"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
386432																																																																																																																									false	false	false																																																																																																																		0				
386450																																																																																																																									false	false	false																																																																																																																		0				
386731																																																																																																																									false	false	false																																																																																																																		0				
386825																																																																																																																									false	false	false																																																																																																																		0				
387055																																																																																																																									true	false	false																																																																																																																		0				
387671																																																																																																																									true	true	true																																																																																																																		119				
388155																																																																																																																									false	false	false																																																																																																																		0				
388258																																																																																																																									false	false	false																																																																																																																		0				
388557																																																																																																																									false	false	false																																																																																																																		0				
388744																																																																																																																									false	false	false																																																																																																																		0				
388753																																																																																																																									false	false	false																																																																																																																		0				
388874																																																																																																																									false	false	false																																																																																																																		0				
389358																																																																																																																									true	true	true	472573	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472573	0	49	0	0	0																		0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					1117	0	0		
389376																																																																																																																									false	false	false																																																																																																																		0				
390372																																																																																																																									false	false	false																																																																																																																		0				
390840																																																																																																																									false	false	false																																																																																																																		0				
391418																																																																																																																									true	true	true																																																																																																																		192				
391557																																																																																																																									false	false	false																																																																																																																		0				
391575	false	false	false																																																																																																																																																																																																																																										0				
391959																																																																																																																									true	false	false																																																																																																																		0				
391977																																																																																																																									false	false	false																																																																																																																		0				
392152																																																																																																																									false	false	false																																																																																																																		0				
392255																																																																																																																									false	false	false																																																																																																																		0				
392778																																																																																																																									false	false	false																																																																																																																		0				
393252																																																																																																																									true	false	false																																																																																																																		0				
393355																																																																																																																									true	true	true																																																																																																																		0				
393953																																																																																																																									false	false	false																																																																																																																		0				
394156																																																																																																																									false	false	false																																																																																																																		0				
394259																																																																																																																									false	false	false																																																																																																																		0				
395238																																																																																																																									true	true	true	7830248	765116	2023	57	184327	909789	12	58	39794	148888	1	1	397120	14942	689	9	0	1595023	6446348	1934	0	0	0	0	16044888	3449412	5067	787	3992458	285																		0	0	0	643	12613	8	1147051	3041	408	11	397120	14942	689	9																																																					33734	470	0		
396057																																																																																																																									false	false	false																																																																																																																		0				
396244																																																																																																																									false	false	false																																																																																																																		0				
396253																																																																																																																									false	false	false																																																																																																																		0				
396954																																																																																																																									true	true	true																																																																																																																		1				
397456																																																																																																																									true	false	false																																																																																																																		0				
397531																																																																																																																									true	true	true	35079	148025	5	11	208	1246224	1	7	2613714	11761686	33	73	636605	1384269	21	39	0	2648073	408449	49	30127	204341	9	24	3724185	17425266	119	1463	1598929	56																		0	0	0	1306	0	0	3	32648	1	3	0	0	0	0																																																					7102	2495	88		
397540																																																																																																																									true	true	true	252082	23530	216	8	218455	10973	72	13	1128	0	2	0	135019	74927	208	162	0	0	213300	183	0	0	0	0	954296	121122	754	188	167029	85																		1	5681	0	0	0	0	134312	11692	73	5	106329	73221	207	158																																																					2742	0	0		
397559																																																																																																																									false	false	false																																																																																																																		0				
397755																																																																																																																									true	false	false																																																																																																																		0				
397858																																																																																																																									false	false	false																																																																																																																		0				
398051																																																																																																																									false	false	false																																																																																																																		0				
398248																																																																																																																									true	false	false																																																																																																																		0				
398668	true	true	true	0	0	0	0	0	0	0	0	0	2747993	0	11	5826	10141550	1	12	1647756	313924334	0	0	0	21727936	0	109	1653582	348622014	105	16348	306110508	1998																		0	0	104	16215	0	0	0	80201	0	1	0	0	0	0																																																					0	0	0	0																																																																																																																					110802	73735	627		
398837																																																																																																																									true	false	false																																																																																																																		0				
399357																																																																																																																									false	false	false																																																																																																																		0				
399517																																																																																																																									true	true	true	108186	14412	154	17	1492	196103	8	50	21151	47021	3	3	222797	12145	1114	39	0	0	474124	750	0	0	0	0	890871	278954	2074	114	389011	368																		0	0	0	0	9273	5	63121	0	45	0	222797	12145	1114	39																																																					3460	0	0		
399731																																																																																																																									false	false	false																																																																																																																		0				
399973																																																																																																																									false	false	false																																																																																																																		0				
400057																																																																																																																									false	false	false																																																																																																																		0				
400141																																																																																																																									true	false	false																																																																																																																		0				
400365																																																																																																																									false	false	false																																																																																																																		0				
400767																																																																																																																									false	false	false																																																																																																																		0				
401072																																																																																																																									false	false	false																																																																																																																		0				
401559																																																																																																																									false	false	false																																																																																																																		0				
401755																																																																																																																									false	false	false																																																																																																																		0				
401906																																																																																																																									false	false	false																																																																																																																		0				
401951																																																																																																																									false	false	false																																																																																																																		0				
402846																																																																																																																									true	true	true																																																																																																																		0				
402873																																																																																																																									false	false	false																																																																																																																		0				
403067																																																																																																																									false	false	false																																																																																																																		0				
403151																																																																																																																									true	true	true	424580	1598	286	2	30940	99108	7	27	0	0	0	0	54925	630	154	1	1512	61	64448	118	0	0	0	0	638516	106359	678	42	36735	142																		1	2740	9	3	493	8	62111	4469	104	1	54925	31681	154	118																																																					1234	8	0		
403179																																																																																																																									false	false	false																																																																																																																		0				
403254																																																																																																																									false	false	false																																																																																																																		0				
403656																																																																																																																									false	false	false																																																																																																																		0				
403870																																																																																																																									false	false	false																																																																																																																		0				
403946																																																																																																																									false	false	false																																																																																																																		0				
404653																																																																																																																									false	false	false																																																																																																																		0				
404943																																																																																																																									true	false	false																																																																																																																		0				
406022																																																																																																																									false	false	false																																																																																																																		0				
406059																																																																																																																									false	false	false																																																																																																																		0				
406666																																																																																																																									false	false	false																																																																																																																		0				
406974																																																																																																																									false	false	false																																																																																																																		0				
407168																																																																																																																									true	true	true																																																																																																																		0				
407506																																																																																																																									true	false	false																																																																																																																		0				
407645																																																																																																																									true	true	true	30210	735	35	99	0	0	0	1	0	0	0	0	107079	8778	583	44	0	0	97884	236	0	0	0	1	239194	15240	857	150	53532	109																		0	0	0	0	5727	5	4021	0	3	0	107079	8778	583	44																																																					1020	0	0		
407850																																																																																																																									false	false	false																																																																																																																		0				
408307																																																																																																																									false	false	false																																																																																																																		0				
408642																																																																																																																									false	false	false																																																																																																																		0				
408875																																																																																																																									false	false	false																																																																																																																		0				
409265																																																																																																																									false	false	false																																																																																																																		0				
410159																																																																																																																									false	false	false																																																																																																																		0				
410560																																																																																																																									false	false	false																																																																																																																		0				
410748																																																																																																																									true	false	false																																																																																																																		0				
410917																																																																																																																									true	true	true																																																																																																																		49				
411062																																																																																																																									false	false	false																																																																																																																		0				
411174																																																																																																																									false	false	false																																																																																																																		0				
411231																																																																																																																									false	false	false																																																																																																																		0				
411240																																																																																																																									false	false	false																																																																																																																		0				
411549																																																																																																																									false	false	false																																																																																																																		0				
411576																																																																																																																									false	false	false																																																																																																																		0				
411624																																																																																																																									false	false	false																																																																																																																		0				
411651																																																																																																																									false	false	false																																																																																																																		0				
412153																																																																																																																									true	true	true																																																																																																																		0				
412452																																																																																																																									false	false	false																																																																																																																		0				
412555																																																																																																																									false	false	false																																																																																																																		0				
412667																																																																																																																									false	false	false																																																																																																																		0				
412751																																																																																																																									false	false	false																																																																																																																		0				
412845																																																																																																																									true	true	true																																																																																																																		122				
412872																																																																																																																									true	true	true																																																																																																																		0				
413141																																																																																																																									false	false	false																																																																																																																		0				
413208	true	true	true	753144	905426	303	60	0	0	0	0	0	0	0	0	58523	129996	55	30	0	21932809	5159319	1063	54	0	4	1	6542325	22968231	1461	1804	845423073	2347																		0	0	0	1713	0	0	571285	0	36	0	58523	129996	55	30																																																					0	0	0	0																																																																																																																					76705	35085	0		
413347																																																																																																																									false	false	false																																																																																																																		0				
413543																																																																																																																									true	true	true																																																																																																																		0				
413646																																																																																																																									false	false	false																																																																																																																		0				
413673																																																																																																																									true	false	false																																																																																																																		0				
413758																																																																																																																									false	false	false																																																																																																																		0				
414102																																																																																																																									false	false	false																																																																																																																		0				
414652																																																																																																																									true	false	false																																																																																																																		0				
414764																																																																																																																									false	false	false																																																																																																																		0				
414858																																																																																																																									false	false	false																																																																																																																		0				
416245																																																																																																																									true	true	true	1359221	1157093	933	267	87690	2369930	14	76	37463	69441	7	5	1336252	197950	2563	112	0	0	6327576	2714	0	0	0	0	9570331	3823323	6384	475	343338	133																		0	0	0	2	24001	12	422129	4908	153	1	1324286	45275	2556	98																																																					31462	0	0		
416272																																																																																																																									false	false	false																																																																																																																		0				
416339																																																																																																																									false	false	false																																																																																																																		0				
416357																																																																																																																									false	false	false																																																																																																																		0				
416656																																																																																																																									false	false	false																																																																																																																		0				
416674																																																																																																																									true	true	true																																																																																																																		742				
417626																																																																																																																									false	false	false																																																																																																																		0				
417710																																																																																																																									false	false	false																																																																																																																		0				
418100																																																																																																																									false	false	false																																																																																																																		0				
418249																																																																																																																									true	true	true	198735	0	233	0	4202	1123239	7	157	198	0	1	0	200572	45214	780	167	0	0	550600	489	6801	87	55	1	1209353	1183842	1715	330	509018	318																		0	0	0	0	0	0	248245	15302	150	5	199337	45214	777	167																																																					6009	0	27		
418436																																																																																																																									false	false	false																																																																																																																		0				
419406																																																																																																																									true	true	true	204067	44838	195	11	0	26032	0	21	0	15561	0	1	475093	142637	1423	2	343053	0	989327	1028	0	0	0	0	2371420	1780174	2783	46	198425	26																		0	0	20	0	1541674	8	359880	9432	117	3	475093	142637	1423	2																																																					5596	77	0		
419675																																																																																																																									true	true	true																																																																																																																		634				
419947																																																																																																																									true	true	true																																																																																																																		0				
420578																																																																																																																									false	false	false																																																																																																																		0				
420644																																																																																																																									false	false	false																																																																																																																		1				
420877																																																																																																																									false	false	false																																																																																																																		0				
421445																																																																																																																									true	false	false																																																																																																																		0				
421539																																																																																																																									false	false	false																																																																																																																		0				
422116																																																																																																																									false	false	false																																																																																																																		0				
422433																																																																																																																									true	true	false																																																																																																																		0				
422657																																																																																																																									false	false	false																																																																																																																		0				
423159																																																																																																																									false	false	false																																																																																																																		0				
423449																																																																																																																									true	true	true	128814	35705	139	154	0	0	0	0	0	0	0	0	55904	36002	275	196	2944	0	55035	141	4	1	2	2	243339	74673	575	358	1512	3																		0	0	16	0	2965	6	638	0	2	0	55904	36002	275	196																																																					975	1	0		
423636																																																																																																																									true	true	true																																																																																																																		0				
423739																																																																																																																									false	false	false																																																																																																																		0				
424156																																																																																																																									false	false	false																																																																																																																		0				
424240																																																																																																																									true	true	true	264133	0	162	0	13551	29573	1	40	0	0	0	0	29141	88361	47	767	0	0	43135	51	0	0	0	0	363859	128173	269	816	26214	24																		0	0	0	0	10239	9	13899	0	8	0	29141	88361	47	767																																																					676	0	0		
424352																																																																																																																									false	false	false																																																																																																																		0				
424437																																																																																																																									false	false	false																																																																																																																		0				
425050																																																																																																																									false	false	false																																																																																																																		0				
425108																																																																																																																									false	false	false																																																																																																																		0				
425818																																																																																																																									false	false	false																																																																																																																		0				
425845																																																																																																																									true	true	true																																																																																																																		5				
425911																																																																																																																									true	true	true	66753	0	154	0	8572	63313	3	11	839	0	1	0	34891	75542	93	31	0	670	123705	181	0	0	0	0	266073	170594	450	51	74567	28																		0	0	0	8	0	0	31313	31069	18	1	34891	75542	93	31																																																					1126	3	0		
426057																																																																																																																									false	false	false																																																																																																																		0				
426141																																																																																																																									false	false	false																																																																																																																		0				
426534																																																																																																																									true	true	true	1127452	0	634	0	904	73381	3	39	0	141	0	2	261428	44288	875	211	0	7576	655759	936	12241	9997	18	17	2109735	151441	2511	451	152560	92																		0	0	0	173	0	0	51951	16058	45	9	259145	43543	872	209																																																					5544	40	67		
426758																																																																																																																									false	false	false																																																																																																																		0				
426945																																																																																																																									false	false	false																																																																																																																		0				
427241																																																																																																																									true	true	true																																																																																																																		9				
427353																																																																																																																									false	false	false																																																																																																																		0				
427858																																																																																																																									false	false	false																																																																																																																		0				
427960																																																																																																																									false	false	false																																																																																																																		0				
428060																																																																																																																									false	false	false																																																																																																																		0				
428462																																																																																																																									true	false	false																																																																																																																		0				
428547																																																																																																																									false	false	false																																																																																																																		0				
428855																																																																																																																									false	false	false																																																																																																																		0				
429021																																																																																																																									false	false	false																																																																																																																		0				
429487																																																																																																																									false	false	false																																																																																																																		0				
430036																																																																																																																									true	true	true																																																																																																																		78				
430054																																																																																																																									false	false	false																																																																																																																		0				
430344																																																																																																																									false	false	false																																																																																																																		0				
