"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ459	RCFDPV10	RCFDPV11	RCFDPV12	RCFDPV13	RCFDPV14	RCFDPV15	RCFDPV16	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	
381026																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	6260	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932																																																																																																																																																														0	0	0	0				0	0	0	14182	0		676		0			0	0	0	0	0	0																																																								0	0			
381950																																																																																																																																																														1450	0	0	0				0	0	0	0	273		0		0			0	0	0	0	0	0																																																								0	0			
382050																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	6048	2408	0	0		1512		0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	92	0	0	543		25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																																																																																																																														0	0	0	0				0	0	0	0	0		60		0			0	0	0	0	0	0																																																								0	0			
382274																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
382443																																																																																																																																																														0	0	0	0				0	0	0	3990	0		1520		0			0	0	0	0	0	0																																																								0	0			
382537																																																																																																																																																														0	0	0	0				0	0	0	3221	5396		525		0			0	0	0	0	0	0																																																								0	0			
382649																																																																																																																																																														0	0	0	0				0	0	0	14592	0		2017		297			0	0	0	0	0	0																																																								0	0			
382658																																																																																																																																																														0	16700	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
382742																																																																																																																																																														0	0	0	0				0	0	0	2508	403		530		0			0	0	0	0	0	0																																																								591	0			
382854																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384018																																																																																																																																																														307	0	0	0				0	0	0	0	31838		49577		0			0	0	0	0	0	0																																																								0	0			
384278																																																																																																																																																														0	175000	0	0	0	0	1218204	0	0	0	23575	37661	0	3643	0	0	0	0	0	0	0	0	0	0	285000	0	0	0	384250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887454	0	0	0	0	0	0	0	0	0	0	0	8564	0	0	0	14973	0	0	0	0	0	1218204	0	0	0	0	0	0	0	0	
384353																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
384652																																																																																																																																																														0	27517	0	0				0	0	0	5916	0		12628		0			0	0	0	0	0	1047																													0																				0							0	0			
384830																																																																																																																																																														0	0	0	0				0	0	0	0	0		159		418			0	0	0	0	0	0																																																								0	0			
385350																																																																																																																																																														0	0	0	0				0	0	0	13189	0		0		13			0	0	0	0	0	0																																																								0	0			
385471																																																																																																																																																														0	0	0	0				0	0	0	3052	0		0		0			0	0	0	0	0	0																													2383																				0							0	0			
385547																																																																																																																																																														0	0	0	0				0	0	0	1004	0		10		0			0	0	0	0	0	0																																																								0	0			
385686																																																																																																																																																														0	0	0	0				0	0	0	7340	0		0		0			0	0	0	0	0	0																																																								0	0			
386432																																																																																																																																																														0	0	0	0				0	0	0	969	0		76		0			0	0	0	0	0	2074																																																								0	0			
386450																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	3220	0	0	2110		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386731																																																																																																																																																														0	25000	0	0				0	0	0	2775	0		62		0			0	0	0	0	0	0																													15000																				0							0	0			
386825																																																																																																																																																														0	0	0	0				0	0	0	0	0		193		0			0	0	0	0	0	0																																																								0	23			
387055																																																																																																																																																														27	0	0	0				0	0	0	2147	0		0		0			0	0	0	0	0	0																																																								0	0			
387671																																																																																																																																																														0	45950	0	0				0	0	0	8408	0		3891		1035			0	0	0	0	0	0																																																								0	0			
388155																																																																																																																																																														0	18800	0	0				0	0	0	1054	0		50		0			0	0	0	0	0	0																																																								0	0			
388258																																																																																																																																																														3	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
388557																																																																																																																																																														0	10991	0	0				0	0	0	2584	0		1548		0			0	0	0	0	0	0																																																								0	0			
388744																																																																																																																																																														0	0	0	0				0	0	0	13593	1938		0		0			0	0	0	0	0	0																																																								0	1419			
388753																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
388874																																																																																																																																																														0	0	0	0				0	0	0	404	0		0		0			0	0	0	0	0	0																																																								0	0			
389358																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
389376																																																																																																																																																														0	300	0	0				0	0	0	479	0		0		0			0	0	0	0	0	0																																																								0	0			
390372																																																																																																																																																														0	0	0	0				0	0	0	10966	0		0		4			0	0	0	0	0	0																																																								0	0			
390840																																																																																																																																																														0	0	0	0				0	0	0	7261	0		0		262			0	0	0	0	0	0																													58518																				0							0	0			
391418																																																																																																																																																														0	500	0	0				0	0	0	1121	0		0		0			0	0	0	0	0	16																																																								0	0			
391557																																																																																																																																																														0	3500	0	0				0	0	0	0	0		0		106			0	0	0	0	0	0																																																								0	0			
391575	0	383363	0	0	148165	0	59035	0	0	0	5989	0	0	177472	176959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304982	0	0	0	0	0	0	0	364017	0	0	0	0	0	0	0	0	0	0	0	28594	0	0	0	8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235198	1897	4495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	7290	87	0	0																																																																																									
391959																																																																																																																																																														0	7175	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
391977																																																																																																																																																														0	44250	0	0				0	0	0	13187	0		0		402			0	0	0	0	0	0																																																								0	0			
392152																																																																																																																																																														0	0	0	0				0	0	0	80	0		0		0			0	0	0	0	0	0																																																								0	0			
392255																																																																																																																																																														0	0	0	0				0	0	0	526	0		193		0			0	0	0	0	0	0																																																								0	0			
392778																																																																																																																																																														0	0	0	0				0	0	0	6296	0		309		2896			0	0	0	0	0	0																																																								0	0			
393252																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
393355																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	1067	0	0	74		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																																																																																																																														0	0	0	0				0	0	0	1588	0		9092		2197			0	0	0	0	0	0																																																								0	0			
394156																																																																																																																																																														0	0	0	0				0	0	0	0	0		2480		0			0	0	0	0	0	0																																																								0	0			
394259																																																																																																																																																														0	0	0	0				0	0	0	945	0		344		0			0	0	0	0	0	1801																													12010																				0							0	0			
395238																																																																																																																																																														10932	0	0	0	0	0	18802669	0	0	0	2112986	896704	0	295187	15621	110479	0	0	0	0	0	0	0	177087	0	0	0	0	78000	95381	0	0	0	0	0	0	0	0	0	0	1379557	0	0	0	1326586	0	0	0	0	0	0	0	5680971	0	0	0	81546	0	0	0	132384	1758	0	0	1118	0	0	0	488	0	0	0	15905841	95381	0	0	14	0	0	57329761	0	0	0	
396057																																																																																																																																																														0	0	0	0				0	0	0	1430	0		0		0			0	0	0	0	0	0																																																								0	0			
396244																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	5694	0	0	414		1053		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396253																																																																																																																																																														0	86150	0	0				0	0	0	4326	0		1466		0			0	0	0	0	0	0																													72543																				0							0	0			
396954																																																																																																																																																														0	0	0	0				0	0	0	0	0		125		0			0	0	0	0	0	0																																																								0	0			
397456																																																																																																																																																														684	0	0	0	0	0	0	0	0	0	81	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531																																																																																																																																																														0	0	0	0				0	0	0	8181	0		1385		0			0	0	0	0	0	0																																																								0	0			
397540																																																																																																																																																														0	0	0	0	0	0	52746	0	0	0	24057	4951	0	1693	0	4060	0	0	0	0	0	0	0	0	0	0	0	0	3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56452	0	0	0	0	0	0	0	0	0	0	0	5397	0	0	0	104	0	0	0	0	0	52746	0	0	0	0	0	21976	0	0	
397559																																																																																																																																																														0	29750	0	0				0	0	0	12479	0		9296		0			0	0	0	0	0	0																													13641																				0							0	0			
397755																																																																																																																																																														0	30100	0	0				0	0	0	9383	0		19742		0			0	0	0	0	0	0																																																								0	0			
397858																																																																																																																																																														0	0	0	0				0	0	0	0	0		1105		0			0	0	0	0	0	0																																																								0	0			
398051																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	10215	0	0	0		10		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	10408	564	0	84		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	0	0	0	0																																																																																									
398837																																																																																																																																																														0	0	0	0				0	0	0	9324	0		0		0			0	0	0	0	0	0																																																								0	0			
399357																																																																																																																																																														0	9000	0	0				0	0	0	0	0		182		0			0	0	0	0	0	0																																																								0	0			
399517																																																																																																																																																														0	159200	0	0	0	0	130570	159200	0	0	322376	75655	0	3426	0	18875	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0	4561	0	0	0	0	0	0	0	0	0	0	0	135963	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0	953	0	0	0	0	0	65285	0	39	9	0	0	0	0	0	
399731																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	97	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399973																																																																																																																																																														0	10000	0	0				0	0	0	3591	0		20		0			0	0	0	0	0	0																																																								0	0			
400057																																																																																																																																																														0	2000	0	0				0	0	0	0	0		1154		0			0	0	0	0	0	2385																																																								0	0			
400141																																																																																																																																																														0	0	0	0				0	0	0	12821	0		343		0			0	0	0	0	0	0																																																								0	0			
400365																																																																																																																																																														0	0	0	0				0	0	0	0	0		618		0			0	0	0	0	0	5716																																																								0	0			
400767																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	4854																																																								0	0			
401072																																																																																																																																																														0	0	0	0				0	0	0	6	0		0		0			0	0	0	0	0	0																																																								0	0			
401559																																																																																																																																																														0	0	0	0				0	0	0	842	0		338		0			0	0	0	0	0	0																																																								0	0			
401755																																																																																																																																																														0	7925	0	0				0	0	0	0	0		0		395			0	0	0	0	0	0																																																								0	0			
401906																																																																																																																																																														0	92800	0	0				0	0	0	46172	0		829		0			0	0	0	0	0	0																																																								0	0			
401951																																																																																																																																																														0	0	0	0				0	0	0	697	0		0		0			0	0	0	0	0	0																																																								0	0			
402846																																																																																																																																																														0	0	0	0				0	0	0	0	0		1708		0			0	0	0	0	0	0																																																								0	0			
402873																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
403067																																																																																																																																																														0	0	0	0				0	0	0	4592	0		0		120			0	0	0	0	0	0																																																								0	0			
403151																																																																																																																																																														0	70000	0	0	0	0	0	0	0	0	5159	0	0	3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403179																																																																																																																																																														0	60772	0	0				0	0	0	79902	0		0		350			0	0	0	0	0	0																													153205																				0							0	0			
403254																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
403656																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
403870																																																																																																																																																														0	106500	0	0				0	0	0	13843	0		214		443			0	0	0	0	0	0																																																								0	0			
403946																																																																																																																																																														0	0	0	0				0	0	0	73907	35464		0		0			0	0	0	0	0	0																													151046																				0							0	0			
404653																																																																																																																																																														0	0	0	0				0	0	0	244	0		312		0			0	0	0	0	0	0																																																								0	0			
404943																																																																																																																																																														550	4686	0	0				4686	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
406022																																																																																																																																																														0	0	0	0				0	0	0	21437	0		0		453			0	0	0	0	0	0																																																								0	0			
406059																																																																																																																																																														0	0	0	0				0	0	0	3048	0		468		0			0	0	0	0	0	0																																																								0	0			
406666																																																																																																																																																														0	0	0	0				0	0	0	0	0		563		0			0	0	0	0	0	0																																																								0	0			
406974																																																																																																																																																														0	0	0	0				0	0	0	8097	0		328		10			0	0	0	0	0	0																																																								0	0			
407168																																																																																																																																																														0	6800	0	0				5300	0	0	0	0		0		225			0	0	0	0	0	0																																																								0	0			
407506																																																																																																																																																														0	0	0	0				0	0	0	103372	0		1728		6735			0	0	0	0	0	0																													0																				212209							0	0			
407645																																																																																																																																																														0	0	0	0				0	0	0	7383	4928		0		2463			0	0	0	0	0	0																																																								0	0			
407850																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
408307																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	40982	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																																																																																																																														0	0	0	0				0	0	0	0	68424		0		0			0	0	0	0	0	0																													90000																				38553							0	0			
408875																																																																																																																																																														0	0	0	0				0	0	0	0	0		11		0			0	0	0	0	0	0																													27616																				0							6033631	0			
409265																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		250			0	0	0	0	0	0																																																								0	0			
410159																																																																																																																																																														0	500	0	0				0	0	0	0	0		19		0			0	0	0	0	0	0																																																								0	0			
410560																																																																																																																																																														0	0	0	0				0	0	0	0	0		1610		0			0	0	0	0	0	0																													0																				1832							0	0			
410748																																																																																																																																																														0	47401	0	0	0	0	0	0	0	0	13315	0	0	158		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410917																																																																																																																																																														0	0	0	0				0	0	0	10218	0		535		0			0	0	0	0	0	0																																																								0	0			
411062																																																																																																																																																														1122	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
411174																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
411231																																																																																																																																																														0	0	0	0				0	0	0	629	0		2357		0			0	0	0	0	0	0																																																								0	0			
411240																																																																																																																																																														727	0	0	0				0	0	0	680	0		0		0			0	0	0	0	0	30																																																								0	0			
411549																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
411576																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	5991	0	0	85		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	3371	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411651																																																																																																																																																														0	7250	0	0				0	0	0	0	0		164		0			0	0	0	0	0	0																																																								0	0			
412153																																																																																																																																																														100	0	0	0				0	0	0	109	0		0		0			0	0	0	0	0	0																																																								0	0			
412452																																																																																																																																																														0	0	0	0				0	0	0	0	0		58		0			0	0	0	0	0	0																																																								0	0			
412555																																																																																																																																																														0	0	0	0				0	0	0	0	0		1217		0			0	0	0	0	0	0																																																								0	0			
412667																																																																																																																																																														575	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
412751																																																																																																																																																														1475	0	0	0	0	0	596593	0	0	0	3517	14728	0	128396	0	572	0	0	0	0	0	0	0	49511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72600	0	0	0	72600	0	0	0	0	0	0	0	300000	0	0	0	3164	0	0	0	3164	0	0	0	0	0	0	0	4764	0	0	0	441793	0	0	0	0	0	0	8354823	0	0	0	
412845																																																																																																																																																														0	0	0	0				0	0	0	718	0		1848		300			0	0	0	0	0	0																													111																				0							1158	0			
412872																																																																																																																																																														0	0	0	0				0	0	0	1507	0		0		0			0	0	0	0	0	0																																																								0	0			
413141																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413208	293440	0	0	0	0	0	136238894	0	0	0	613490	2905862	0	5156606	353749	3563401	138703	561890758	0	0	0	0	0	680914	33559639	0	4936	106548	1894000	518338170	0	17300346	28031	0	0	0	0	0	0	0	597746	39199775	1770980	175409	600262	39214855	4309436	175409	13830688	0	17369890	17757712	21883763	0	2546150	0	1162779	13654764	459108	1611162	640251	13626233	1197600	1631992	19895	0	170629	0	32254	0	15694	0	52636132	151034809	1158643558	8615000	294242	2464	51113	383891	0	0	9255280	11505035	0	2642697	0	0	0	0	0	0	147146	7856780	9988032	1398500	4159700	0	2192065	4042390	0	555200	1888138	577487	4286562	7179990	0	659528	2010610	11042	806662	7148	8823	2725404	882605	13660	0	956210	4029	0	0	3603	23343	10261	5074	126985	0	0	0	0	0	0	0	194653	0	0	0	0	218690	0	0	26287	1128667	23921	5074	1307738	1827522	1078340	67546740	2212841	193168	13946895	609696	1008531	1376469	1035896	9916304																																																																																				
413347																																																																																																																																																														0	0	0	0				0	0	0	306	0		241		0			0	0	0	0	0	0																																																								0	0			
413543																																																																																																																																																														0	0	0	0				0	0	0	1039	0		1222		5			0	0	0	0	0	0																																																								25	0			
413646																																																																																																																																																														0	0	0	0				0	0	0	3970	0		0		0			0	0	0	0	0	0																																																								0	0			
413673																																																																																																																																																														0	0	0	0				0	0	0	3245	0		880		0			0	0	0	0	0	0																																																								0	0			
413758																																																																																																																																																														49	0	0	0				0	0	0	111	0		0		0			0	0	0	0	0	0																																																								0	0			
414102																																																																																																																																																														0	0	0	0				0	0	0	0	0		880		0			0	0	0	0	0	0																																																								0	0			
414652																																																																																																																																																														0	0	0	0				0	0	0	0	7433		268		0			0	0	0	0	0	0																																																								0	0			
414764																																																																																																																																																														0	39100	0	0				0	0	0	0	0		731		0			0	0	0	0	0	0																																																								0	0			
414858																																																																																																																																																														0	0	0	0				0	0	0	0	0		235		0			0	0	0	0	0	0																																																								0	0			
416245																																																																																																																																																														11030	0	0	0	0	0	2349328	0	0	0	397170	52181	0	80615	0	33609	0	0	0	0	0	0	0	21320	0	0	0	0	16876	0	0	0	0	0	0	0	0	0	0	0	7701	0	0	0	0	0	0	0	0	0	0	0	2373905	0	0	0	0	0	0	0	0	0	0	0	34844	0	0	0	48634	0	0	0	0	0	924664	0	79	34	0	0	0	0	0	
416272																																																																																																																																																														0	7000	0	0				0	0	0	4542	0		0		0			0	0	0	0	0	0																																																								0	0			
416339																																																																																																																																																														0	0	0	0				0	0	0	788	0		103		0			0	0	0	0	0	0																																																								0	0			
416357																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
416656																																																																																																																																																														0	16606	0	0				0	0	0	353	0		0		393			0	0	0	0	0	0																																																								0	0			
416674																																																																																																																																																														0	15000	0	0				0	0	0	18821	3430		141		0			0	0	0	0	0	4307																																																								0	0			
417626																																																																																																																																																														0	0	0	0				0	0	0	4267	0		36		0			0	0	0	0	0	0																																																								0	0			
417710																																																																																																																																																														0	0	0	0				0	0	0	243	0		0		0			0	0	0	0	0	0																																																								0	0			
418100																																																																																																																																																														0	0	0	0				0	0	0	21859	0		135		0			0	0	0	0	0	0																																																								0	0			
418249																																																																																																																																																														0	0	0	0				0	0	0	13794	0		10155		550			0	0	0	0	0	0																																																								0	0			
418436																																																																																																																																																														0	0	0	0				0	0	0	0	0		385		0			0	0	0	0	0	0																																																								0	0			
419406																																																																																																																																																														5150	535714	0	0	0	0	1360498	167453	0	0	671200	39793	0	3631	0	11456	0	0	0	0	0	0	0	65	0	0	0	0	56397	0	0	0	0	0	0	0	0	0	0	0	35142	0	0	0	0	0	0	0	0	0	0	0	1452037	0	0	0	0	0	0	0	0	0	0	0	20019	0	0	0	19135	0	0	0	0	0	1360498	0	0	0	0	0	536	0	0	
419675																																																																																																																																																														0	0	0	0				0	0	0	19461	0		151		1710			0	0	0	0	0	0																													136																				0							0	0			
419947																																																																																																																																																														0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0			
420578																																																																																																																																																														0	25000	0	0				0	0	0	1178	0		0		0			0	0	0	0	0	0																																																								0	0			
420644																																																																																																																																																														887	0	0	0				0	0	0	20766	4853		0		0			0	0	0	0	0	0																													397																				0							0	5196			
420877																																																																																																																																																														67	0	0	0				0	0	0	598	0		0		0			0	0	0	0	0	297																																																								0	0			
421445																																																																																																																																																														0	0	0	0				0	0	0	860	0		381		0			0	0	0	0	0	0																																																								0	0			
421539																																																																																																																																																														0	0	0	0				0	0	0	0	0		102		0			0	0	0	0	0	0																																																								0	0			
422116																																																																																																																																																														0	3500	0	0				0	0	0	0	1191		734		0			0	0	0	0	0	0																																																								0	0			
