"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
213471																												10817	10367	0	0	999	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213538																												0	0	9712	9201	0	0	4540	4263	0	0	0	0	0	0	2977	2971	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213912																												0	0	23000	21435					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213958																												606	560	2990	2727					0	0	0	0	0	0	2068	1845	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214106																												0	0	13029	11644					0	0	0	0	130119	118156	88874	74597	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214414																												0	0	141644	134932					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214722																												0	0	1684	1693					0	0	42457	42256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36819	36335	2212	0	0	1436	1438	
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215345																												0	0	30758	29696	0	0	41473	38157	0	0	0	0	0	0	947	933	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215653																												0	0	1254	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215662																												0	0	20597	20185					0	0	2608	2337	0	0	8415	7513	0	0	0	0	0	0	5546	4800	0	0	0	0		0	0	0	0	
215710																												30972	31343	15500	14875	84513	85374	5987	5631	2480	2520	0	0	4257	4127	0	0	0	0	0	0	42087	37428	270	259	0	0	0	0		2480	2520	0	0	
216164																												0	0	0	0	0	0	1205	1148	0	0	3350	3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
216922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	5164	0	0	18855	16752					0	0	6000	5164	0	0	545177	467952	0	0	0	0	0	0	216392	166979	0	0	0	0		0	0	6000	5164	
217059																												0	0	104094	100687					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
218131																												0	0	7124	6600	0	0	22611	21069	0	0	8586	8077	0	0	3787	3715	0	0	0	0	0	0	17781	14202	0	0	0	0		0	0	8586	8077	
218261																												0	0	3024	3015	0	0	7258	7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
218878																												0	0	1000	862					0	0	0	0	0	0	138	132	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
219044																												0	0	734	731	0	0	3792	3456	0	0	0	0	0	0	9239	8948	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
219651																												0	0	24981	24238	0	0	48459	45076	0	0	5084	4872	0	0	23214	22048	0	0	0	0	0	0	9847	9350	0	0	0	0		0	0	5084	4872	
219679																												0	0	1976	1840	0	0	3855	3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
220059																												0	0	36151	32427	46711	44219	1929	1793	0	0	1552	1535	2968	2960	0	0	0	0	0	0	0	0	1034	1034	0	0	0	0		0	0	1552	1535	
220527																												0	0	5972	5552					0	0	39753	35920	0	0	0	0	0	0	0	0	0	0	1939	1663	0	0	18274	17911		0	0	0	0	
220844																												0	0	1377	1329	0	0	5585	5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
220974																												18858	16631	11702	11307	18545	15905	38977	35801	0	0	0	0	2869	2404	2820	2760	0	0	0	0	2050	1702	1456	1346	0	0	0	0		0	0	0	0	
221775																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222156																												0	0	23595	22079	0	0	30592	28346	0	0	0	0	0	0	2361	2325	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222558																												0	0	9500	9412	0	0	13222	12919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222754																												0	0	612	612	0	0	281	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14585	14313	0	0	0	0		0	0	0	0	
223322																												0	0	318	319					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223452																												0	0	16239	16084	0	0	2495	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223751																												0	0	684	646	0	0	752	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223845																												0	0	24109	23311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
224954																												0	0	0	0	0	0	975	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225054																												0	0	2503	2412	0	0	2988	2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225157																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225559																												0	0	25238	23199	0	0	47358	42741	0	0	0	0	0	0	44698	40711	0	0	0	0	0	0	4613	4164	0	0	0	0		0	0	0	0	
225942																												0	0	10252	8987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
226949																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227151																												0	0	12354	12495	0	0	45067	39830	0	0	4861	4630	0	0	30802	30624	0	0	0	0	0	0	8700	8177	0	0	0	0		0	0	4861	4630	
227357																												1214	1216	47229	41844	0	0	8989	7733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227656																												0	0	1000	952					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227777																												0	0	935	916	32	32	24496	22688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
228000																												0	0	4000	3959	0	0	51787	42844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
228158																												0	0	1049	1041	0	0	8125	7726	0	0	9129	8791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	9129	8791	
228279																												0	0	25	25	0	0	2716	2384	0	0	2041	1877	0	0	0	0	0	0	0	0	0	0	18048	14813	0	0	0	0		0	0	2041	1877	
228345																												10696	10130	0	0	913	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229070																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229173																												0	0	365	339	0	0	13794	11439	0	0	0	0	0	0	369	341	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229342																												0	0	16278	15518					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229454																												0	0	0	0	0	0	32603	29356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229801																																																													
229913																																																													
230423																												0	0	51029	47314	0	0	10602	9540	0	0	0	0	0	0	2293	2272	0	0	0	0	0	0	5713	5158	0	0	0	0		0	0	0	0	
230610																												0	0	29694	28702	0	0	13658	12437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
230759																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
231279																												0	0	500	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
232847																												0	0	0	0	0	0	37296	33209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
232856																												0	0	158	150	0	0	9425	8072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233031																																																													
233246																												425	414	13134	12725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233358																												0	0	81228	78493	0	0	5636	5025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233442																												0	0	0	0	0	0	5140	4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233527																												0	0	79082	70988	0	0	154678	127049	0	0	0	0	0	0	11003	9581	0	0	0	0	0	0	13000	9474	0	0	0	0		0	0	0	0	
233554																												0	0	17808	17598	0	0	14411	13301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19654	19634	0	0	0	0		0	0	0	0	
234355																												0	0	73214	71744					0	0	31693	29486	0	0	46202	43667	0	0	0	0	0	0	1123	1105	0	0	0	0		0	0	31693	29486	
234506																												0	0	19816	19236					0	0	0	0	0	0	1000	994	0	0	0	0	0	0	943	924	0	0	0	0		0	0	0	0	
234739																												0	0	0	0	0	0	49378	49873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
234841																												0	0	86599	86322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379	2375	0	0	0	0		0	0	0	0	
235174																												0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235231																												0	0	13616	12621	0	0	28092	26175	0	0	0	0	0	0	1878	1841	0	0	0	0	0	0	634	517	0	0	0	0		0	0	0	0	
235446																												0	0	981	981	0	0	7688	6605	0	0	0	0	0	0	112	106	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235530																												0	0	12500	12125	0	0	3358	3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235558																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235950																												0	0	8741	8371	0	0	7953	7472	0	0	116	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	116	116	
236153																												0	0	386	377					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
236256																												0	0	9928	9731	0	0	14347	14338	0	0	0	0	0	0	7207	7213	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
236603																												0	0	9385	8329	0	0	48493	42247	0	0	217	216	0	0	0	0	0	0	0	0	0	0	3329	2995	0	0	0	0		0	0	217	216	
236706																												40000	38262	245082	205661					0	0	0	0	0	0	50863	45868	0	0	0	0	0	0	39452	37965	0	0	0	0	0	0	0	0	0	
236957																												0	0	8490	8108					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
237066																												0	0	39997	38713					0	0	0	0	0	0	0	0	0	0	0	0	0	0	19805	20003	0	0	0	0		0	0	0	0	
237619																												0	0	0	0					0	0	25430	25346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	25430	25346	
237954																												0	0	0	0	0	0	19127	18136	0	0	0	0	0	0	92	89	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238139																												0	0	71521	70059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238250																												0	0	0	0	0	0	10048	9292	0	0	0	0	0	0	2140	2130	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238737																												0	0	95562	90414	0	0	45140	38425	0	0	0	0	0	0	1077	1000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
239556																												0	0	72774	69472	0	0	16574	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
239659																												0	0	0	0	1304	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
240954																												33996	32643	139	139	11888	10736	417	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
241009																												0	0	24333	22716	0	0	9100	8922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
241157																												0	0	23100	21819					0	0	0	0	0	0	2992	2987	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
241559																												0	0	21046	20705	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
242257																												0	0	33613	32873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
242444																												0	0	18878	18306	0	0	262582	232200	0	0	4969	4689	0	0	0	0	0	0	0	0	0	0	234	228	0	0	0	0		0	0	4969	4689	
242949																												0	0	0	0	0	0	19233	18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
242958																												0	0	9000	8422	0	0	955	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
242976																												0	0	463	465					0	0	3672	3658	0	0	2159	2124	0	0	0	0	1796	1399	16	16	0	0	0	0		0	0	3672	3658	
243375																												0	0	259704	234089	0	0	419532	356931	0	0	46472	44880	0	0	69790	68033	0	0	0	0	0	0	8811	6988	0	0	0	0		0	0	46472	44880	
243414																												0	0	987	902	0	0	34003	29453	0	0	0	0	0	0	1811	1695	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
243955																												0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
244037																												0	0	473	448	0	0	3458	3413	0	0	0	0	0	0	14363	14450	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
244149																												0	0	120297	120056					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
244158																												0	0	75747	71085	0	0	614	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
244251																												0	0	10407	9588	0	0	120871	110171	0	0	1046	976	0	0	18128	16540	0	0	0	0	0	0	17166	13252	0	0	0	0		0	0	0	0	
245016																																																													
245276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
245351																												0	0	5891	5696	0	0	40188	36609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
245557																												0	0	96715	86809	0	0	7108	5679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246022																												0	0	60553	55048					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246134																												0	0	37585	34824					0	0	0	0	0	0	2209	2114	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246451																												0	0	1999	1825	0	0	3271	3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246657																												2000	2000	101211	93946					84179	84643	63844	63972	0	0	14039	13373	0	0	0	0	0	0	19380	15150	0	0	0	0		0	0	0	0	
246947																												0	0	3836	3594	0	0	12060	11290	0	0	0	0	0	0	484	479	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246956																												0	0	4716	4488	0	0	26341	24817	0	0	9624	9358	0	0	12706	11698	0	0	0	0	0	0	21096	19188	0	0	9532	9552		0	0	4324	4090	
247140																												7500	6735	14383	12212	0	0	89096	80926	0	0	0	0	692	630	17326	16628	0	0	0	0	0	0	5594	5461	0	0	0	0		0	0	0	0	
247355																												0	0	72475	68074	0	0	7440	7044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
247476																												0	0	997	975	0	0	11198	10890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
247551																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
247908																												0	0	3005	2780	0	0	232224	192425	0	0	0	0	0	0	6436	4799	0	0	0	0	0	0	9648	7900	0	0	0	0		0	0	0	0	
248240																												0	0	2000	1990					0	0	0	0	0	0	279	260	0	0	0	0	0	0	2414	2271	0	0	0	0		0	0	0	0	
248352																												0	0	1729	1741	0	0	5453	4785	0	0	748	707	0	0	0	0	0	0	0	0	0	0	397	377	0	0	0	0		0	0	749	707	
248455																												0	0	2960	2800	0	0	133	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
248633																												0	0	55467	52492	0	0	978	939	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
248745																												0	0	13692	12393	0	0	2894	2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
249416																												0	0	1208	1154	0	0	38946	31710	0	0	0	0	0	0	3816	3808	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
249612	0	0	0	0	0	0	0	0	0	25000	24875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549011	517397					0	0	25000	24875	0	0	0	0	0	0	0	0	0	0	480737	397055	0	0	1218248	1181078	-22617	0	0	0	0	
249658																												0	0	0	0	0	0	537	515	0	0	5845	5494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5844	5494	
250430																												0	0	10134	9470	0	0	3263	3105	0	0	0	0	0	0	2008	1696	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
250476																												0	0	0	0	0	0	462	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
250850																												0	0	3311	3297	0	0	12085	11132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
251558																												0	0	77664	73786	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
251745																												0	0	22549	22180	0	0	26093	23939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
251978																												5000	4954	6712	6678	18	18	3185	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
252041																												0	0	10968	10861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
252452																												0	0	1071	985	0	0	7998	7296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
253356																												0	0	3207	2930					0	0	0	0	0	0	3664	3580	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
253468																												0	0	125916	126445					0	0	22962	22957	0	0	5810	5828	0	0	0	0	0	0	935	798	0	0	0	0	0	0	0	21963	21953	
253646																												0	0	5000	4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
253730																												0	0	2000	1986	0	0	8649	8314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
254317																												0	0	0	0	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
254504																												0	0	3045	2752	0	0	1493	1403	0	0	7518	7525	0	0	0	0	0	0	0	0	0	0	633	562	1999	1936	22552	21303		0	0	0	0	
254849																												0	0	64186	62516	0	0	15107	13293	0	0	0	0	0	0	7749	7578	0	0	0	0	0	0	2790	2652	0	0	3034	3036		0	0	0	0	
255350																												0	0	14577	13663	0	0	8355	7887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
255547																												0	0	4750	4471					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
255556																												12010	10993	11696	10605	8241	7065	14782	12839	0	0	0	0	0	0	1007	860	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
255574																												0	0	137698	129366	0	0	31058	28814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
255659																												0	0	133571	125276					0	0	0	0	0	0	0	0	0	0	0	0	0	0	550083	536975	0	0	0	0		0	0	0	0	
256058																												0	0	4447	4277	0	0	21780	20048	0	0	0	0	0	0	4208	4213	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
256076																												0	0	0	0	0	0	8651	7563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
256179																												0	0	7432	7343	94	89	5481	5270	0	0	0	0	81	77	637	567	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
256553																												0	0	137989	128291					0	0	16719	16747	0	0	13694	12295	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
257233																												0	0	6249	6214	0	0	8961	8755	0	0	0	0	0	0	2731	2755	0	0	0	0	0	0	1495	1511	0	0	4998	5003	-1601	0	0	0	0	
257345																												0	0	22077	20460	0	0	16209	14419	0	0	0	0	0	0	2673	2662	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
257578																												0	0	0	0	0	0	2284	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
257653																												0	0	2515	2360	0	0	8482	8003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
257756																												0	0	0	0	0	0	17342	16220	0	0	0	0	0	0	505	469	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
258306																												1688	1674	29317	27575	752	740	25565	22924	0	0	0	0	0	0	42801	35897	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
258379																												0	0	1443	1406	0	0	3055	2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
258539																												0	0	3061	2967	0	0	5061	5051	0	0	0	0	0	0	14981	14768	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
258771																												0	0	9448	8713					0	0	39600	39169	0	0	54199	48794	0	0	49	49	0	0	56190	52245	0	0	0	0		0	0	39600	39169	
258874																												0	0	1500	1412	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
259059																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
259330																												247	230	10584	10325					0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	457	0	0	0	0		0	0	0	0	
259442																												0	0	5100	4910	0	0	16461	14404	0	0	0	0	0	0	5036	4971	0	0	0	0	0	0	809	739	0	0	0	0		0	0	0	0	
259956																												0	0	29126	27386	0	0	1699	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
260055																												100043	98278	360216	323034					4233	2494	0	0	3644	3625	44199	44101	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
260831																												0	0	0	0	0	0	3210	3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
261146																												0	0	42872	41744					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
261360																												0	0	4998	5025	0	0	24165	22743	0	0	0	0	0	0	10082	10036	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
261940																												0	0	19658	19140	0	0	48191	43004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
262059																												0	0	997	965	0	0	58965	51553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
262237																												0	0	8805	8059	0	0	10252	9359	0	0	0	0	0	0	6991	6322	0	0	0	0	0	0	4321	4027	0	0	0	0		0	0	0	0	
262358																												0	0	0	0	0	0	3161	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
262741																												0	0	3605	3477	204	197	13847	13025	0	0	1000	984	0	0	0	0	0	0	0	0	0	0	862	768	0	0	0	0		0	0	999	984	
262844																												0	0	48862	42876	0	0	78421	69955	0	0	0	0	0	0	59536	56542	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
262956																												0	0	23558	22079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
263243																												0	0	5126	4698					0	0	0	0	0	0	38564	34941	0	0	0	0	0	0	12192	11480	0	0	0	0		0	0	0	0	
263627																												88500	86055	0	0	1559	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
264455																												0	0	87259	83891	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
264772																												0	0	102875	90182					0	0	1056	945	0	0	1616	1450	0	0	0	0	0	0	51224	46708	0	0	0	0	45	0	0	0	0	
265340																												0	0	17566	14760	0	0	4976	4268	0	0	0	0	0	0	2603	2410	0	0	0	0	0	0	21328	16481	0	0	0	0		0	0	0	0	
265407																												0	0	42453	40139	0	0	72150	58353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
265452																												0	0	10951	10854	43	43	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
265676																												0	0	18060	16808	0	0	7082	6257	0	0	0	0	0	0	1172	1025	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
266244																												0	0	0	0	0	0	27584	24056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
266253																												0	0	1000	757	0	0	7266	6420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
266655																												0	0	3919	3764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
266851																												0	0	14566	14230	0	0	15462	12622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
266945																												0	0	10094	8892	0	0	0	0	0	0	1466	1442	0	0	76	72	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1466	1442	
267652																												0	0	41681	36652	0	0	3620	3152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
