"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		27772				27772																345408	32032	906	0	5166	27772	164739	0	0	170390	0	0	5425383					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840													2911			2911		132			132																	0	3043	0	0	3043	0	8850	0	8312	8675	0	8371	702397	Rate Lock Loan Commitments				Mandatory Forward Contracts				
316859																																																											
316934																																																											
317258																																																											
317342													11981			11981																						0	11981	0	0	11981	0	5014	0	0	4804	0	0	1013862									
317379																																																											
318974																																																											
319047																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													28504			28504																						0	28504	0	0	28504	0	0	0	0	0	0	0	1644584									
321152																																																											
321255																																																											
321273																																																											
321330																																																											
321947																																																											
322449																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340													1765			1765																						0	1765	0	0	1765	0	0	0	0	0	0	0	485790									
324854																																																											
324863																																						0	0	0	0	0	0	0	0	0	0	0	0	170355									
324975																																																											
325141																																																											
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																																											
327435																																																											
327556																																																											
327855																																																											
328058																																																											
328357																																						0	0	0	0	0	0	0	938	0	0	962	0	5005									
328656																																																											
328777													1043			1043																						0	1043	0	0	1043	0	0	0	0	0	0	0	566347	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	269425									
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332671																																																											
332756																																																											
333034																																																											
333203																																						0	0	0	0	0	0	0	0	0	0	0	0	242289									
333650																																																											
333856																																																											
333940																																																											
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
337340																																																											
338646																																																											
338945																																																											
339072																																						0	0	0	0	0	0	0	0	0	0	0	0	25448									
339353																																																											
339456																																																											
339607																																																											
339773													23983			23983																						0	23983	0	0	23983	0	0	0	0	0	0	0	235408									
339858	0	0	0	0	0	0	0	0	0	0	0	0	2227	0	0	2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334644	2227	0	0	2227	0	99820	0	0	99522	0	0	13363227									
340135																																																											
340144																																																											
340256																																																											
340443																																																											
340742	269							36			36							557			557							76			76		89			89		0	722	0	0	722	0	0	0	0	0	0	0	126795	Interest rate swap	Mortgage interest rate lock commitments		TBAs related to mortgage banking	Interest Rate Swap		Mortgage written options	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342362																																																											
342410													339			328	11																					55	339	0	0	328	11	2255	2951	0	2196	2859	0	885158									
342634													1606			1605	1																					134510	1606	0	0	1605	1	114680	0	0	112246	0	0	1782092	Loans held for sale								
343051																																																											
343248																																																											
343770																																																											
343903																																																											
343958																																																											
344647													1530			1530																						0	1530	0	0	1530	0	0	0	0	0	0	0	297078									
344852																																																											
345309																																						0	0	0	0	0	0	0	0	0	0	0	0	310046									
345345																																																											
345747																																																											
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	33276									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956																		5578			5578																	0	5578	0	0	5578	0	0	0	0	0	0	0	39325	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													21978			21840	138																					12257	21978	0	0	21840	138	26328	0	0	25514	0	0	2065092	Investments in limited partnerships at fair value								
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	383795									
353957																																																											
354253																																																											
354310													79				79	51			51																	0	130	0	0	51	79	0	0	0	0	0	0	368222	Interest Rate Locks				Forward Contracts				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	143758									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													14863	10087		24950																						1527	14863	10087	0	24950	0	0	0	0	0	0	0	1462477									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	0	0	0	0	0	0	0	0	0	0	0	313948									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657													1121			1121																						0	1121	0	0	1121	0	0	0	0	0	0	0	480668									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850																																																											
365325													563				563																					1064	563	0	0	0	563	37053	0	0	35979	0	0	3070850									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	379800									
366247																																																											
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344																																																											
368522																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755																																																											
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855																																																											
373272																																																											
373553																																																											
373601													558			558																						0	558	0	0	558	0	0	0	0	0	0	0	1054782									
374130																																																											
374653													2262			2262																						0	2262	0	0	2262	0	0	0	0	0	0	0	416052									
374774																																																											
375043																																						0	0	0	0	0	0	0	0	0	0	0	0	82785									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4488									
376442																																																											
376947																																																											
377663																																																											
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649																																																											
379920													5163			4791	372																					4964	5163	0	0	4791	372	226998	107442	0	237582	108303	0	3579522									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	294520									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													14973			14973																						0	14973	0	0	14973	0	92496	0	0	90857	0	0	2357134									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959																																																											
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355																																																											
393953																																																											
394156																																																											
394259																																																											
395238																		54318		54318																		9580	54820	0	54318	502	0	45136	0	0	43589	0	0	7814192	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456																																																											
397531																																																											
397540																		104		104																		0	104	0	104	0	0	0	0	0	0	0	0	248469	positive int rate swap				Negative Int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051																																																											
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	301857									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307																																																											
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411549																																																											
411576																																																											
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													4764			4764																						0	4764	0	0	4764	0	0	0	0	0	0	0	603115									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	72562									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													48712			48633	79																					34	48712	0	0	48633	79	0	0	0	0	0	0	2217965									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
419406	53												19002			19002		133			133																	0	19135	0	0	19135	0	0	0	0	0	0	0	1532494	MORTGAGE DERIVATIVE	Cash Flow Hedges			MORTGAGE DERIVATIVE				
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420877																																																											
421445																																																											
421539																																																											
422116																																																											
422433																																						342	0	0	0	0	0	0	0	0	0	0	0	398019									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534													3437			3437																						17768	3437	0	0	3437	0	0	0	0	0	0	0	775858									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													618			618																						0	618	0	0	618	0	0	0	0	0	0	0	300449									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172													8454			8454																						0	8454	0	0	8454	0	0	0	0	0	0	0	1582567									
431323																																																											
431350																																																											
432058																																																											
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	466042									
433608													5034			5034																						0	5034	0	0	5034	0	0	0	0	0	0	0	1276154									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	124038									
434539																																																											
435059																																																											
435077																																						0	0	0	0	0	0	0	0	0	0	0	0	1373558									
435255																																																											
435666																																																											
435750																																						0	0	0	0	0	0	0	0	0	0	0	0	644596									
436159													23832			23832																						153464	23832	0	0	23832	0	123235	0	0	119922	0	0	1337565									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													129700			126160	3540																					52	129700	0	0	126160	3540	0	0	0	0	0	0	3494783									
439132																																																											
439338													3662			3662																						0	3662	0	0	3662	0	0	0	0	0	0	0	616730									
439356																																																											
439404													1003			1003																						0	1003	0	0	1003	0	0	0	0	0	0	0	278248									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256																																						17277	0	0	0	0	0	4999	0	0	4999	0	0	309359									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
447070																																																											
447100													4198			4198																						0	4199	0	0	4198	1	0	0	0	0	0	0	137493									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832																																																											
449935																																																											
450632																																																											
450669																																																											
450753																																																											
450856	643																	20031			20031		830			830												0	20861	0	0	20861	0	13066	0	0	12905	0	0	1764058	SWAPS	MORTGAGE LOAN COMMITMENTS			SWAPS	MORTGAGE LOAN COMMITMENTS			
450959																																																											
451068																																																											
451246																																																											
451273																																						0	0	0	0	0	0	0	0	0	0	0	0	1477									
451965																																																											
452159																																																											
452739																																																											
452841																																																											
453147																																																											
453446																																																											
454546																																																											
454658																																																											
454676																																																											
454975																																																											
455150																																																											
455253																																																											
455459																																																											
455552																																																											
455945																																																											
455972																																						0	0	0	0	0	0	8263	0	0	9471	0	0	158470									
456045																																						0	0	0	0	0	0	0	0	0	0	0	0	2899968									
456054																																																											
456344																																																											
456755																																						0	0	0	0	0	0	0	0	0	0	0	0	79628									
457060																																																											
457220																																																											
457426																																																											
457752																																																											
458142																																																											
458544																																																											
458665																																																											
458946																																																											
459130																																																											
459372																																																											
459644																																																											
459671																																						0	0	0	0	0	0	0	0	0	0	0	0	150353									
460033													649			649																						0	649	0	0	649	0	0	0	0	0	0	0	993941									
460275																																																											
460332																																																											
460350																																																											
460556																																																											
460770																																																											
461058																																																											
463605																																																											
463650																																																											
463735													28895			27274	1621																					0	28895	0	0	27274	1621	29959	0	0	29078	0	0	5636676									
464853																																																											
465038																																																											
465243																																																											
465524																																																											
465618																																																											
465672																																																											
466044																																																											
466240																																																											
466754																																																											
466932																																																											
467144																																																											
467470																																																											
467658																																																											
467733																																																											
468673																																																											
468806																																																											
469250																																																											
469559																																																											
469737																																																											
470032																																																											
470050																		584			584																	0	584	0	0	584	0	33233	0	0	32278	0	0	4852189	Derivative Fair Value for Interest Rate Locks				Derivative Fair Value for MBS Trades				
470434																																																											
470452																																						0	479	0	0	475	4	0	0	0	0	0	0	556299									
471057																																																											
472018																																																											
472045																																																											
472148																																																											
472250																																																											
472531																																																											
472616																																																											
472951																																																											
472979																																																											
473042																																																											
473257																																																											
473266																																																											
473501																																						2502	0	0	0	0	0	4014	0	0	3947	0	0	665360									
473930																																																											
474058																																																											
474245																																																											
474254													6863			6863																						541	6863	0	0	6863	0	0	0	0	0	0	0	1563939									
474357																																																											
474450																																																											
474544																																																											
474656																																																											
474759													18176			18176																						84735	18176	0	0	18176	0	90781	0	0	87438	0	0	473501									
474919																		21778		21778																		0	24394	0	23417	977	0	23281	0	0	22456	0	0	3639616	Other - rabbi trust assets				Other - rabbi trust liabilities				
475345																																																											
475354																																																											
475653																																																											
475756																																																											
476445																																																											
476472																																																											
476539																																																											
476810																																																			Negotiable CDs								
477303																																																											
477321																																																											
477349																																																											
477648																																																											
477844																																																											
478140																																																											
478195																																																											
479071																																																											
479268																																						0	0	0	0	0	0	0	0	0	0	0	0	1799376									
479370																																																											
479446																																																											
479567																																																											
479754																																																											
479839																																																											
480059																																																											
480228																																																				Secured borrowings							
480246																																																											
480330																																																											
480433																																																											
480723																																																											
480853																																																											
481159																																																											
481177													61			61																						0	61	0	0	61	0	0	0	0	0	0	0	350662									
481579																																																											
481627																																																											
481748																																																											
481944																																																											
482053																																																											
482156																																																											
482370																																																											
482446																																																											
483274																																																											
483537																																																											
483751																																																											
484057																																																											
484776																																																											
485054																																																											
485139																																																											
485214																																																											
