"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
541857																																																																																																																																																																																																																																																	
542153																																																																																																																																																																																																																																																	
542340																																																																																																																																																																																																																																																	
542528																																																																																																																																																																																																																																																	
542667																																																																																																																																																																																																																																																	
542854																																																																																																																																																																																																																																																	
543262																																																																																																																																																																																																																																																	
543459																																																																																																																																																																																																																																																	
543945																																																																																																																																																																																																																																																	
544335																																																																																																																																																																																																																																																	
544447																																																																																																																																																																																																																																																	
544652																																																																																																																																																																																																																																																	
544951																																																																																																																																																																																																																																																	
545604																																																																																																																																																																																																																																																	
546003																																																																																																																																																																																																																																																	
546320																																																																																																																																																																																																																																																	
546535																																																																																																																																																																																																																																																	
546544																																																																																																																																																																																																																																																	
547251																																																																																																																																																																																																																																																	
547550																																																																																																																																																																																																																																																	
547840																																																																																																																																																																																																																																																	
548052																																																																																																																																																																																																																																																	
548267																																																																																																																																																																																																																																																	
548351																																																																																																																																																																																																																																																	
548472																																																																																																																																																																																																																																																	
548771																																																																																																																																																																																																																																																	
549862																																																																																																																																																																																																																																																	
550279																																																																																																																																																																																																																																																	
550354																																																																																																																																																																																																																																																	
550448																																																																																																																																																																																																																																																	
550635																																																																																																																																																																																																																																																	
550653																																																																																																																																																																																																																																																	
550952																																																																																																																																																																																																																																																	
551016																																																																																																																																																																																																																																																	
552059																																																																																																																																																																																																																																																	
552161																																																																																																																																																																																																																																																	
552545																																																																																																																																																																																																																																																	
552956																																																																																																																																																																																																																																																	
552974																																																																																																																																																																																																																																																	
553038																																																																																																																																																																																																																																																	
553926																																																																																																																																																																																																																																																	
553944																																																																																																																																																																																																																																																	
554343																																																																																																																																																																																																																																																	
554857																																																																																																																																																																																																																																																	
555256																																																																																																																																																																																																																																																	
556011																																																																																																																																																																																																																																																	
556459																																																																																																																																																																																																																																																	
556936																																																																																																																																																																																																																																																	
557317																																																																																																																																																																																																																																																	
557438																																																																																																																																																																																																																																																	
557858																																																																																																																																																																																																																																																	
559179																																																																																																																																																																																																																																																	
560214																																																																																																																																																																																																																																																	
560353																																																																																																																																																																																																																																																	
560438																																																																																																																																																																																																																																																	
560830																																																																																																																																																																																																																																																	
561145																																																																																																																																																																																																																																																	
561574																																																																																																																																																																																																																																																	
561659																																																																																																																																																																																																																																																	
561864																																																																																																																																																																																																																																																	
562058																																																																																																																																																																																																																																																	
563233																																																																																																																																																																																																																																																	
563336																																																																																																																																																																																																																																																	
563457																																																																																																																																																																																																																																																	
563934																																																																																																																																																																																																																																																	
564052																																																																																																																																																																																																																																																	
564324																																																																																																																																																																																																																																																	
564463																																																																																																																																																																																																																																																	
564557	2119328	14087	0	0	1480014	272118	22740	249378	0	81348	48521	32827	0	0	131461	198023	0	23534	0	0	0	0	0	101768	1025	2359	472	97912	345062	487645	142539	1164060	1005	1005	0	0	0	1005	1395	698	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122257	61129	839	0	398	51200	347800	487645	143287	1229248	0	97529	71644	1229248	1480014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301748	0	0	0	0	0	0	0	0	-51270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146362	0	0	142067	4295	41616	0	41616	3763	0	0	0	0	0	3763	1180314	0	141315	680	0	1038319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																																																																																																																																																																																																																	
564838																																																																																																																																																																																																																																																	
565143																																																																																																																																																																																																																																																	
565170																																																																																																																																																																																																																																																	
565536																																																																																																																																																																																																																																																	
565750																																																																																																																																																																																																																																																	
565844																																																																																																																																																																																																																																																	
566056																																																																																																																																																																																																																																																	
566243																																																																																																																																																																																																																																																	
567240																																																																																																																																																																																																																																																	
567679																																																																																																																																																																																																																																																	
567736																																																																																																																																																																																																																																																	
568126																																																																																																																																																																																																																																																	
568135																																																																																																																																																																																																																																																	
568359																																																																																																																																																																																																																																																	
568377																																																																																																																																																																																																																																																	
568470																																																																																																																																																																																																																																																	
568939																																																																																																																																																																																																																																																	
570558																																																																																																																																																																																																																																																	
570651																																																																																																																																																																																																																																																	
571135																																																																																																																																																																																																																																																	
571265																																																																																																																																																																																																																																																	
571920																																																																																																																																																																																																																																																	
571957																																																																																																																																																																																																																																																	
572347																																																																																																																																																																																																																																																	
572374																																																																																																																																																																																																																																																	
572459																																																																																																																																																																																																																																																	
572655																																																																																																																																																																																																																																																	
573036																																																																																																																																																																																																																																																	
573335																																																																																																																																																																																																																																																	
574079																																																																																																																																																																																																																																																	
574949																																																																																																																																																																																																																																																	
574976																																																																																																																																																																																																																																																	
575133																																																																																																																																																																																																																																																	
575254																																																																																																																																																																																																																																																	
575348																																																																																																																																																																																																																																																	
575375																																																																																																																																																																																																																																																	
575759																																																																																																																																																																																																																																																	
575834																																																																																																																																																																																																																																																	
576354																																																																																																																																																																																																																																																	
576578																																																																																																																																																																																																																																																	
576608																																																																																																																																																																																																																																																	
576644																																																																																																																																																																																																																																																	
576952																																																																																																																																																																																																																																																	
577128																																																																																																																																																																																																																																																	
577137																																																																																																																																																																																																																																																	
577230																																																																																																																																																																																																																																																	
578116																																																																																																																																																																																																																																																	
578237																																																																																																																																																																																																																																																	
578255																																																																																																																																																																																																																																																	
578554																																																																																																																																																																																																																																																	
578741																																																																																																																																																																																																																																																	
578862																																																																																																																																																																																																																																																	
579140																																																																																																																																																																																																																																																	
579319																																																																																																																																																																																																																																																	
579364																																																																																																																																																																																																																																																	
579636																																																																																																																																																																																																																																																	
580155																																																																																																																																																																																																																																																	
580548																																																																																																																																																																																																																																																	
580847																																																																																																																																																																																																																																																	
580874																																																																																																																																																																																																																																																	
581237																																																																																																																																																																																																																																																	
581358																																																																																																																																																																																																																																																	
582654																																																																																																																																																																																																																																																	
582878																																																																																																																																																																																																																																																	
582953																																																																																																																																																																																																																																																	
582971																																																																																																																																																																																																																																																	
583071																																																																																																																																																																																																																																																	
583268																																																																																																																																																																																																																																																	
583352																																																																																																																																																																																																																																																	
583754																																																																																																																																																																																																																																																	
583905																																																																																																																																																																																																																																																	
584377																																																																																																																																																																																																																																																	
584724																																																																																																																																																																																																																																																	
584920																																																																																																																																																																																																																																																	
585749																																																																																																																																																																																																																																																	
586027																																																																																																																																																																																																																																																	
586072																																																																																																																																																																																																																																																	
586335																																																																																																																																																																																																																																																	
586960																																																																																																																																																																																																																																																	
587677																																																																																																																																																																																																																																																	
587800																																																																																																																																																																																																																																																	
588245																																																																																																																																																																																																																																																	
588348																																																																																																																																																																																																																																																	
589158																																																																																																																																																																																																																																																	
589523																																																																																																																																																																																																																																																	
589943																																																																																																																																																																																																																																																	
590220																																																																																																																																																																																																																																																	
590640																																																																																																																																																																																																																																																	
590976																																																																																																																																																																																																																																																	
591209																																																																																																																																																																																																																																																	
591320																																																																																																																																																																																																																																																	
591357																																																																																																																																																																																																																																																	
591366																																																																																																																																																																																																																																																	
592448																																																																																																																																																																																																																																																	
592550																																																																																																																																																																																																																																																	
592644																																																																																																																																																																																																																																																	
593007																																																																																																																																																																																																																																																	
593052																																																																																																																																																																																																																																																	
593249																																																																																																																																																																																																																																																	
593333																																																																																																																																																																																																																																																	
593771																																																																																																																																																																																																																																																	
593940																																																																																																																																																																																																																																																	
594433																																																																																																																																																																																																																																																	
594451																																																																																																																																																																																																																																																	
594853																																																																																																																																																																																																																																																	
594938																																																																																																																																																																																																																																																	
594947																																																																																																																																																																																																																																																	
595270																																																																																																																																																																																																																																																	
595337																																																																																																																																																																																																																																																	
595430																																																																																																																																																																																																																																																	
