"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
192651																																																																																																		0	0	0							82	190	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192857																																																																																																		0	0	0							7974	930	28	814	0	0	380	0	0	0	0	1233	0	0	0	0	0	0				0	0	0	40	0	814	0	0	0	2	10	0	0	0	0	0	492	0	340	18	0	0	0	0	3256	0				0	0	0	0	0	1406	127	0	0	0	1851	2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	38	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193162																																																																																																		0	0	0							1169	2464	484	143	39	0	697	314	61	240	0	905	0	0	0	0	0	0				0	0	0	414	0	143	0	0	0	0	0	0	0	0	0	0	43	0	682	159	0	0	0	0	990	0				0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	198	3	7	233	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																																																																																																		0	0	0							3258	1818	0	123	251	0	668	0	2395	0	0	62	0	0	0	0	0	0				0	0	0	251	0	123	0	0	0	0	0	0	0	0	0	0	637	0	495	0	0	0	0	0	770	0				0	11	0	0	0	0	0	93	0	0	0	0	35	0	238	35	0	332	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	7	0	0	0	0	0	0	194	0	7	106	0	34	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	
193649																																																																																																		0	0	0							52	171	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0				60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																																																																																																		0	0	0	0	0	0	0	0	0	11310	2489	3010	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	75	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	2318	3010	96	0	0	0	784	0	0	0	0	0	0	0	0	0	9084	0	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194440																																																																																																		0	0	0							43	1337	576	0	0	0	50	84	0	0	354	0	0	0	0	0	0	0				0	0	0	43	7	0	0	0	0	0	0	0	0	0	0	0	43	0	1112	120	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	107	11	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570																																																																																																		0	0	0							324	2094	182				0	0	0	0	0	0	0	0	0	0	0	0				317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	1293	182	161	0	0	0	86	0				0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194936																																																																																																		0	0	0							37	407	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	319	0	0	0	0	0	0	0				0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				24	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195111																																																																																																		0	0	0							3004	9662	0	0	0	0	1141	0	85	0	0	0	13	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483	135	1287	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	731	0	0	0	923	0	0	923	0	0	173	0	0	133	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7219	0	558	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195157																																																																																																		0	0	0							0	81	9	0	0	0	72	3	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195456																																																																																																		0	0	0							11	585	206				0	0	0	0	206	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196752																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																																																																		0	0	0	0	0	0	0	0	0	487	6938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	6380	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																																																																																																		0	0	0							174	1502	228	0	0	0	149	34	0	0	0	0	0	0	0	0	0	0				0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	123	0	1098	139	0	0	0	0	0	0				0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	80	55	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197254																																																																																																		0	0	0							77	44	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0				0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																																																																																																		0	0	0							286	1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				291	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	1204	0	0	0	0	0	224	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197478	0	0	0	10627	0	50774	0	0	3783	139454	151451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	244	0	0	0	105	0	87	0	0	0	138751	9320	0	0	0	0	0	0	8227	0	43855	5058	0	5904	3230	0	4963	0	0	0	0	0	0	0	0	10054	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	1000	0	34	0	0	0																			0	0	0	1577	0	327							19498	0	24756														33247	1617	77305	0	0	0								0	8897	0	0	0	0	8669	23708	0	0	18097	6473	8227	0	15544																0	0	0	0	0	0	0	0	0	0	0	12016	0	0	6192										0	0	0																									
197759																																																																																																		0	0	0							4387	3056	0	0	0	0	704	0	1262	0	0	0	0	0	0	0	0	0				0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	982	0				0	2031	0	0	0	145	321	0	0	0	634	2261	0	0	0	0	0	887	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	145	0	0	0	0	0	297	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	
198073																																																																																																		0	0	0							1633	1952	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	2	1943	0	9	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	84	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198149																																																																																																		0	0	0							5453	282	1659	354	13	0	31	1482	50	0	0	389	0	0	0	0	0	0				43	0	29	13	0	354	0	0	0	0	0	0	0	0	0	0	307	10	128	163	49	14	0	0	1700	0				0	0	0	0	248	0	0	0	0	0	0	4066	0	0	0	0	0	0	0	0	50	0	0	25	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198251																																																																																																		0	0	0							0	1045	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	0	0	0	0	0				0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198961																																																																																																		0	0	0							1041	2437	270				182	50	175	0	0	0	0	0	0	0	0	0				0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	726	140	1727	220	288	0	0	0	533	0				0	0	0	0	0	0	10	0	0	0	0	0	0	32	0	0	32	64	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				219	0	0	4	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	
199137																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351																																																																																																		0	0	0							65	94	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	89	0	0	0	0	0	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436																																																																																																		0	0	0							4970	1062	0				420	0	4515	131	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	35	192	0	0	0	0	0	8279	0				0	0	0	0	0	0	297	0	0	0	213	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0							0	0	0	0	0	0				17	0	0	5	0	154	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	
199463																																																																																																		0	0	0							82	10316	1725	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0				0	0	1725	0	0	0	0	10311	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200435																																																																																																		0	0	0	0	0	0	0	0	0	516	1370	598	0	0	0	110	0	128	0	0	0	0	0	0	0	0	0	0	0	0	344	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	342	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	62	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	52	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
201254																																																																																																		0	0	0							54	450	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0				0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201834																																																																																																		0	0	0	0	0	0	0	0	0	995	8069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	194	0	1604	0	0	0	0	0	3218	0	0	0	0	0	1096	0	0	0	0	0	4296	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514																																																																																																		0	0	0							28	1343	25	0	0	0	14	0	22	76	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	0	245	0	0	0	150	0				0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	147	14	0	14	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202541																																																																																																		0	0	0							0	110	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	21	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202907																																																																																																		0	0	0	0	0	0	0	0	0	45808	53272	7519	0	1892	0	545	0	9236	350	0	0	524	0	228	0	0	0	0	0	0	557	167	525	1892	0	0	0	0	0	0	0	0	0	0	0	0	27104	660	26501	5808	584	441	0	0	9351	0	0	0	0	0	32	0	0	0	48	951	101	0	0	6548	1447	32	0	782	69	0	4795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4013	0	0	0	37	0	0	37	0	0	0	0	0	18649	867	0	2586	236	12	0	0	4013	0	0	0	0	0	0	0	0	0	0	0	0	
203043																																																																																																		0	0	0	0	0	0	0	0	0	32	5268	360	0	0	0	53	31	0	0	0	0	4677	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	27	0	0	57	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	7	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052																																																																																																		0	0	0							0	1364	2384				0	0	0	0	2054	0	0	81	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	236	0	0	0	0	0	0				0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				135	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575																																																																																																		0	0	0							465	278	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	18	239	0	39	0	0	0	85	0				0	0	0	0	0	0	0	0	0	0	67	0	0	0	60	0	0	60	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204004																																																																																																		0	0	0	0	0	0	0	0	0	102147	17667	0	0	0	0	3227	0	14108	0	0	0	431	0	6143	0	0	0	0	0	0	983	0	968	0	0	0	0	0	0	0	0	0	0	0	0	0	7715	217	10042	0	694	0	0	0	118771	0	0	0	0	0	0	0	0	0	18901	1771	347	0	0	11479	42564	0	0	0	0	0	158	542	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	52	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	
204237																																																																																																		0	0	0							311	1062	153				214	0	120	32	0	0	0	0	0	0	0	0				44	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	122	0	723	122	0	0	0	0	72	0				0	0	0	0	0	15	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				41	30	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204826																																																																																																		0	0	0							274	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	26	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205243																																																																																																		0	0	0							4126	3427	1	0	0	0	384	0	83	0	0	525	0	0	0	0	0	0				0	0	142	0	0	0	0	0	0	86	1	0	0	0	0	0	2294	0	1628	0	445	0	0	0	1625	0				0	71	0	0	0	173	0	0	0	0	1	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	325	0	122	488	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205346																																																																																																		0	0	0							1207	344	69	0	0	0	114	0	312	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	0				0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	230	69	0	230	69	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	230	69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205458																																																																																																		0	0	0							0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205542																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206156																																																																																																		0	0	0							833	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206174																																																																																																		0	0	0							170	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	300	0	0	0	0	0	125	0				0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206473																																																																																																		0	0	0							0	49	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206950																																																																																																		0	0	0							131	1308	17	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	51	0	0	0	0	0	131	0				0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	14	17	21	654	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
