"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONHK18	RCONHK19	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
191935				false			false			false	false		false		false		false			false								
192147	0	0						0	0																			
192558	0	0																										
192651				false			false			false	false		false		false		false			false								
192857				false			false			false	false		true	1078	true	1470	false			false								
193162				false			false			false	false		false		false		false			false								
193537				false			false			false	false		false		false		false			false								
193649				false			false			false	false		false		false		false			false								
193809	236724	0						21864	385																			
194440				false			false			false	false		false		false		false			false								
194570				false			false			false	false		false		true	95017	false			false								
194936				false			false			false	false		false		false		false			false								
195111	496024	0		true	0	16283	true	2580	569	false	true	474	false		true	254904	false			false								
195157				false			false			false	false		false		false		false			false								
195456				false			false			false	false		false		false		false			false								
196752	0	0																										
196800	0	0						9026	0																			
197142				false			false			false	false		false		false		false			false								
197254	0	0						0	0																			
197302	1808	0		true	0	488	false			false	false		true	39827	true	124975	false			false								
197478								0	0																			
197759				false			false			false	false		false		false		false			false								
198073				false			false			false	false		false		false		false			false								
198149	2496	0		true	0	0	false			false	false		false		true	197893	false			false								
198251	1110	0		true	0	0	true	9645	430	true	false		true	112134	true	225772	false			false	2482	0				158	0	
198961				false			false			false	false		false		false		false			false								
199137				false			false			false	false		false		false		false			false								
199351				false			false			false	false		false		false		false			false								
199436				false			false			false	false		false		false		false			false								
199463				false			false			false	false		false		false		false			false								
200435	0	0																										
201254				false			false			false	false		false		false		false			false								
201834	184192	0						7187	354																			
202514				false			false			false	false		false		true	72702	false			false								
202541				false			false			false	false		true	18694	true	18694	false			false								
202907	777998	0						32588	339																			
203043	423	0						7741	68																			
203052	0	0																										
203575				false			false			false	false		false		false		false			false								
204004	600000	4267415						0	3154																			
204237				false			false			false	false		false		false		false			false								
204826	1141	0		true	0	0	false			false	false		false		false		false			false								
205243				false			false			false	false		false		false		false			false								
205346				false			false			false	false		false		true	109953	false			false								
205458				false			false			false	false		false		false		false			false								
205542				false			false			false	false		false		true	601	false			false								
206156				false			false			false	false		false		false		false			false								
206174	0	36519		true	0	2665	false			false	false		false		false		false			false								
206473				false			false			false	false		true	22097	true	78209	false			false								
206772				false			false			false	false		false		false		false			false								
206950				false			false			false	false		true	6641	true	6641	false			false								
207041				false			false			false	false		false		false		false			false								
207050	673762	0						284005	100617																	-7561	0	
207452	15212	0		true	0	0	false			false	false		false		false		false			false								
207470				false			false			false	false		false		true	89357	false			false								
207555				false			false			false	false		false		false		false			false								
207845	16269	0		true	0	0	true	2965	90	true	false		false		true	320598	false			false	4335	288				149	0	
207872				false			false			true	false		false		true	325691	false			false	1780	0				57	0	
208057	1829	0						1704	0																			
208244								317511	80341																	1558	0	
208347				false			false			false	false		true	22922	true	19372	false			false								
208440	297	0		true	0	0	false			false	false		false		false		false			false								
208459				false			false			false	false		false		false		false			false								
208570				false			false			false	false		false		false		false			false								
208655				false			false			false	false		false		false		false			false								
208972				false			false			false	false		false		true	17722	false			false								
209148	0	0																										
209362				false			false			true	false		false		true	284227	false			false	3361	0				-70	0	
209559				false			false			false	false		false		false		false			false								
209858	20000	78067		true	0	0	false			false	false		false		true	55682	false			false								
210238				false			false			false	false		false		true	23428	false			false								
210256				false			false			false	false		true	55679	true	57915	false			false								
210434								0	0																			
211114	0	0						0	0																			
211271	15312	0						40100	7250																	-1865	0	
211338				false			false			false	false		false		false		false			false								
211851				false			false			false	false		false		false		false			false								
212018	24000	0																										
212344				false			false			false	false		false		false		false			false								
212522	2479	0						0	0																			
212577	9625	0						78809	160748																	211	0	
213471				false			false			false	false		false		false		false			false								
213538	3044	0		true	0	0	false			false	false		false		true	97521	false			false								
213912	0	0																										
213958	3923	0						0	0																			
214106	0	341625																										
214414	108042	0						11169	1905																			
214722	176041	0						6764	0																			
214807	42531000	0						0	0																	0	0	
215345	6706	0		true	0	0	false			true	false		true	6855	true	156137	false			false	1197	0				23	0	
215653				false			false			false	false		false		false		false			false								
215662	143000	0																										
215710	14	0		true	0	16	false			false	false		true	7234	true	7234	false			false								
216164				false			false			false	false		false		false		false			false								
216922	351083	0						20589	4032																			
217059	320	0																										
218131	380	0		true	0	0	false			false	false		false		false		false			false								
218261				false			false			false	false		false		false		false			false								
218878	0	0																										
219044	686	0		true	0	0	false			false	false		true	40601	false		false			false								
219651				false			false			false	false		false		true	109880	false			false								
219679				false			false			false	false		false		false		false			false								
220059	2774	0		true	0	0	false			true	false		false		true	219154	false			false	2372	0				-85	0	
220527	11082	0						5871	1390																			
220844	487	0		true	0	0	false			false	false		true	41045	true	41045	false			false								
220974	0	286		true	0	0	false			false	false		false		true	57455	false			false								
221775				false			false			false	false		false		true	13656	false			false								
222156				false			false			false	false		false		false		false			false								
222558				false			false			false	false		false		false		false			false								
222754	7280	0		true	0	0	false			false	false		false		false		false			false								
223322	22420	0						17038	14280																			
223452				false			false			false	false		false		false		false			false								
223751				false			false			false	false		false		false		false			false								
223845				false			false			false	false		true	395	false		false			false								
224954				false			false			false	false		false		false		false			false								
225054				false			false			false	false		true	23134	false		false			false								
225157				false			false			false	false		false		false		false			false								
225559				false			true	22599	6738	false	false		false		false		false			false								
225942	139	0		true	0	0	false			false	false		false		false		false			false								
226949	0	0																										
227151	343	0		true	0	0	false			false	false		true	76616	true	76616	false			false								
227357				false			false			false	false		false		false		false			false								
227656	132	0	0					47733	2880														0	0	0			
227777				false			false			false	false		false		true	237420	false			false								
228000				false			false			false	false		false		true	17344	false			false								
228158	306	0		true	0	0	false			false	false		true	16302	false		false			false								
228279				false			false			true	false		false		true	169332	false			false	1060	0				-81	0	
228345				false			false			false	false		false		false		false			false								
229070				false			false			false	false		false		false		false			false								
229173				false			false			false	false		true	8046	true	31441	false			false								
229342	832	0																										
229454				false			false			false	false		false		false		false			false								
229801								47527	5405																	4962	0	
229913								0	0																			
230423				false			false			false	false		true	10811	true	18554	false			false								
230610				false			false			false	false		false		false		false			false								
230759	0	0																										
231279				false			false			false	false		false		false		false			false								
232847				false			false			false	false		true	34014	true	44014	false			false								
232856	9602	0		true	0	0	true	28921	6735	false	false		false		true	766670	false			false								
233031								508000	254000														7000	0	1000	14000	0	
233246				false			false			false	false		false		false		false			false								
233358				false			false			false	false		false		true	19081	false			false								
233442				false			false			false	false		false		false		false			false								
233527	52515	0		true	0	0	true	304	0	false	false		false		true	23115	false			false								
233554	30244	0		true	0	0	true	22100	2434	false	false		false		true	305081	false			false								
234355	30402	0						16190	1969																	-1740	0	
234506	0	0																										
234739	501	0		true	0	0	false			false	false		false		false		false			false								
234841				false			false			false	false		false		false		false			false								
235174				false			false			false	false		true	17888	false		false			false								
235231				false			false			false	false		false		false		false			false								
235446				false			false			false	false		true	1	true	62	false			false								
235530	4553	0		true	0	0	false			false	false		false		false		false			false								
235558				false			false			false	false		false		false		false			false								
235950				false			false			false	false		false		false		false			false								
236153	125823	171949						108338	13748																			
236256				false			false			false	false		false		false		false			false								
236603				false			false			false	false		false		false		false			false								
236706	1139178	0						445	0																			
236957	0	0						0	0																			
237066	0	0																										
237619	0	412159																										
237954				false			false			false	false		false		false		false			false								
238139				false			false			false	false		false		false		false			false								
238250				false			false			false	false		false		false		false			false								
238737				false			false			false	false		false		true	10376	false			false								
239556	0	2246		true	0	0	false			false	false		false		true	261542	false			false								
239659	15332	0		true	0	10638	true	47034	10638	true	false		true	31252	true	326682	false			false	10986	13				-77	0	
240954				false			false			false	false		false		false		false			false								
241009				false			false			false	false		false		false		false			false								
241157	0	0																										
241559				false			false			false	false		true	21775	false		false			false								
242257	0	665		true	0	0	false			false	false		false		false		false			false								
242444	63371	0		true	0	0	false			false	false		true	168	true	247484	false			false								
242949				false			false			false	false		false		false		false			false								
242958	295	0		true	0	0	false			false	false		false		true	51542	false			false								
242976	0	0																										
243375				false			false			false	false		false		false		false			false								
243414				false			false			false	false		false		true	71497	false			false								
243955				false			false			false	true	30458	false		false		false			false								
244037				false			false			false	false		false		false		false			false								
244149	11705	0						36458	8024																	-174	0	
244158				false			false			false	false		false		false		false			false								
244251	1496	0		true	0	0	false			false	false		false		false		false			false								
245016																												
245276	0	0						29414	9680																			
245351				false			false			false	false		false		false		false			false								
245557	22663	0		true	0	0	true	54008	4963	false	false		false		false		false			false								
246022	0	0						17240	1547																			
246134	2279	0																										
246451	572	0		true	0	0	false			false	false		true	71	true	68100	false			false								
246657	0	0																										
246947				false			false			false	false		false		false		false			false								
246956	22686	0		true	0	0	false			false	false		false		false		false			false								
247140	61951	0		true	0	0	false			false	false		true	63481	true	764761	false			false								
247355	1766	0		true	0	0	true	14254	1190	false	false		false		false		false			false								
247476	0	254		true	0	0	false			false	false		false		true	30948	false			false								
247551				false			false			false	false		true	17517	false		false			false								
247908				false			false			false	false		false		true	225471	false			false								
248240	19491	0						27368	4697																	0	-113	
248352				false			false			false	false		true	33812	true	33812	false			false								
248455				false			false			false	false		false		false		false			false								
248633				false			false			false	false		false		false		false			false								
248745	7915	0		true	0	0	false			false	false		true	61908	true	54300	false			false								
249416				false			false			false	false		false		false		false			false								
249612	2223724	60103						9219	0																	8650	-7571	
249658				false			false			false	true	2026	false		false		false			false								
250430				false			false			false	false		false		false		false			false								
250476				false			false			false	false		false		false		false			false								
250850				false			false			false	false		true	784	true	21278	false			false								
251558				false			false			false	false		false		true	155119	false			false								
251745				false			false			false	false		false		false		false			false								
251978				false			false			false	false		false		false		false			false								
252041	994	0		true	0	0	false			false	false		true	1372	true	48066	false			false								
252452				false			false			false	false		false		false		false			false								
253356	0	0						0	0																			
253468	2366509	0																										
253646	185	0		true	0	0	false			false	false		false		false		false			false								
253730				false			false			false	false		false		false		false			false								
254317				false			false			false	false		false		false		false			false								
254504				false			false			false	false		false		false		false			false								
254849				false			false			true	false		false		false		false			false	677	0				0	0	
255350				false			false			false	false		false		true	43680	false			false								
255556				false			false			false	false		true	22	false		false			false								
255574	92853	0		true	0	0	true	86461	41435	true	false		true	1852	true	187150	false			false	41887	104				10216	0	
255659	37701	0						59456	11198																			
256058				false			false			false	false		false		false		false			false								
256076				false			false			false	false		false		false		false			false								
256179				false			false			false	false		false		false		false			false								
256553	0	0						13406	846																			
257233	167954	0		true	0	0	false			false	false		false		false		false			false								
257345				false			false			false	false		false		false		false			false								
257578	7736	0		true	0	0	true	40792	7755	true	false		true	2631	true	1162333	false			false	41214	0				2265	0	
257653				false			false			false	false		false		false		false			false								
257756				false			false			false	false		true	112413	true	120957	false			false								
258306				false			false			false	false		false		true	44618	false			false								
258379				false			false			false	false		false		false		false			false								
258539				false			false			false	false		false		true	12356	false			false								
258874				false			false			false	false		false		false		false			false								
259059				false			false			false	false		false		false		false			false								
259330	60000	25000																										
259442	4272	0		true	0	2563	false			false	false		true	94398	true	301228	false			false								
259956				false			false			false	false		false		false		false			false								
260055	24349	205767						14088	4039																			
260831				false			false			false	false		false		false		false			false								
261146	293101	0						324813	59546																			
261360				false			false			false	false		false		false		false			false								
261940				false			false			false	false		false		false		false			false								
262059	57772	0		true	0	0	false			true	false		false		false		false			false	1371	1371				0	0	
262237				false			false			false	false		false		false		false			false								
262358				false			false			false	false		false		false		false			false								
262741				false			false			false	false		false		false		false			false								
262844	0	638		true	0	0	false			false	false		true	56629	true	83810	false			false								
262956				false			false			false	false		false		true	28728	false			false								
263243	0	0																										
263627				false			false			false	false		false		false		false			false								
264455				false			false			false	false		false		false		false			false								
264772	1588799	0						0	0														0	0	0	60483	0	
265340				false			false			false	false		false		false		false			false								
265407	13100	0		true	0	29658	false			false	false		true	3350	true	14264	false			false								
265452	0	0		true	0	0	false			false	false		true	280	false		false			false								
265676				false			false			false	false		false		false		false			false								
266244				false			false			false	false		true	90970	true	101818	false			false								
266253				false			false			false	false		true	17758	true	17758	false			false								
266655				false			false			false	false		false		false		false			false								
266851	2326	0		true	0	0	false			false	false		false		true	24685	false			false								
266945				false			false			false	false		false		false		false			false								
267652				false			false			false	false		false		false		false			false								
268006	279253	0						594	483																	2557	0	
268136				false			false			false	false		false		false		false			false								
268677	0	0						0	0																			
268828	0	0																										
268976				false			false			false	false		false		true	100178	false			false								
269049				false			true	14180	1130	false	false		false		true	91567	false			false								
269058	0	0																										
269571				false			false			false	false		false		false		false			false								
269759				false			false			false	false		false		false		false			false								
270148				false			false			false	false		false		false		false			false								
270353				false			false			false	false		false		false		false			false								
270504	1639	0		true	0	0	false			false	false		true	14126	true	120639	false			false								
270531				false			false			false	false		false		false		false			false								
270652				false			false			false	false		false		false		false			false								
271136				false			false			false	false		false		false		false			false								
271275	1119	0						0	0																			
271341				false			false			false	false		false		true	53158	false			false								
271529				false			true	47290	5477	false	false		false		false		false			false								
272030				false			false			false	false		false		false		false			false								
272058				false			false			false	false		false		false		false			false								
272151				false			false			false	false		false		false		false			false								
272272	86500	954		true	0	0	false			false	false		true	55339	true	233267	false			false								
272302	89502	0																										
273336	85690	0																								52	0	
273550	5	0		true	0	2735	false			false	false		true	111405	true	108760	false			false								
273653				false			false			false	false		false		false		false			false								
273662				false			false			false	false		false		false		false			false								
273840				false			false			false	false		false		false		false			false								
273859				false			false			false	false		false		false		false			false								
274025				false			false			false	false		false		false		false			false								
274052				false			false			false	false		false		false		false			false								
274829	0	0																										
274856				false			false			false	false		false		false		false			false								
275255	0	0																										
275358	7690	0		true	0	0	true	23926	41	false	false		true	149920	true	368623	false			false								
275479				false			false			false	false		false		false		false			false								
275657				false			false			false	false		false		false		false			false								
276074				false			false			false	false		false		true	34632	false			false								
276159				false			false			false	false		false		false		false			false								
276551				false			false			false	false		false		false		false			false								
276579	29012514	0						156938	88869																	2442	0	
276645				false			false			false	false		false		false		false			false								
276654	0	0																										
276850	12238	0		true	0	0	false			false	false		true	139999	true	139999	false			false								
276953				false			false			false	false		false		false		false			false								
277240				false			false			false	false		false		false		false			false								
277277	0	0																										
277736				false			false			false	false		false		false		false			false								
277820				false			false			true	false		false		true	106119	false			false	1690	0				-81	0	
278256				false			false			false	false		true	7130	true	7130	false			false								
278555	0	10750	0	true	0	0	true	131608	45126	false	false		false		true	71765	false			false			0	0	0			
278733				false			false			false	false		false		false		false			false								
278751				false			false			false	false		false		false		false			false								
278818	125000	597103																										
279105	0	0																										
279842	170	0		true	0	0	false			false	false		true	43375	true	43375	false			false								
279954	90216	0																										
280110								353995	62308														5953	0	338	5041	0	
280138				false			false			false	false		false		false		false			false								
280352				false			false			false	false		false		false		false			false								
280558				false			false			false	false		false		false		false			false								
282075	17117	0		true	0	0	false			false	false		true	19558	true	38886	false			false								
282226				false			false			false	false		false		false		false			false								
282824				false			false			false	false		false		false		false			false								
283438	1430	0																										
283652				false			false			false	false		false		false		false			false								
283737				false			false			false	false		false		true	17697	false			false								
283867				false			false			false	false		false		true	452409	false			false								
284154				false			false			false	false		false		false		false			false								
284239				false			false			false	false		false		false		false			false								
284556				false			false			false	false		true	1964	false		false			false								
284752				false			false			true	false		true	19	true	25552	false			false	223	0				-35	0	
284958				false			false			false	false		false		false		false			false								
285151	0	0																										
285348				false			false			false	false		true	805	true	8131	false			false								
285544	0	0						0	0																			
285553	0	0						0	0																			
285740	0	0						4861	247																			
285852				false			false			false	false		false		true	70642	false			false								
285928	1477	0		true	0	0	false			false	false		false		false		false			false								
286251				false			false			false	false		false		false		false			false								
286457	38202	0		true	0	0	true	9025	968	true	false		false		true	304291	false			false	6115	126				89	0	
286840				false			false			false	false		false		false		false			false								
287007				false			false			false	false		false		false		false			false								
287342	0	0																										
287922				false			false			false	false		false		false		false			false								
287959				false			false			false	false		true	3	false		false			false								
288152				false			false			false	false		false		false		false			false								
288376	0	0																										
288853	2268558	0						7305	692																			
289056				false			false			false	false		false		false		false			false								
289225				false			false			false	false		false		false		false			false								
289515	102992	0		true	0	5907	false			false	false		false		true	16245	false			false								
289702	0	0		true	0	16486	false			true	false		false		true	63395	false			false	513	0				-65	0	
289739				false			false			false	false		false		false		false			false								
289757				false			false			false	false		false		false		false			false								
290249	150870	0						27458	5455																			
290838	37580	0		true	0	0	true	13628	460	false	false		false		false		false			false								
290922				false			false			false	false		false		false		false			false								
291059				false			false			false	false		false		false		false			false								
291611				false			false			false	false		false		false		false			false								
291732				false			false			false	false		false		false		false			false								
292234				false			false			false	false		false		false		false			false								
292467				false			false			false	false		false		false		false			false								
292850				false			false			false	false		false		false		false			false								
293053	2944	0		true	0	0	false			false	false		false		false		false			false								
293352				false			false			false	false		false		false		false			false								
293437	75000	0		true	0	0	false			false	false		false		false		false			false								
293651				false			false			false	false		false		false		false			false								
293754				false			false			false	false		false		false		false			false								
294023	159288	0		true	0	0	false			false	false		false		true	115855	false			false								
294751	0	0																										
294779	1127	0						9005	1127																			
294827				false			false			false	false		false		false		false			false								
295011	0	0																										
295057				false			false			false	false		false		false		false			false								
295646				false			false			false	false		false		false		false			false								
296456				false			false			false	false		false		false		false			false								
296474				false			false			false	false		false		false		false			false								
296559				false			false			false	false		true	15284	true	15284	false			false								
296755				false			false			false	false		false		false		false			false								
297051	693	0		true	0	0	false			false	false		true	21835	true	21835	false			false								
297761				false			false			false	false		false		false		false			false								
298049				false			false			false	false		false		false		false			false								
298218				false			false			true	false		true	67903	true	6082	false			false	11651	0				282	0	
298245	0	0						0	0																			
299868	0	0																										
300009	27447	0		true	0	21338	true	68295	5584	true	false		false		true	113857	false			false	5584	0				319	0	
300063				false			false			false	false		false		false		false			false								
300353				false			false			false	false		false		false		false			false								
300933	0	0																										
300942	0	0																										
301574				false			false			false	false		false		true	34006	false			false								
301800	17006	0						24077	589																			
302030				false			false			false	false		false		false		false			false								
302133				false			false			false	false		false		false		false			false								
302553				false			false			false	false		true	36916	true	22397	false			false								
302656	209079	0						18415	4047																			
303653				false			false			false	false		false		false		false			false								
303701				false			false			false	false		true	7823	false		false			false								
303747				false			false			false	false		false		false		false			false								
303952				false			false			false	false		true	12235	false		false			false								
304173	56999	0		true	0	0	true	1135	1386	true	false		true	77897	true	77897	false			false	2767	0				-37	0	
304520				false			false			false	false		false		false		false			false								
304575				false			false			false	false		true	3374	false		false			false								
304762				false			false			false	false		false		false		false			false								
304913	0	0						0	0																	0	0	
305059				false			false			false	false		false		false		false			false								
305077				false			false			false	false		true	6073	true	13909	false			false								
305237				false			false			false	false		false		false		false			false								
305442				false			false			false	false		false		false		false			false								
306056				false			false			false	false		false		false		false			false								
306159	3244	0						0	199																			
306337				false			false			false	false		false		true	64134	false			false								
306908				false			false			false	false		false		false		false			false								
307062				false			false			false	false		false		false		false			false								
307334	55856	0		true	0	0	false			false	false		false		false		false			false								
307361				false			false			false	false		false		false		false			false								
307679				false			false			false	false		false		false		false			false								
308256				false			false			false	false		true	90	false		false			false								
308340	10000	0		true	0	0	false			false	false		false		true	195934	false			false								
308836				false			false			false	false		false		false		false			false								
309150				false			false			false	false		false		false		false			false								
309655	37381	0		true	0	0	false			false	false		true	64798	false		false			false								
309851				false			false			false	false		false		false		false			false								
310754	790143	0		true	0	0	true	988740	133373	true	false		true	74758	true	368512	false			false	136562	0				1953	0	
310978	748844	0						561731	135676																			
311050	224	0		true	0	0	false			true	false		false		true	39415	false			false	7905	1151				171	56	
311144				false			false			false	false		false		false		false			false								
311256				false			false			false	false		true	10905	true	10905	false			false								
311265				false			false			false	false		false		false		false			false								
311603	252	0		true	0	9510	false			false	false		false		true	124895	false			false								
311658				false			false			false	false		false		true	18311	false			false								
311845	2802927	4177210						354151	112579																	-18869	0	
311939				false			false			false	false		false		false		false			false								
312244				false			false			false	false		false		true	93359	false			false								
312356				false			false			false	false		false		false		false			false								
313009				false			false			false	false		false		true	12481	false			false								
313157	8782	0		true	0	0	false			false	false		false		false		false			false								
313223	1935	0		true	0	0	false			true	false		false		true	126154	false			false	2400	0				45	0	
313577				false			false			false	false		true	32019	true	258015	false			false								
314257	25929	0		true	0	0	true	8550	0	true	false		true	1900	true	416764	false			false	17115	72				107	-55	
314444				false			false			false	false		false		false		false			false								
315656				false			false			false	false		false		false		false			false								
316840	316090	479973						53006	15338																	5807	0	
316859				false			false			false	false		false		false		false			false								
316934				false			false			false	false		false		false		false			false								
317258	1966	0		true	0	0	false			false	false		false		true	37756	false			false								
317342	987261	0						36147	5356																			
317379	6576	0		true	0	0	false			false	false		false		true	183079	false			false								
318974	913701	0		true	0	0	true	74767	18437	true	false		true	71923	true	1954184	false			false	237148	4191				-42	0	
319047				false			false			false	false		false		true	132058	false			false								
319551				false			false			false	false		true	173543	true	173543	false			false								
320034				false			false			false	false		false		false		false			false								
320052	0	0																										
320070	618	0		true	0	0	false			false	false		false		true	24466	false			false								
320119	615740	6366044																										
321152	0	0																										
321255	0	0						0	0																			
321273				false			false			false	false		false		false		false			false								
321330				false			false			false	false		true	35	true	852	false			false								
321947	0	0						0	0																			
322449				false			false			false	false		false		false		false			false								
322551				false			false			false	false		false		false		false			false								
323204				false			true	37883	5112	true	false		true	182075	true	494881	false			false	335	0				43	0	
323651				false			false			false	false		false		false		false			false								
324153				false			false			false	false		false		false		false			false								
324229				false			false			false	false		false		false		false			false								
324256				false			false			false	false		false		false		false			false								
324340	535058	0						16903	6323																			
324854				false			false			false	false		false		false		false			false								
324863	2577	0						7858	1520																			
324975	20830	0		true	0	0	false			false	false		true	6663	true	44058	false			false								
325141	0	0						0	0																			
325459				false			false			false	false		false		false		false			false								
325534	2655	0		true	0	0	false			false	true	2509	false		true	240227	false			false								
326054				false			false			false	false		false		false		false			false								
326344	25454	0		true	0	0	false			false	false		true	26	true	32603	false			false								
326858	150000	0		true	0	0	false			false	false		true	1460	true	86197	false			false								
326979				false			false			true	false		true	90	true	41125	false			false	396	0				40	0	
327220				false			false			false	false		false		false		false			false								
327305	165553	75000		true	0	0	false			true	false		false		true	12308	false			false	10000	0				86	0	
327435				false			false			false	false		false		false		false			false								
327556	15068	0		true	0	0	false			false	false		false		false		false			false								
327855				false			false			false	false		false		false		false			false								
328058				false			false			false	false		false		false		false			false								
328357	0	0																										
328656				false			false			false	false		false		false		false			false								
328777	127283	28266						2467	0																			
329149				false			false			false	false		false		false		false			false								
329345	55417	0		true	0	0	true	17832	0	false	false		false		false		false			false								
329550				false			false			false	false		false		false		false			false								
329952	3404	0																										
330239				false			false			false	false		false		false		false			false								
330248				false			false			false	false		false		true	3070	false			false								
330855	4780	42104						12653	1903																			
330949	9062	0		true	0	0	false			false	false		false		false		false			false								
331076	0	0		true	0	6000	false			false	false		false		false		false			false								
331375				false			false			false	false		false		false		false			false								
331544				false			false			false	false		false		false		false			false								
331713				false			false			false	false		false		false		false			false								
332224				false			false			false	false		false		false		false			false								
332671				false			false			false	false		false		false		false			false								
332756				false			false			false	false		false		false		false			false								
333034				false			false			false	false		false		false		false			false								
333203	0	0						46002	4529																			
333650				false			false			false	false		true	1323	true	30292	false			false								
333856				false			false			false	false		false		false		false			false								
333940	0	0																										
334264				false			false			false	false		false		false		false			false								
335346				false			false			false	false		false		false		false			false								
336147				false			false			false	false		false		false		false			false								
336361				false			false			false	false		false		false		false			false								
336576	8120	0		true	0	0	true	15163	1930	false	false		true	5	true	25630	false			false								
337340				false			false			false	false		false		false		false			false								
338646				false			false			false	false		true	2	true	78267	false			false								
338945				false			false			false	false		false		false		false			false								
339072	0	0																										
339353				false			false			false	false		false		false		false			false								
339456	512	0						5784	1736																			
339607	163947	0		true	0	0	false			false	false		true	64696	false		false			false								
339773	1217334	0						4513	0																	6819	0	
339858	931026	49001851						233559	98121														0			-9629	0	
340135	17495	0						16097	3004																			
340144	22	0		true	0	0	true	10409	145	false	false		true	63954	true	307550	false			false								
340256				false			false			false	false		false		false		false			false								
340443				false			false			false	false		true	482	true	15427	false			false								
340742	109468	0						45014	5366																			
340751				false			false			false	false		false		false		false			false								
341310				false			false			false	false		false		true	186443	false			false								
342054	3367	0		true	0	0	false			false	false		false		true	68470	false			false								
342410	86341	981738						10418	2824																	31	0	
342634	1867722	2137312						309042	228141																	7919	0	
343051				false			false			false	false		false		false		false			false								
343248	0	0						0	0																			
343770				false			false			false	false		false		false		false			false								
343903	70000	0		true	0	0	false			true	true	83026	false		true	112489	false			false	0	1019				177	0	
343958				false			false			false	false		false		false		false			false								
344647	75866	0																										
344852				false			false			false	false		false		false		false			false								
345309	755	0																										
345345	0	0						3162	0																			
345747	42422	0						0	0																			
345756	24398	0						201518	25804																			
345877				false			false			false	false		false		true	24566	false			false								
346379				false			true	30162	1846	false	true	1510	true	1510	true	85214	false			false								
346566				false			false			false	false		false		false		false			false								
346771	2608	0		true	0	0	false			false	false		false		true	95296	false			false								
347022				false			false			false	false		false		false		false			false								
347639	11157	0		true	0	0	true	35685	3060	false	false		false		true	1025968	false			false								
347956	156748	0						0	0																			
348159				false			true	1337	0	true	false		true	65685	true	107262	false			false	838	0				-82	0	
348720				false			false			false	false		false		true	81020	false			false								
349129				false			false			false	false		false		false		false			false								
349343				false			false			false	false		false		true	56258	false			false								
350657				false			false			false	false		false		false		false			false								
350750				false			false			false	false		false		false		false			false								
351131	0	0																										
351560				false			false			false	false		false		false		false			false								
351878				false			false			false	false		false		false		false			false								
352370				false			false			false	false		false		false		false			false								
352651	6762	0		true	0	0	false			false	false		false		false		false			false								
352745				false			false			false	false		true	137978	true	157505	false			false								
352772	910760	0						136936	20334																	-25	0	
353238				false			false			false	false		false		false		false			false								
353546				false			false			false	false		false		true	1513	false			false								
353555	144361	0						62766	16658																			
353957				false			false			false	false		false		false		false			false								
354253				false			false			false	false		false		false		false			false								
354310	54124	0						67690	4079																	0	500	
354552				false			false			false	false		true	86137	true	215356	false			false								
354851				false			false			false	false		false		false		false			false								
355120				false			false			false	false		false		false		false			false								
355559	54056	0		true	0	0	false			true	false		false		true	333527	false			false	4708	0				-111	0	
355858	0	0						17712	7837																			
356239				false			false			false	false		true	118419	true	139180	false			false								
356659				false			false			false	false		false		false		false			false								
356752				false			false			false	false		false		false		false			false								
357526				false			false			false	true	2889	true	378	false		false			false								
357553				false			false			false	false		false		false		false			false								
357777				false			false			false	false		true	4709	true	4709	false			false								
357937				false			false			false	false		false		false		false			false								
358112				false			false			false	false		false		false		false			false								
358448				false			false			false	false		false		false		false			false								
358756				false			false			false	false		false		false		false			false								
359472				false			false			false	false		false		false		false			false								
359744				false			false			false	false		false		false		false			false								
360777	0	0																										
361055				false			false			true	false		true	12701	true	36651	false			false	97	0				-17	0	
361167	2547898	0						4718	497																	-293	0	
361279				false			false			false	false		false		false		false			false								
361354				false			false			false	false		false		false		false			false								
361439	0	0																										
362043				false			false			false	false		false		false		false			false								
362155				false			false			false	false		false		false		false			false								
362717	50000	0																										
362856				false			false			false	false		false		false		false			false								
362940				false			false			false	false		false		false		false			false								
363442				false			false			false	false		false		false		false			false								
363648				false			false			false	false		false		false		false			false								
363657	65682	0																										
363778				false			false			false	true	31994	false		false		false			false								
364131	13918	0		true	0	0	false			false	false		false		false		false			false								
364270																												
364430				false			false			false	false		false		false		false			false								
364850	0	0						0	0																			
365325	325141	0						104055	24226																	-12	0	
365745				false			false			false	false		true	49	true	49	false			false								
365848				false			false			false	false		true	14216	true	14216	false			false								
365950				false			false			false	false		false		false		false			false								
366078	60000	0		true	0	0	true	16112	5784	false	false		false		true	363859	false			false								
366238	0	0																										
366247				false			false			false	false		false		false		false			false								
366359				false			false			false	false		false		false		false			false								
366658				false			false			false	false		false		false		false			false								
366854				false			false			false	false		false		false		false			false								
367150				false			false			false	false		false		false		false			false								
367178				false			false			false	false		false		true	31596	false			false								
367431				false			false			false	false		false		false		false			false								
367543				false			false			false	false		false		false		false			false								
368054				false			false			false	false		false		false		false			false								
368344	0	0						0	0																			
368522				false			false			false	false		false		false		false			false								
