"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
358448																																																											
358756																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													13459	11042		24501																						1436	13459	11042	0	24501	0	0	0	0	0	0	0	1297834									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	30	0	0	30	0	0	0	0	0	0	0	397557									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657													1188			1188																						0	1188	0	0	1188	0	0	0	0	0	0	0	504555									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850																																																											
365325																																						714	0	0	0	0	0	24226	0	0	23576	0	0	3020931									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	390346									
366247																																																											
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344																																																											
368522																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755																																																											
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855																																																											
373272																																																											
373553																																																											
373601													649			649																						0	649	0	0	649	0	0	0	0	0	0	0	1053355									
374130																																																											
374653													2371			2371																						0	2371	0	0	2371	0	0	0	0	0	0	0	414188									
374774																																																											
375043																																						0	0	0	0	0	0	0	0	0	0	0	0	84109									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4542									
376442																																																											
376947																																																											
377663																																																											
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649																																																											
379920													776			673	103																					5880	776	0	0	673	103	241929	98287	0	249886	99062	0	3619949									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	283198									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													13374			13374																						0	13398	0	0	13398	0	84145	0	0	82450	0	0	2296459									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959																																																											
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355																																																											
393953																																																											
394156																																																											
394259																																																											
395238																		57339		57339																		9494	57479	0	57339	140	0	41083	0	0	39819	0	0	7591012	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456																																																											
397531																																																											
397540																		108		108																		0	108	0	108	0	0	0	0	0	0	0	0	248105	positive int rate swap				Negative Int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051																																																											
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	301169									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307																																																											
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411549																																																											
411576																																																											
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													3417			3417																						0	3417	0	0	3417	0	0	0	0	0	0	0	644550									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	73308									
413208																																																			Equity Securities FV on basis of NAV								
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													45973			45914	59																					39	45973	0	0	45914	59	0	0	0	0	0	0	2099448									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
419406	943												18203			18203		106			106		1733			1733												0	20042	0	0	20042	0	0	0	0	0	0	0	1476234	MORTGAGE DERIVATIVE	Cash Flow Hedges			MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420877																																																											
421445																																																											
421539																																																											
422116																																																											
422433																																						307	0	0	0	0	0	0	0	0	0	0	0	374785									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534													3186			3186																						17254	3186	0	0	3186	0	0	0	0	0	0	0	796407									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													355			355																						0	355	0	0	355	0	0	0	0	0	0	0	347867									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431323																																																											
431350																																																											
432058																																																											
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	481862									
433608													5817			5817																						0	5817	0	0	5817	0	0	0	0	0	0	0	1291847									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	127580									
434539																																																											
435059																																																											
435077																																						0	0	0	0	0	0	0	0	0	0	0	0	1334333									
435255																																																											
435666																																																											
435750																																						0	0	0	0	0	0	0	0	0	0	0	0	656156									
436159													28414			28414																						149840	28414	0	0	28414	0	145789	0	0	142071	0	0	1428401									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													128956			123614	5342																					72	128956	0	0	123614	5342	0	0	0	0	0	0	3502159									
439132																																																											
439338													3639			3639																						0	3639	0	0	3639	0	0	0	0	0	0	0	636823									
439356																																																											
439404													959			959																						0	959	0	0	959	0	0	0	0	0	0	0	273493									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256																																						17376	0	0	0	0	0	4892	0	0	4892	0	0	297061									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
447070																																																											
447100													4037			4037																						0	4038	0	0	4037	1	0	0	0	0	0	0	140998									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832																																																											
449935																																																											
450632																																																											
450669																																																											
450856	456																	19096			19096		606			606												0	19702	0	0	19702	0	9020	0	0	8861	0	0	1748597	SWAPS	MORTGAGE LOAN COMMITMENTS			SWAPS	MORTGAGE LOAN COMMITMENTS			
450959																																																											
451068																																																											
451246																																																											
451273																																						0	0	0	0	0	0	0	0	0	0	0	0	1497									
451965																																																											
452159																																																											
452739																																																											
452841																																																											
453147																																																											
453446																																																											
454546																																																											
454658																																																											
454676																																																											
454975																																																											
455150																																																											
455253																																																											
455459																																																											
455552																																																											
455945																																																											
455972																																						0	0	0	0	0	0	7831	0	0	8924	0	0	134742									
456045																																						0	0	0	0	0	0	0	0	0	0	0	0	2924496									
456054																																																											
456344																																																											
456755																																						0	0	0	0	0	0	0	0	0	0	0	0	81364									
457060																																																											
457220																																																											
457426																																																											
457752																																																											
458142																																																											
458544																																																											
458665																																																											
458946																																																											
459130																																																											
459372																																																											
459644																																																											
459671																																						0	0	0	0	0	0	0	0	0	0	0	0	146206									
460033													768			768																						0	768	0	0	768	0	0	0	0	0	0	0	999886									
460275																																																											
460332																																																											
460350																																																											
460556																																																											
460770																																																											
461058																																																											
463605																																																											
463650																																																											
463735													23370			21515	1855																					0	23370	0	0	21515	1855	33161	0	0	32288	0	0	5793670									
464853																																																											
465038																																																											
465243																																																											
465524																																																											
465618																																																											
465672																																																											
466044																																																											
466240																																																											
466754																																																											
466932																																																											
467144																																																											
467470																																																											
467658																																																											
467733																																																											
468673																																																											
468806																																																											
469250																																																											
469559																																																											
469737																																																											
470032																																																											
470050																		231			231																	0	231	0	0	231	0	26015	0	0	25288	0	0	5218288	Derivative Fair Value for Interest Rate Locks				Derivative Fair Value for MBS Trades				
470434																																																											
470452													1103			1100	3																					0	1103	0	0	1100	3	0	0	0	0	0	0	553484									
471057																																																											
472018																																																											
472045																																																											
472148																																																											
472250																																																											
472531																																																											
472616																																																											
472951																																																											
472979																																																											
473042																																																											
473257																																																											
473266																																																											
473930																																																											
474058																																																											
474245																																																											
474254													6229			6229																						620	6229	0	0	6229	0	0	0	0	0	0	0	1561422									
474357																																																											
474450																																																											
474544																																																											
474656																																																											
474759													14502			14502																						85695	14502	0	0	14502	0	85250	0	0	82461	0	0	476144									
474919																		23280		23280																		0	24793	0	24252	541	0	19875	0	0	19219	0	0	3619163	Other - rabbi trust assets				Other - rabbi trust liabilities				
475345																																																											
475354																																																											
475653																																																											
475756																																																											
476445																																																											
476472																																																											
476539																																																											
476810																																																			Negotiable CDs								
477321																																																											
477349																																																											
477648																																																											
477844																																																											
478140																																																											
478195																																																											
479071																																																											
479268																																						0	0	0	0	0	0	0	0	0	0	0	0	1934589									
479370																																																											
479446																																																											
479567																																																											
479754																																																											
479839																																																											
480059																																																											
480228																																																				Secured borrowings							
480246																																																											
480330																																																											
480433																																																											
480723																																																											
480853																																																											
481159																																																											
481177																																						0	0	0	0	0	0	0	0	0	0	0	0	349431									
481579																																																											
481627																																																											
481748																																																											
481944																																																											
482053																																																											
482156																																																											
482370																																																											
482446																																																											
483274																																																											
483537																																																											
483751																																																											
484057																																																											
484776																																																											
485054																																																											
485139																																																											
485214																																																											
485456																																																											
485559													282653		420	260306	21927																					55	282653	0	420	260306	21927	138880	0	0	141809	0	0	8140038									
487142																																																											
487357																																						0	0	0	0	0	0	0	0	0	0	0	0	184288									
488318																																																											
488420																																																											
488653																																																											
488756																																																											
489155																																																											
489249																																																											
489548																																																											
489623													570			570		269				269																0	839	0	0	570	269	3451	0	0	3397	0	0	818617	Partnership Equity Investments				Fair Value Swap				
490348																																																											
490450																																																											
490843																																																											
490955																																																											
491224																																																											
491402																																																											
491653																																																											
491934																																																											
492650																																																											
492810																																																											
493077																																																											
493152																																																											
493741																																																											
493844																																																											
494261													124790			8618	116172																					0	124790	0	0	8618	116172	0	0	0	0	0	0	2426734									
494654																																																											
495419																																																											
495558																																																											
496434																																																											
496845																																																											
496957																																																											
497039																																																											
497404																																																											
497655																																																											
497851																																																											
497954																																																											
498148																																																											
498317													761			761																						0	761	0	0	761	0	0	0	0	0	0	0	260765									
498362																																						0	0	0	0	0	0	21520	0	0	21044	0	0	149030									
498456																																																											
498531																																																											
498625																																																											
498942																																																											
499154																																																											
499453																																																											
499501																																																											
499743																																																											
499752																																																											
499855																																																											
500256																																																											
500658																																																											
501105																																																											
501132																																																											
501459																																																											
501655																																																											
501767																																																											
502111																																																											
502447																																																											
502559																																																											
502652																																																											
502746																																																											
502849																																																											
503547																																																											
503640																																																											
504142																																																											
504311																																																											
504535																																																											
504647																																																											
504713																																																											
505550																																																											
505916																																																											
507068																																						363	0	0	0	0	0	5525	0	0	5525	0	0	1239610									
507152																																																											
507349																																																											
507509																																						0	0	0	0	0	0	0	0	0	0	0	0	198025									
508270																																																											
508346																																																											
508355																																																											
509811																																						10835	0	0	0	0	0	0	0	0	0	0	0	1011069	Equity Securities without readily determinable fair values								
509857																																																											
509950													781		781																							0	781	0	781	0	0	223318	0	0	221078	0	0	1996213									
510330																																																											
510648																																																											
510871																																																											
510938																																																											
510947																																																											
511832																																																											
513256																																																											
513322																																																											
513340																																																											
513546																																																											
513854																																																											
514048																																																											
514057																																																											
514066																																																											
514132																																																											
514356																																																											
514655																																																											
514936																																																											
515979																																																											
516154																																																											
516855																																																											
516873																																																											
517049																																																											
517357																																																											
517441																																																											
517674																																																											
518037																																																											
518176																																																											
518354																																																											
518877																																																											
519146																																																											
519360																																																											
519445																																																											
519874																																																											
520003																																																											
520423																																																											
520777																																																											
521158																																																											
521970																																																											
522034																																																											
522454																																																											
522605													753			753																						0	753	0	0	753	0	0	0	0	0	0	0	597810									
522669																																																											
522753																																																											
523161																																																											
524579																																																											
524757																																																											
524766																																																											
524953																																																											
524971																																						0	0	0	0	0	0	0	0	0	0	0	0	95761									
525053																																																											
525549																																																											
526452																																																											
526519																																																											
526854																																																											
527057																																																											
527178																																																											
527600																																																											
527749																																																											
527954													6317			6317																						57943	6317	0	0	6317	0	31485	0	0	30943	0	0	5449403									
528102																																																											
528241																																																											
528849																																																											
528960																																						0	0	0	0	0	0	0	0	0	0	0	0	573891									
529275																																																											
529341																																																											
529659																																																											
529958													784			784																						0	784	0	0	784	0	0	0	0	0	0	0	125518									
530655																																																											
530851																																																											
531157																																																											
531250																																																											
532042																																																											
532453																																																											
532752																																																											
533124																																																											
533227																																																											
533535																																																											
534073																																																											
534242																																																											
534466																																																											
534756																																																											
534859																																																											
534877																																																											
535034																																																											
535575																																																											
535753																																																											
