"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	353995	62308	338174	0	3199	CONF	CONF	7881	13157	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075						CONF	CONF			
282226						CONF	CONF			
282824						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867						CONF	CONF			
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	4861	247	3824	0	0	CONF	CONF	0	113	
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457	9025	968				CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	7305	692	5314	0	0	CONF	CONF	0	239	
289056						CONF	CONF			
289225						CONF	CONF			
289515						CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290249	27458	5455	24463	0	0	CONF	CONF	0	687	
290838	13628	460				CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467						CONF	CONF			
292850						CONF	CONF			
293053						CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294751						CONF	CONF			
294779	9005	1127	8369	0	0	CONF	CONF	0	245	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
297051						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299868						CONF	CONF			
300009	68295	5584				CONF	CONF			
300063						CONF	CONF			
300353						CONF	CONF			
300933						CONF	CONF			
300942						CONF	CONF			
301574						CONF	CONF			
301800	24077	589	23157	0	0	CONF	CONF	0	977	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	18415	4047	18361	0	0	CONF	CONF	0	776	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304173	1135	1386				CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306159	0	199	0	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310754	988740	133373				CONF	CONF			
310978	561731	135676	535581	0	189	CONF	CONF	997	20916	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	354151	112579	371220	0	4942	CONF	CONF	0	20632	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313577						CONF	CONF			
314257	8550	0				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	53006	15338	59494	0	0	CONF	CONF	1220	2030	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	36147	5356	34902	0	165	CONF	CONF	290	1222	
317379						CONF	CONF			
318974	74767	18437				CONF	CONF			
319047						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070						CONF	CONF			
320119						CONF	CONF			
321152						CONF	CONF			
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322449						CONF	CONF			
322551						CONF	CONF			
323204	37883	5112				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	16903	6323	15587	0	98	CONF	CONF	0	710	
324854						CONF	CONF			
324863	7858	1520	9076	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534						CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058						CONF	CONF			
328357						CONF	CONF			
328656						CONF	CONF			
328777	2467	0	630	0	0	CONF	CONF	0	203	
329149						CONF	CONF			
329345	17832	0				CONF	CONF			
329550						CONF	CONF			
329952						CONF	CONF			
330239						CONF	CONF			
330248						CONF	CONF			
330855	12653	1903	10588	0	0	CONF	CONF	0	322	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	46002	4529	41541	0	0	CONF	CONF	0	1254	
333650						CONF	CONF			
333856						CONF	CONF			
333940						CONF	CONF			
334264						CONF	CONF			
335346						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	15163	1930				CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338945						CONF	CONF			
339072						CONF	CONF			
339353						CONF	CONF			
339456	5784	1736	6357	0	0	CONF	CONF	0	168	
339607						CONF	CONF			
339773	4513	0	3323	0	0	CONF	CONF	0	193	
339858	233559	98121	229812	0	320	CONF	CONF	2910	7794	
340135	16097	3004	18150	0	0	CONF	CONF	0	356	
340144	10409	145				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	45014	5366	42647	0	0	CONF	CONF	0	1484	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342410	10418	2824	11302	0	0	CONF	CONF	0	522	
342634	309042	228141	231032	86502	922	CONF	CONF	500	7266	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344852						CONF	CONF			
345309						CONF	CONF			
345345	3162	0	3162	0	0	CONF	CONF	0	86	
345747	0	0	0	0	0	CONF	CONF	0	-2	
345756	201518	25804	202457	0	0	CONF	CONF	0	5334	
345877						CONF	CONF			
346379	30162	1846				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	35685	3060				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	1337	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	136936	20334	92676	0	0	CONF	CONF	0	3298	
353238						CONF	CONF			
353546						CONF	CONF			
353555	62766	16658	69080	0	698	CONF	CONF	116	1498	
353957						CONF	CONF			
354253						CONF	CONF			
354310	67690	4079	56692	0	191	CONF	CONF	368	1092	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559						CONF	CONF			
355858	17712	7837	22147	0	0	CONF	CONF	0	503	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	4718	497	4787	0	195	CONF	CONF	38	167	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717						CONF	CONF			
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	104055	24226	91228	0	0	CONF	CONF	1384	2495	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	16112	5784				CONF	CONF			
366238						CONF	CONF			
366247						CONF	CONF			
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	26166	4104				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755						CONF	CONF			
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855						CONF	CONF			
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	39987	1753	30231	0	0	CONF	CONF	0	1055	
374774						CONF	CONF			
375043	15455	2030	15649	0	0	CONF	CONF	0	379	
375379						CONF	CONF			
375502						CONF	CONF			
375566	4525	1125				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	17982	3487	17271	0	0	CONF	CONF	100	539	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663						CONF	CONF			
377850						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	520500	167793	360214	162298	891	CONF	CONF	3614	8926	
380346						CONF	CONF			
380458	31366	0				CONF	CONF			
380533						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	427683	84145	381582	60143	151	CONF	CONF	2090	10608	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
387055						CONF	CONF			
387671						CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575	0	0	0	0	0	CONF	CONF	0	0	
391959						CONF	CONF			
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	345624	41083	353139	0	0	CONF	CONF	22	3520	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	13850	2176	12320	0	0	CONF	CONF	0	310	
397559	22383	972				CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051						CONF	CONF			
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	8950	0	8130	0	0	CONF	CONF	0	300	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	0	0	0	0	0	CONF	CONF	0	0	
403179	4951	2162				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	18213	1783				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645						CONF	CONF			
407850						CONF	CONF			
408307						CONF	CONF			
408642	21000	5935				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141	0	49844	0	0	0	CONF	CONF	0	356	
413208	6691	610	6803	0	0	CONF	CONF	1946	-273	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
416245	32970	8943	31564	0	22	CONF	CONF	47	610	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	5511	1339				CONF	CONF			
418436						CONF	CONF			
419406	116649	15279	122988	0	0	CONF	CONF	0	4225	
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644						CONF	CONF			
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422116						CONF	CONF			
422433						CONF	CONF			
422657						CONF	CONF			
423159						CONF	CONF			
423449						CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
425050						CONF	CONF			
425108						CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	12864	1250				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	16169	1432	12895	0	83	CONF	CONF	0	895	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	28936	1443				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	4359	271				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431323						CONF	CONF			
431350						CONF	CONF			
432058						CONF	CONF			
432432						CONF	CONF			
433505	2577	830	3407	0	0	CONF	CONF	0	97	
433608	28762	874	27336	0	0	CONF	CONF	0	678	
433859						CONF	CONF			
433943						CONF	CONF			
434203						CONF	CONF			
434539						CONF	CONF			
435059						CONF	CONF			
435077						CONF	CONF			
435255						CONF	CONF			
435666						CONF	CONF			
435750	11749	2343	11285	0	0	CONF	CONF	0	319	
436159	347050	167449	370287	0	2576	CONF	CONF	740	13484	
436542						CONF	CONF			
436739						CONF	CONF			
436953	276	521				CONF	CONF			
437044						CONF	CONF			
437914	99558	23252	89152	0	0	CONF	CONF	0	1867	
439132						CONF	CONF			
439338	36859	477	20912	16002	135	CONF	CONF	1475	1553	
439356						CONF	CONF			
439404	2237	333	2570	0	0	CONF	CONF	0	165	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	38066	4892	38727	0	0	CONF	CONF	0	761	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148						CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832						CONF	CONF			
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450856	45351	9020	41779	0	0	CONF	CONF	10	1443	
450959						CONF	CONF			
451068	9460	4392				CONF	CONF			
451246						CONF	CONF			
451273	0	0	0	0	0	CONF	CONF	0	0	
451965	2765000	1579000	2153000	184000	9000	CONF	CONF	103000	174000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	152983	30238				CONF	CONF			
454546						CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253						CONF	CONF			
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	14799	2087	16398	0	0	CONF	CONF	0	631	
456045	182289	163947	191384	0	0	CONF	CONF	0	4691	
456054						CONF	CONF			
456344						CONF	CONF			
456755	0	0	0	0	0	CONF	CONF	0	0	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671	41483	1465	10935	0	0	CONF	CONF	0	695	
460033	41751	5368	38108	0	0	CONF	CONF	0	1016	
460275						CONF	CONF			
460332						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
463605						CONF	CONF			
463650						CONF	CONF			
463735	116013	33161	118415	0	458	CONF	CONF	0	3475	
464853						CONF	CONF			
465038	11805	1182				CONF	CONF			
465243						CONF	CONF			
465524						CONF	CONF			
465618						CONF	CONF			
465672						CONF	CONF			
466044						CONF	CONF			
466240						CONF	CONF			
466754						CONF	CONF			
466932						CONF	CONF			
467144						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806						CONF	CONF			
469250						CONF	CONF			
469559						CONF	CONF			
469737						CONF	CONF			
470032						CONF	CONF			
470050	145627	26015	148172	0	0	CONF	CONF	250	4374	
470434	57723	10834				CONF	CONF			
470452	0	0	0	0	0	CONF	CONF	0	0	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250						CONF	CONF			
472531						CONF	CONF			
472616						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	31326	2428				CONF	CONF			
473257						CONF	CONF			
473266						CONF	CONF			
473930						CONF	CONF			
474058						CONF	CONF			
474245						CONF	CONF			
474254	12609	563	11106	0	0	CONF	CONF	0	198	
474357						CONF	CONF			
474450						CONF	CONF			
474544						CONF	CONF			
474656						CONF	CONF			
474759	381431	85250	371532	0	0	CONF	CONF	318	12077	
474919	139433	19875	136211	0	0	CONF	CONF	1058	4139	
475345						CONF	CONF			
475354						CONF	CONF			
475653						CONF	CONF			
475756						CONF	CONF			
476445						CONF	CONF			
476472	29582	16048				CONF	CONF			
476539						CONF	CONF			
476810	2257000	992000	238000	1878000	5000	CONF	CONF	14000	13000	
477321	9303	0				CONF	CONF			
477349						CONF	CONF			
477648						CONF	CONF			
477844						CONF	CONF			
478140						CONF	CONF			
478195						CONF	CONF			
479071						CONF	CONF			
479268	875	0	875	0	0	CONF	CONF	0	116	
479370	4360	683				CONF	CONF			
479446						CONF	CONF			
479567						CONF	CONF			
479754						CONF	CONF			
479839						CONF	CONF			
480059						CONF	CONF			
480228	2343000	1302000	687000	1542000	12000	CONF	CONF	15000	32000	
480246						CONF	CONF			
480330						CONF	CONF			
480433						CONF	CONF			
480723	21542	2473	22295	0	138	CONF	CONF	0	706	
480853						CONF	CONF			
481159						CONF	CONF			
481177	30203	3578	29008	0	0	CONF	CONF	115	1218	
481579						CONF	CONF			
481627						CONF	CONF			
481748						CONF	CONF			
481944						CONF	CONF			
482053						CONF	CONF			
482156	110661	14257				CONF	CONF			
482370						CONF	CONF			
482446						CONF	CONF			
483274						CONF	CONF			
483537						CONF	CONF			
483751						CONF	CONF			
484057						CONF	CONF			
484776						CONF	CONF			
485054						CONF	CONF			
485139						CONF	CONF			
485214						CONF	CONF			
485456						CONF	CONF			
485559	285788	162802	311039	0	657	CONF	CONF	11423	14543	
487142						CONF	CONF			
487357						CONF	CONF			
488318	0	0	0	0	0	CONF	CONF	0	0	
488420						CONF	CONF			
488653						CONF	CONF			
488756						CONF	CONF			
489155						CONF	CONF			
489249						CONF	CONF			
489548						CONF	CONF			
489623	45709	3451	44790	0	0	CONF	CONF	0	1767	
490348						CONF	CONF			
490450						CONF	CONF			
490843						CONF	CONF			
490955						CONF	CONF			
491224	305000	103000	277000	18000	1000	CONF	CONF	1000	9000	
491402						CONF	CONF			
491653						CONF	CONF			
491934	65053	12769				CONF	CONF			
492650	13365	493	11870	0	0	CONF	CONF	0	253	
492810						CONF	CONF			
493077						CONF	CONF			
493152						CONF	CONF			
493741						CONF	CONF			
493844						CONF	CONF			
494261	2824	15460	0	0	0	CONF	CONF	281	0	
494654						CONF	CONF			
495419						CONF	CONF			
495558						CONF	CONF			
496434						CONF	CONF			
496845	0	0	0	0	0	CONF	CONF	0	0	
496957						CONF	CONF			
497039						CONF	CONF			
497404	671756	135512	129222	553073	248	CONF	CONF	1588	7345	
497655						CONF	CONF			
497851						CONF	CONF			
497954						CONF	CONF			
498148	11562	692				CONF	CONF			
498317						CONF	CONF			
498362	73902	21520	67411	0	0	CONF	CONF	1080	1739	
498456						CONF	CONF			
498531						CONF	CONF			
498625						CONF	CONF			
498942						CONF	CONF			
499154						CONF	CONF			
499453						CONF	CONF			
499501						CONF	CONF			
499743						CONF	CONF			
499752						CONF	CONF			
499855						CONF	CONF			
500256						CONF	CONF			
500658						CONF	CONF			
501105	268702	327349	373652	0	1952	CONF	CONF	4375	83543	
501132						CONF	CONF			
501459						CONF	CONF			
501655						CONF	CONF			
501767						CONF	CONF			
502111	19323	68754				CONF	CONF			
502447						CONF	CONF			
502559						CONF	CONF			
502652	9616	2577				CONF	CONF			
502746						CONF	CONF			
502849	6639	550				CONF	CONF			
503547						CONF	CONF			
503640	244843	41268				CONF	CONF			
504142						CONF	CONF			
504311						CONF	CONF			
504535						CONF	CONF			
504647						CONF	CONF			
504713	5630002	2489265	2643129	3005201	12457	CONF	CONF	7679	167595	
505550						CONF	CONF			
505916						CONF	CONF			
507068	0	0	0	0	0	CONF	CONF	0	0	
507152						CONF	CONF			
507349						CONF	CONF			
507509	48517	5738	49711	0	0	CONF	CONF	0	1343	
508270						CONF	CONF			
508346						CONF	CONF			
508355						CONF	CONF			
509811	3232	483	3370	0	0	CONF	CONF	0	283	
509857						CONF	CONF			
509950	534875	223318	602539	0	10768	CONF	CONF	1000	11143	
510330						CONF	CONF			
510648						CONF	CONF			
510871	36032	12546	38770	0	0	CONF	CONF	0	3224	
510938						CONF	CONF			
510947						CONF	CONF			
511832						CONF	CONF			
513256						CONF	CONF			
513322						CONF	CONF			
513340						CONF	CONF			
513546						CONF	CONF			
513854						CONF	CONF			
514048						CONF	CONF			
514057						CONF	CONF			
514066						CONF	CONF			
514132						CONF	CONF			
514356						CONF	CONF			
514655						CONF	CONF			
514936						CONF	CONF			
515979						CONF	CONF			
516154						CONF	CONF			
516855						CONF	CONF			
516873						CONF	CONF			
517049						CONF	CONF			
517357						CONF	CONF			
517441						CONF	CONF			
517674						CONF	CONF			
518037						CONF	CONF			
518176						CONF	CONF			
518354						CONF	CONF			
518877						CONF	CONF			
519146						CONF	CONF			
519360						CONF	CONF			
519445						CONF	CONF			
519874						CONF	CONF			
520003						CONF	CONF			
520423						CONF	CONF			
520777						CONF	CONF			
521158						CONF	CONF			
521970						CONF	CONF			
522034						CONF	CONF			
522454						CONF	CONF			
522605	12428	5387	15087	0	0	CONF	CONF	0	423	
522669						CONF	CONF			
522753						CONF	CONF			
523161						CONF	CONF			
524579	14734	1608				CONF	CONF			
524757						CONF	CONF			
524766						CONF	CONF			
524953						CONF	CONF			
524971	0	0	0	0	0	CONF	CONF	0	0	
525053						CONF	CONF			
525549	15849	0				CONF	CONF			
526452						CONF	CONF			
526519						CONF	CONF			
526854						CONF	CONF			
527057						CONF	CONF			
527178						CONF	CONF			
527600						CONF	CONF			
527749						CONF	CONF			
527954	95932	31485	88209	0	1151	CONF	CONF	100	3508	
528102						CONF	CONF			
528241						CONF	CONF			
528849	13534	2174				CONF	CONF			
528960	0	0	0	0	0	CONF	CONF	0	0	
529275	69332	15557				CONF	CONF			
529341	720421	161016				CONF	CONF			
529659						CONF	CONF			
529958	22186	3053	807	19698	0	CONF	CONF	25	494	
530655						CONF	CONF			
530851						CONF	CONF			
531157						CONF	CONF			
531250						CONF	CONF			
532042						CONF	CONF			
532453						CONF	CONF			
532752						CONF	CONF			
533124						CONF	CONF			
533227						CONF	CONF			
533535						CONF	CONF			
534073						CONF	CONF			
534242						CONF	CONF			
534466						CONF	CONF			
534756						CONF	CONF			
534859						CONF	CONF			
534877						CONF	CONF			
535034						CONF	CONF			
535575						CONF	CONF			
535753	36200	13841				CONF	CONF			
535931						CONF	CONF			
535940						CONF	CONF			
536059	0	0	0	0	0	CONF	CONF	0	0	
536349						CONF	CONF			
536527						CONF	CONF			
536554						CONF	CONF			
536853						CONF	CONF			
537243						CONF	CONF			
537449	0	0	0	0	0	CONF	CONF	0	0	
537551						CONF	CONF			
537560	7693	2717	10129	0	0	CONF	CONF	0	240	
538222	0	0	0	0	0	CONF	CONF	0	0	
538473	366145	77651				CONF	CONF			
538754						CONF	CONF			
538802	0	0	0	0	0	CONF	CONF	0	0	
539032	20018	1687	20609	0	0	CONF	CONF	0	337	
539340						CONF	CONF			
539377						CONF	CONF			
539452						CONF	CONF			
539872						CONF	CONF			
540056						CONF	CONF			
540542						CONF	CONF			
540551	14267	5541	16335	0	0	CONF	CONF	0	451	
540739						CONF	CONF			
540775						CONF	CONF			
540850						CONF	CONF			
541101	0	0	0	0	0	CONF	CONF	0	0	
541231						CONF	CONF			
541307						CONF	CONF			
541642						CONF	CONF			
541754						CONF	CONF			
541857						CONF	CONF			
542153						CONF	CONF			
542340						CONF	CONF			
542528	41572	8012	38851	0	0	CONF	CONF	0	1746	
542667						CONF	CONF			
542854						CONF	CONF			
543262	13288	1200	12750	0	0	CONF	CONF	0	272	
543459						CONF	CONF			
543945						CONF	CONF			
544335						CONF	CONF			
544447						CONF	CONF			
544652	17535	3659				CONF	CONF			
544951						CONF	CONF			
545604						CONF	CONF			
546003						CONF	CONF			
546320						CONF	CONF			
546535						CONF	CONF			
