"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
361279																																																															0	0	0																																																																																																																																																										262724	0																					
361354																																																																																																																																																																																																																																																	
361439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101571	0	0	0	0	0	0	0	0	-11130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214258	0	0	180330	33928	0	0	0	3790	0	0	0	0	0	3790	227207	0	6108	0	0	221099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18191	3790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42372	8474	0	0	0	8474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3790	0	0	0	0	0	0	0	0	0	0	5685	0	0	0	0	0	0	0	423670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362043																																																																																																																																																																																																																																																	
362155																																																																																																																																																																																																																																																	
362717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	0	5830	1166	0	0	5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359897	0	0	0	0	0	0	0	0	-26060	0	0	0	0	0	852	0	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130713	0	0	103279	27434	0	0	0	709	0	0	0	0	0	709	628885	0	0	5536	0	623349	0	0	0	20608	305	0	0	0	0	0	0	37660	37660	0	7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23522	26129	1029	0	305	0	0	0	0	0	0	42940	42940	0	0	0	0	0	42940	0	0	17988	3598	0	0	2819	778	0	0	0	0	294	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26129	1029	0	305	0	0	0	0	0	0	0	39194	2573	0	1220	0	0	0	0	978581	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																																																																	
362940																																																																																																																																																																																																																																																	
363442																																																																																																																																																																																																																																																	
363648																																																															0	0	0																																																																																																																																																										86451	0																					
363657																																																																																																																																																																																																																																																	
363778																																																															0	0	0																																																																																																																																																										70576	0																					
364131																																																															0	0	0																																																																																																																																																										290334	0																					
364270																																																																											0	0																																																																																																																																																																					
364430																																																																																																																																																																																																																																																	
364850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9921	0	0	0	0	0	0	0	0	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36804	0	0	33678	3126	0	0	0	4215	0	0	0	0	0	4215	41674	0	0	392	475	40807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1128	4215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3184	637	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4215	0	0	0	0	0	0	0	0	0	0	6323	0	0	0	0	0	0	0	71985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112273	22760	0	0	112273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2667971	17180	0	0	0	0	0	-17	0	-224087	0	0	0	0	0	24226	0	0	24226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5681677	0	0	5622008	59669	1707	0	1707	98729	0	0	0	0	0	98729	18737593	0	128243	7187	246523	18355640	0	0	0	1998895	0	0	0	0	0	0	0	352960	352960	0	82301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827701	100436	0	0	0	0	0	0	0	0	0	169013	169013	169013	0	0	0	0	0	0	0	2216071	443214	0	0	0	443214	0	0	0	0	488	0	0	488	0	0	0	33864	0	0	0	33864	0	0	0	0	0	0	100436	0	0	0	0	0	0	0	0	0	0	150654	0	0	0	0	0	0	0	26367733	0	31404	0	9796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365745																																																															0	0	0																																																																																																																																																										256963	0																					
365848																																																															0	0	0																																																																																																																																																										35615	0																					
365950																																																																																																																																																																																																																																																	
366078																																																															0	0	0																																																																																																																																																										695509	0																					
366238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	5222	5222	0	0	5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390346	0	0	0	-61	0	0	0	0	-44355	0	0	0	0	0	5696	0	0	5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340107	0	0	299223	40884	0	0	0	162	0	0	0	0	0	162	1321877	0	6031	6975	9014	1299856	0	0	0	33925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31412	162	56	0	0	0	0	0	0	0	0	407	407	407	0	0	0	0	0	0	0	99010	19802	0	0	0	19802	0	0	15717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	56	0	0	0	0	0	0	0	0	0	243	140	0	0	0	0	0	0	1850958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366247																																																																																																																																																																																																																																																	
366359																																																															0	0	0																																																																																																																																																										47800	0																					
366658																																																																																																																																																																																																																																																	
366854																																																															67	0	0																																																																																																																																																										168574	0																					
367150																																																																																																																																																																																																																																																	
367178																																																																																																																																																																																																																																																	
367431																																																															0	0	0																																																																																																																																																										252696	0																					
367543																																																																																																																																																																																																																																																	
368054																																																																																																																																																																																																																																																	
368344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88972	0	0	0	0	0	0	0	0	-8799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18511	0	18511	0	0	0	0	0	0	0	0	0	0	0	0	93209	0	0	0	0	93209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522																																																															0	0	0																																																																																																																																																										130783	0																					
368951																																																																																																																																																																																																																																																	
369453																																																															0	0	0																																																																																																																																																										121669	0																					
369659																																																															0	0	0																																																																																																																																																										1215374	0																					
370020																																																															0	0	0																																																																																																																																																										617717	0																					
370347																																																															0	0	0																																																																																																																																																										108251	0																					
370721																																																																																																																																																																																																																																																	
370833																																																																																																																																																																																																																																																	
370954																																																																																																																																																																																																																																																	
371223																																																															0	0	0																																																																																																																																																										263691	0																					
371232																																																																																																																																																																																																																																																	
371362																																																															0	0	0																																																																																																																																																										413256	0																					
371559																																																																																																																																																																																																																																																	
371755																																																																																																																																																																																																																																																	
371849																																																																																																																																																																																																																																																	
371924																																																															0	0	0																																																																																																																																																										1068170	0																					
371942																																																															0	0	0																																																																																																																																																										111903	0																					
372444																																																															0	0	0																																																																																																																																																										79349	0																					
372538																																																																																																																																																																																																																																																	
372640																																																																																																																																																																																																																																																	
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16288	0	0	0	0	0	0	0	0	-697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57481	0	0	48919	8562	675	0	675	0	0	0	0	0	0	0	178448	0	0	0	0	178448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2978	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4146	829	0	0	0	829	0	0	28634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	0	0	243566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373272																																																															0	0	0																																																																																																																																																										29096	0																					
373553																																																															0	0	0																																																																																																																																																										59061	0																					
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053355	0	0	0	0	0	0	0	0	-194689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184774	0	0	181830	2944	0	0	0	14	0	14	0	0	0	0	106324	0	0	0	0	106324	0	0	0	-1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-197746	0	0	0	0	0	0	0	0	0	0	381180	381180	231180	0	0	150000	0	0	0	0	4585	917	0	0	0	917	0	0	0	0	1425	0	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621845	0	0	225000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																																																																																																																																																																																																																																																	
374653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14188	14188	0	0	14188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407833	0	0	0	0	0	0	0	0	-26023	0	0	0	0	0	1753	0	1416	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178871	0	0	94003	84868	1766	0	1766	2895	0	0	0	0	1	2894	1979423	0	1711	364	0	1977348	0	0	0	0	0	0	0	0	0	0	0	6355	6355	0	1382	0	0	0	0	0	0	0	0	0	0	0	1891	0	1891	0	0	-51041	4660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183682	36736	0	0	361	36375	0	0	32163	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660	0	0	0	0	0	0	1891	0	0	0	6990	0	0	0	0	0	0	23638	2544749	0	1661	50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774																																																															0	0	0																																																																																																																																																										100352	0																					
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84109	0	0	0	0	0	0	0	0	-7267	0	0	0	0	0	2030	0	0	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217003	0	178	91375	125450	1113	0	1113	16971	0	0	0	0	0	16971	1519974	0	4282	31333	0	1484359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	185	2	0	0	-28384	18084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18084	0	0	0	0	0	0	2	0	0	0	27126	0	0	0	0	0	0	25	1830803	0	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																																																															0	0	0																																																																																																																																																										20758	0																					
375502																																																																																																																																																																																																																																																	
375566																																																															0	0	0																																																																																																																																																										825342	0																					
375650																																																																																																																																																																																																																																																	
376237																																																																																																																																																																																																																																																	
376273																																																																																																																																																																																																																																																	
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155520	0	0	0	0	0	0	0	0	-4354	0	0	0	0	0	627	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144988	0	0	119207	25781	2232	0	2232	3971	0	0	193	0	0	3778	389604	0	0	16325	0	373279	0	0	0	5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5438	6276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6276	0	0	0	0	0	0	0	0	0	0	9414	0	0	0	0	0	0	0	523727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																																																																																																																																																	
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59231	0	0	0	0	0	0	0	0	-4166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36246	0	0	36246	0	0	0	0	83	0	0	0	0	0	83	43960	0	1332	0	127	42501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5587	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7396	1479	0	0	0	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	83782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																															0	0	0																																																																																																																																																										204502	0																					
378044																																																																																																																																																																																																																																																	
378110																																																															0	0	0																																																																																																																																																										27467	0																					
379050																																																															0	0	0																																																																																																																																																										19958	0																					
379153																																																																																																																																																																																																																																																	
379470																																																															0	0	0																																																																																																																																																										102368	0																					
379649																																																																																																																																																																																																																																																	
379920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73736	0	0	279333	185063	0	0	279333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3619949	7017	0	0	0	0	0	-152	0	-69669	0	0	0	0	0	169246	0	0	169160	86	0	0	0	0	0	0	0	0	0	0	109021	0	0	11823	0	97198	0	13049000	2431	1050	11041330	2003806	165868	0	165868	107762	301	0	12041	0	0	95420	21591156	4285	80627	294770	168410	21043064	0	107483	0	2499572	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82927	76315	6612	0	657169	2110350	262040	73736	0	1251	0	0	156	0	0	0	158716	158716	158565	0	0	0	0	151	0	0	633535	126707	0	0	9369	117338	0	10432	6488140	0	195091	12060	0	0	0	183031	0	1278	0	0	1278	0	0	0	0	0	1278	0	272628	73736	0	1251	0	0	0	6612	0	51	0	408942	184340	0	5004	0	0	0	82650	37727731	0	1294193	6931345	3307818	165642	0	0	177388	594311	47991	0	0	0	0	0	0	0	0	0	0	0	
380346																																																																																																																																																																																																																																																	
380458																																																															0	0	0																																																																																																																																																										2041442	0																					
380533																																																															0	0	0																																																																																																																																																										501222	0																					
380878																																																															0	0	0																																																																																																																																																										216288	0																					
380944																																																															0	0	0																																																																																																																																																										131365	0																					
381026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	424	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34186	0	0	0	0	0	0	0	0	-3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42813	0	0	29801	13012	0	0	0	50	0	0	0	0	0	50	51398	0	6	0	0	51392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4077	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067	413	0	0	0	413	0	0	6419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	98332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932																																																															0	0	0																																																																																																																																																										257892	0																					
381950																																																															0	0	0																																																																																																																																																										146562	0																					
382050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103209	0	0	0	0	0	0	0	0	-6403	0	0	0	0	0	680	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86351	0	0	73248	13104	0	0	0	150	0	0	0	0	0	150	195003	0	0	0	0	195003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10312	150	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10699	2140	0	0	0	2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	527	0	0	0	0	0	0	0	0	0	225	1318	0	0	0	0	0	0	320618	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6239	6903	0	0	6239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283198	0	0	0	0	0	0	0	0	-19680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45943	0	0	5622	40321	0	0	0	578	0	0	0	0	578	0	96681	0	15203	0	0	81478	0	0	0	4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17352	0	0	0	0	0	0	0	0	0	0	11579	11579	0	0	0	11579	0	0	0	0	21132	4226	0	0	18	4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																															0	0	0																																																																																																																																																										38069	0																					
382274																																																															0	0	0																																																																																																																																																										1861	0																					
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																																																																																																																	
382658																																																																																																																																																																																																																																																	
382742																																																															0	0	0																																																																																																																																																										105726	0																					
382854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41447	0	0	0	0	0	0	0	0	-882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29424	0	0	25794	3630	3627	0	3627	321	0	0	0	0	0	321	61359	0	989	508	0	59862	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1833	3961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7156	1431	497	0	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3961	0	0	0	0	0	0	0	0	0	0	5942	0	0	0	0	0	0	0	105093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384018																																																															0	0	0																																																																																																																																																										2969373	0																					
384278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154957	0	0	22185	12716	0	0	22185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348504	0	0	0	0	0	0	0	0	-72760	0	0	0	0	0	84145	0	0	84145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376015	0	8115	287209	80691	0	0	0	8795	0	0	2722	0	0	6073	849492	0	0	128890	17972	702630	0	0	0	28965	0	0	0	0	0	0	0	947955	947955	0	200212	0	0	0	0	0	0	3345	3345	0	3345	0	0	0	0	0	0	897987	6073	154957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86935	17387	0	0	4658	12729	0	0	59869	0	18903	18903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6073	154957	0	0	0	0	0	0	0	0	0	9110	387393	0	0	0	0	0	0	2149867	0	835288	537348	676736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384353																																																															0	0	0																																																																																																																																																										11801	0																					
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																															0	0	0																																																																																																																																																										147435	0																					
385471																																																															0	0	0																																																																																																																																																										498255	0																					
385547																																																																																																																																																																																																																																																	
385686																																																															0	0	0																																																																																																																																																										180316	0																					
386432																																																																																																																																																																																																																																																	
386450																																																																																																																																																																																																																																																	
386731																																																																																																																																																																																																																																																	
386825																																																															0	0	0																																																																																																																																																										55546	0																					
387055																																																															0	0	0																																																																																																																																																										84456	0																					
387671																																																															0	0	0																																																																																																																																																										507617	0																					
388155																																																																																																																																																																																																																																																	
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
390372																																																																																																																																																																																																																																																	
390840																																																															0	0	0																																																																																																																																																										331120	0																					
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575																																																																											0	0																																																																																																																																																																					
391959																																																																																																																																																																																																																																																	
391977																																																															0	0	0																																																																																																																																																										659907	0																					
392152																																																															0	0	0																																																																																																																																																										58074	0																					
392255																																																															0	0	0																																																																																																																																																										79984	0																					
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49644	0	0	0	0	0	0	0	0	-998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51773	0	0	50622	1151	2124	0	2124	997	0	0	0	0	0	997	115557	0	0	0	0	115557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3192	3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20626	4125	0	0	454	3378	292	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3424	0	0	0	0	0	0	0	0	0	0	5136	0	0	0	0	0	0	0	162015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																															0	0	0																																																																																																																																																										728376	0																					
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
