"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
203575							0	0	1730																																	116	755	0	0													
204004	0	0	0	0	65167	33385	1325000	0	144294	0	0	65167	33385	0	0	0	0	13946	51221	0	0	0	0	0	33385	0	90778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2335915	57565	2195	0	0	0	0	0	0								
204237							0	3874	2802																																	180	3147	0	0													
204826							0	799	396																																	26102	4872	0	0													
205243							0	10244	8412																																	8295	1236	0	0													
205346							0	3148	3160																																	20369	10011	0	0													
205458							0	4116	88																																	523	4937	0	0													
205542							0	899	3843																																	5510	16875	0	0													
206156							60000	0	8148																																	12215	184	0	0													
206174							0	935	4905																																	12401	12257	0	0													
206473							0	420	0																																	0	0	0	0													
206772							0	0	0																																	0	680	0	0													
206950							0	1063	0																																	1627	3068	0	0													
207041							0	193	0																																	401	419	0	0													
207050	0	0	0	0	0	0	0	49352	125236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	25062	15837	0	0													
207452							0	386	2152																																	4608	12872	0	0													
207470							0	0	1495																																	0	4075	0	0													
207555							0	0	9247																																	7387	5493	0	0													
207845							109300	6003	36608																																	117811	0	0	1547													
207872							0	27641	38485																																	50724	686	0	0													
208057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	17763	23759	0	0													
208244																																							0																			
208347							0	4495	2394																																	3591	0	0	3313													
208440							0	1731	43																																	7405	11881	0	0													
208459							0	0	0																																	119	727	0	0													
208570							0	0	0																																	0	0	0	0													
208655							0	0	0																																	6373	87188	0	0													
208972							0	2157	0																																	0	0	0	0													
209148	0	0	0	0	0	0	0	890	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	47942	0	0	0													
209362							0	0	0																																	0	0	0	0													
209559							0	0	0																																	0	3643	0	0													
209858							0	5348	15763																																	187804	739	0	0													
210238							0	26073	4238																																	7557	4096	0	0													
210256							0	918	163																																	3927	1473	0	0							`						
210434																																							0												Sponsored Repo Guarantee							
211114	0	0	0	0	0	0	0	7077	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2209	6270	0	0													
211271	0	0	0	0	0	0	0	250475	114262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	426	8781	0	0													
211338							0	18583	16982																																	8649	8441	0	0													
211851							0	1176	811																																	896	7867	364	0													
212018	0	0	0	0	0	0	0	0	6932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	68373	13604	0	0													
212344							0	0	0																																	1491	6296	0	0													
212522	0	0	0	0	0	0	0	4185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	17417	18200	93784	193417	0	0													
212577	0	0	0	0	0	0	0	127193	215781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	210150	7438	0	0													
213471							0	4126	0																																	0	0	0	0													
213538							0	7627	6303																																	1569	6545	0	3000													
213912	0	0	0	0	0	0	0	1519	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			15861	14701	0	0													
213958	0	0	0	0	0	0	0	679	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1171	2816	0	0													
214106	0	0	0	0	143657	22482	50000	14944	202698	0	0	143657	0	22482	0	0	0	8039	66856	68762	0	0	0	0	8570	13912													0	0	0	0	56713	0	0													
214414	0	0	0	0	0	0	0	4107	163703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	182881	182374	0	0													
214722	0	0	0	0	0	0	0	21584	59554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	168733	68085	0	0													
214807	0	0	0	0	0	0	0	0	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24000	6000	18000	0	0	0	0	0	0	0	18000	0	0	0	0	744000	7808000	200000	127000	0	0	90000	0	37000								
215345							0	10113	37028																																	32522	44315	0	0													
215653							0	0	80																																	202	1272	0	0													
215662	0	0	0	0	0	0	0	29629	93939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2274	2440	128893	68171	0	0													
215710							0	588	58767																																	35670	21455	0	6044													
216164							0	1023	0																																	7861	3508	0	0													
216922	0	0	0	0	0	0	0	384171	526737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3425	0	0	0	0	0	0	0	0	0	0	0	0	154243	192861	518543	281806	0	6170	0	2000	4170	0	0								
217059	0	0	0	0	0	0	0	2168	6097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	29566	30819	0	0													
218131							0	9673	15097																																	4530	25702	0	0													
218261							0	336	0																																	14	324	0	0													
218878	0	0	0	0	0	0	0	803	2397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2320	547	0	0													
219044							0	7225	7032																																	22569	2834	0	0						0	0	0	0	0	0	0	
219651							0	2476	60454																																	51833	1977	0	0													
219679							0	474	403																																	0	70	0	0													
220059							135	3110	4609																																	17375	1310	0	0							0						
220527	0	0	0	0	0	0	0	48524	34377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	62462	40378	0	0													
220844							0	751	1343																																	7985	3922	0	0													
220974							0	33148	41727																																	6195	12951	0	0													
221775							0	6581	9502																																	1259	4028	0	0													
222156							0	104	0																																	6396	475	0	0													
222558							0	654	634																																	8554	8382	0	0													
222754							0	5425	23299																																	22680	0	0	0													
223322	0	0	0	0	0	0	504000	148519	75719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	238266	442673	0	0													
223452							0	910	27																																	729	9244	1750	0													
223751							0	3246	5																																	2591	5093	0	0													
223845							0	0	3116																																	1414	2737	0	0													
224954							0	1530	136																																	725	0	0	0													
225054							0	3737	3792																																	8193	0	0	0													
225157							3500	550	651																																	17447	34635	0	0													
225559							0	7411	5218																																	7668	5640	0	0													
225942							0	118	73																																	407	495	0	0													
226949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			535	31	0	0													
227151							0	22776	5168																																	10075	10366	0	0													
227357							0	13642	22966																																	19090	2432	0	0													
227656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			50	2996	0	0													
227777							0	1342	3278																																	100	1075	0	0													
228000							0	11288	13554																																	15635	637	0	0													
228158							23700	8317	18029																																	20451	17854	0	0													
228279							0	4558	12738																																	15819	7472	0	0													
228345							0	4287	181																																	2392	27300	0	0													
229070							0	0	0																																	0	4909	0	0													
229173							0	949	866																																	2399	561	0	0													
229342	0	0	0	0	0	0	0	1057	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			9055	8189	0	0													
229454							0	802	0																																	1869	266	0	0													
229801																																							0																			
229913																																							0																			
230423							0	2355	20986																																	16740	3943	0	0													
230610							2000	0	0																																	18757	638	0	0													
230759	0	0	0	0	0	0	0	70631	368973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	53500	70105	0	0													
231279							0	2773	99																																	646	35	0	0													
232847							0	351	3372																																	3085	5459	0	0													
232856							141900	62083	117441																																	60419	18589	0	0													
233031																																							0																			
233246							0	0	0																																	11386	0	0	0													
233358							0	1195	3826																																	10964	9329	0	0													
233442							0	0	233																																	4929	2237	0	0													
233527							51160	32618	43883																																	52976	1897	0	0													
233554							0	0	0																																	400211	0	0	0													
234355	0	0	0	0	0	0	0	1794	13250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	18088	66596	0	0													
234506	0	0	0	0	0	0	0	484	2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1969	0	0	0													
234739							0	54662	111634																																	53994	15952	0	0													
234841							0	502	0																																	3071	3206	0	0													
235174							0	0	300																																	0	0	0	0													
235231							0	3790	2512																																	2009	0	0	0													
235446							57050	14155	176																																	0	13718	0	0													
235530							0	13539	21681																																	35546	19750	0	0													
235558							300	0	0																																	329	4808	0	0													
235950							0	0	649																																	1718	5833	0	0													
236153	0	0	0	0	0	0	194000	222299	212533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	25624	49797	481473	168502	0	0													
236256							0	55	30																																	0	2895	0	0													
236603							53000	98	2192																																	4501	4503	0	0													
236706	0	0	0	0	19067	0	0	1036	69417	0	0	19067	0	0	0	0	0	0	19067	0	0	0	0	0	0	0													0	0	0	1223667	164506	0	29337													
236957	0	0	0	0	0	0	0	4029	16317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	336	0	1501	2824	0	0													
237066	0	0	0	0	0	0	588550	42019	90940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	430643	44757	0	0													
237619	0	0	0	0	0	0	245000	0	71177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	138897	61682	0	0													
237954							14970	698	1530																																	1	1638	0	0													
238139							0	9655	1491																																	7472	4359	0	0													
238250							0	0	0																																	0	10882	0	0													
238737							0	337	2552																																	778	11	0	0													
239556							0	3302	53643																																	0	0	0	0													
239659							55075	24871	36601																																	21439	5006	0	0													
240954							0	0	13480																																	1061	0	0	0													
241009							0	0	475																																	3577	4265	0	0													
241157	0	0	0	0	0	0	89735	8107	6376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	13863	12153	0	0									Best effort forward sale agreement				
241559							0	2741	4025																																	12323	27812	0	0													
242257							40225	10380	27792																																	32592	20912	0	0													
242444							80000	21787	58430																																	22075	0	0	808													
242949							0	332	1397																																	4217	3871	0	0													
242958							0	409	1688																																	1098	807	0	0													
242976	0	0	0	0	0	0	29	6863	22529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	8063	6984	0	4029													
243375							0	0	0																																	5342	21971	0	0													
243414							0	20	3972																																	17195	135	5014	0													
243955							0	0	695																																	5	1121	0	0													
244037							0	1004	5496																																	586	7437	0	0													
244149	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2466	7375	0	0													
244158							0	0	17808																																	6527	57125	0	0													
244251							0	494	30																																	27294	17008	0	0													
245016																																							0																			
245276	0	0	0	0	0	0	0	0	100522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69098	19587	1039131	73507	0	73632	50221	0	20460	2951	0								
245351							16150	1203	909																																	1918	9282	0	0													
245557							0	4402	11092																																	34104	27743	0	0													
246022	0	0	0	0	0	0	0	3755	13394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	57268	1139	0	0													
246134	0	0	0	0	0	0	0	12403	10660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	17994	22302	0	0													
246451							0	2632	1268																																	2561	383	0	0													
246657	0	0	0	0	0	0	0	0	41563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1479	27233	28767	45	0	0													
246947							0	0	0																																	1239	26	0	0													
246956							255	0	13135																																	22450	60296	0	0													
247140							95919	36920	138129																																	58318	9005	0	0													
247355							210700	117670	96788																																	43207	35533	0	0													
247476							0	2722	0																																	325	112	0	0													
247551							0	3911	8113																																	1988	16684	0	0													
247908							0	41788	127131																																	124011	1475	0	0													
248240	0	0	0	0	0	0	0	43173	117035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	10999	169862	27309	0	2500													
248352							0	1387	595																																	5299	14771	0	0													
248455							0	1534	2978																																	9031	6659	1150	0													
248633							0	0	0																																	2135	47425	0	0													
248745							0	4647	33455																																	36796	8700	0	3000													
249416							0	622	110																																	3258	1523	0	0													
249612	0	0	0	0	0	0	0	0	152377	0	0	0	79546	0	0	0	0	0	0	0	0	0	79546	0	0	0	31090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490787	9944	0	1690844	0	902406	788438	0	0								
249658							0	432	629																																	1908	241	0	0													
250430							0	2085	278																																	206	1201	0	0													
250476							0	185	0																																	4474	247	0	0													
250850							0	0	0																																	6708	3770	0	0													
251558							0	6416	4713																																	21189	2419	0	0													
251745							0	16543	5911																																	11263	52625	0	0													
251978							29000	3769	19283																																	16432	2753	0	0													
252041							0	8673	31382																																	17585	36515	0	0													
252452							0	525	1633																																	841	3726	0	0													
253356	0	0	0	0	0	0	0	7198	62150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	87266	3373	0	0													
253468	0	0	0	0	0	0	825000	0	112855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	1320	341337	569	0	0													
253646							0	0	0																																	8597	17905	0	0													
253730							0	0	7008																																	3542	1150	0	0													
254317							0	0	1366																																	31123	1883	0	0													
254504							0	0	4418																																	17325	2024	0	0									FHLB of NY	Federal Reserve Bank			
254849							48500	0	14624																																	55831	1920	0	1427													
255350							0	1337	1866																																	890	329	0	0													
255556							0	4074	8186																																	5159	5003	0	0													
255574							0	20758	32370																																	95813	3575	0	0													
255659	0	0	0	0	0	0	0	51803	351157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	11628	23505	200366	304145	0	0													
256058							0	394	27060																																	9118	18375	0	0													
256076							6300	5860	1797																																	1622	24	0	0													
256179							0	1810	14998																																	1021	1960	0	0													
256553	0	0	0	0	0	0	0	1278	135858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	19629	53239	710825	318622	0	0													
257233							70900	10571	32029																																	41472	15969	0	0													
257345							0	1352	7715																																	5133	26903	0	0													
257578							0	35187	7337																																	0	449	0	0													
257653							0	0	0																																	227	1784	0	0													
257756							583	4042	5264																																	29010	3451	0	0						MPF Credit Enhancement							
258306							0	0	4591																																	21847	658	0	0													
258379							0	24412	1789																																	1507	7201	0	0													
258539							0	0	38																																	2280	9020	0	0													
258874							0	347	421																																	116	112	0	0													
259059							0	1221	2352																																	3590	21154	0	0													
259330	0	0	0	0	18649	0	0	0	51520	0	0	18649	0	0	0	0	0	0	10652	7997	0	0	0	0	0	0													0	0	0	23031	21952	0	0													
259442							0	5099	14683																																	8849	27233	0	0													
259956							0	946	0																																	0	3922	0	0													
260055	0	0	0	0	0	0	0	139996	241521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	24417	42888	120633	76052	0	0													
260831							17000	4514	4247																																	3042	2433	0	0													
261146	0	0	0	0	0	0	0	3561	39326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4788	6580	0	15025													
261360							0	13159	15248																																	28269	9060	0	0													
261940							35000	13860	19502																																	42094	28697	0	0													
262059							19200	10474	28857																																	18631	8711	0	29898													
262237							17839	4483	19512																																	17206	10446	0	0													
262358							39100	6228	2331																																	13431	253	0	0													
262741							10000	15889	36113																																	7140	7116	0	9200													
262844							0	2566	19266																																	32185	39022	0	0													
262956							0	122	2832																																	0	153	0	0									UBB Fed Funds Available	Associated Bank Fed Funds Available			
263243	0	0	0	0	0	0	0	4299	19483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	10782	8772	0	0													
263627							0	950	701																																	0	973	0	0													
264455							0	9871	6791																																	3976	2853	0	0													
264772	0	0	0	0	3737	0	0	0	88722	0	0	3737	0	0	0	0	0	3737	0	0	0	0	0	0	0	0													0	0	0	8057	315	0	0	0	0	0	0	0								
265340							0	7380	28																																	2109	3475	0	0													
265407							0	0	150422																																	54626	24407	0	0													
265452							0	907	2																																	2383	2549	0	0													
265676							0	2887	4691																																	436	1394	0	0													
266244							0	3633	5440																																	4660	12656	0	0													
266253							6000	536	737																																	2189	11427	0	0													
266655							0	265	0																																	1705	13733	0	0													
266851							7500	2903	11821																																	1111	10072	0	0													
266945							0	10315	19242																																	10907	16191	0	0													
267652							0	896	620																																	4642	115	0	0													
268006	0	0	0	0	0	0	0	25196	82498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	61270	57697	0	0													
268136							0	11427	5422																																	10935	6800	0	0													
268677	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	9371	253	0	0													
268828	0	0	0	0	0	0	0	0	17108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6744	113	0	0													
268976							0	16204	7528																																	0	12050	0	0													
269049							0	8333	35194																																	11798	17454	0	0													
269058	0	0	0	0	0	0	0	3576	5128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			10360	6354	0	0													
269571							0	1277	0																																	0	250	0	0													
269759							0	0	0																																	0	12653	0	0													
270148							0	176	0																																	2524	5166	0	0													
270353							0	0	113																																	634	688	0	0													
270504							72000	5059	39741																																	70091	57370	0	0													
270531							0	418	5428																																	2725	35	0	0													
270652							0	0	0																																	792	9663	0	0													
271136							0	6237	168																																	197	347	0	0													
271275	0	0	0	0	0	0	0	3368	5211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6431	1431	0	0													
271341							0	1717	3981																																	976	2643	0	0													
271529							38000	9066	1122																																	10103	6555	0	543													
272030							0	2193	1466																																	1167	7455	0	0													
272058							0	50	529																																	104	1245	0	0													
272151							0	0	300																																	1500	618	0	0													
272272							0	37409	211201																																	176296	155718	0	3053													
272302	0	0	0	0	0	0	0	0	111858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4644	57471	0	0													
273336	0	0	0	0	0	0	0	13056	48625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	10017	24186	316080	118707	0	5200													
273550							0	2424	1500																																	9289	50333	0	0													
273653							0	121	4																																	492	2786	0	0													
273662							0	3128	24507																																	24932	28131	0	0													
273840							27669	2798	25																																	6595	6168	0	0													
273859							0	0	0																																	0	918	0	0													
274025							0	0	0																																	0	450	0	0													
274052							13500	948	174																																	611	385	0	0													
274829	0	0	0	0	0	0	0	15241	20918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	3197	5401	0	0													
274856							0	108	418																																	943	13476	0	0													
275255	0	0	0	0	0	0	24240	1803	13915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14376	58657	0	0													
275358							1440	3218	44512																																	164991	164934	0	0													
275479							0	268	5719																																	0	3768	0	0													
275657							0	0	95																																	439	7362	0	0													
276074							0	1299	3872																																	8720	249	0	0													
276159							0	0	1214																																	960	3779	0	0													
276551							0	933	0																																	983	8466	0	0													
276579	0	0	0	0	0	0	0	1022134	3408921	0	0	677267	0	615715	25007	106781	16163	56951	421811	50554	0	64000	1353	132279	281670	136413	235239	70038	232118	0	0	0	0	0	0	0	232118	0	0	1094893	1212264	10240722	2710097	7458	1701694	217976	799225	325435	100724	258334								
276645							0	1114	1931																																	14332	14303	0	0													
276654	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5368	6903	0	0													
276850							60000	14065	71472																																	47233	79881	5429	0													
276953							0	0	0																																	240	1677	0	0													
277240							34000	203	10106																																	0	43895	0	0													
277277	0	0	0	0	0	0	0	5900	3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	432	2	9670	3756	0	0													
277736							0	4529	5220																																	1872	5360	0	0													
277820							0	6997	6802																																	3955	8683	0	0													
278256							0	0	2234																																	15554	42282	0	0													
278555	0	0	0	0	0	0	64000	18181	78089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	111373	74168	0	0													
278733							0	9474	3504																																	305	837	0	0													
278751							0	0	226																																	50	20	0	0													
278818	0	0	0	0	6975	34021	498750	30396	152011	0	0	6975	34021	0	0	0	0	0	2417	4558	0	0	0	1452	32569	0													0	0	0	415440	68686	0	0													
279105	0	0	0	0	0	0	0	2707	37788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	52649	0	0	41288													
279842							0	5606	34285																																	13341	10049	0	0													
279954	0	0	0	0	0	0	0	11459	38633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	9890	17050	69935	94785	0	10348													
280110																																							0												FNMA DUS							
280138							0	989	5812																																	964	1451	0	0													
280352							6350	2383	4336																																	6945	4135	0	0													
280558							0	656	4661																																	5795	2151	0	0													
282075							182000	36018	51856																																	112506	3111	0	0													
282226							0	3561	7340																																	641	4154	0	0													
282824							0	1412	4331																																	55413	78	0	0													
283438	0	0	0	0	0	0	75000	10548	18810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	15477	29484	267	0	0													
283652							0	3359	4100																																	7112	109	0	0													
283737							0	20192	8588																																	51101	37880	0	10069													
283867							0	25003	81389																																	40028	249	0	0													
284154							0	12367	7316																																	5126	732	0	0													
284239							0	5041	0																																	1288	11016	0	0													
284556							33806	2440	24409																																	6425	45619	0	0													
284752							0	215	1072																																	2978	3150	0	0													
284958							0	0	0																																	250	1409	0	0													
285151	0	0	0	0	0	0	0	1331	2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			11895	29577	0	0													
285348							0	0	3658																																	13336	2063	0	0													
285544	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			10728	2357	0	0													
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			733	2453	0	0													
285740	0	0	0	0	0	0	25000	11156	58660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	108502	1570	0	0													
285852							31055	18310	24767																																	11790	3636	0	0													
285928							0	9309	26653																																	2427	113	0	0													
286251							0	0	0																																	235	795	0	0													
286457							72450	4377	26602																																	104654	18273	0	0													
287007							0	0	0																																	0	2217	0	0													
287342	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5813	8637	0	0													
287922							0	0	0																																	415	0	0	0													
287959							0	3710	220																																	3439	3970	0	827													
288152							0	0	0																																	0	3267	0	0													
288376	0	0	0	0	0	0	0	2425	9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14621	609	0	0													
288853	0	0	0	0	0	0	0	240948	807613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	39	1070	0	0	0	0	0	0	0	1070	0	0	318672	61358	187278	319226	0	0	0	0	0	0	0								
289056							0	1881	750																																	1001	752	0	0													
289225							0	473	51																																	0	581	0	0													
289515							0	69336	120821																																	140195	7083	0	0													
289702							0	44865	127092																																	118749	23021	0	0													
289739							20000	921	2161																																	998	12634	0	0													
289757							0	0	10438																																	6061	27691	0	0													
290249	0	0	0	0	0	0	0	128686	65558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	27866	0	50093	2993	0	1300													
290838							6982	4838	12554																																	4613	0	0	0													
290922							0	960	0																																	202	0	0	0													
291059							0	1033	5253																																	1352	7749	0	0													
291611							0	549	887																																	687	7310	0	0													
291732							0	0	0																																	562	315	0	0													
292234							0	1456	1960																																	1981	5026	0	0													
292467							0	1794	313																																	0	998	0	0													
292850							0	0	0																																	0	237	0	0													
293053							0	36681	92818																																	298963	27493	0	9796													
293352							0	0	931																																	4429	7089	0	0													
293437							0	1336	582																																	4635	1711	0	0													
293651							0	0	0																																	4172	47978	0	0													
293754							0	5445	5483																																	1889	249	0	0													
294023							0	257	17087																																	2167	8724	0	0													
294751	0	0	0	0	0	0	0	1941	17297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	5781	0	0													
294779	0	0	0	0	0	0	0	52257	72908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	54174	10838	0	0													
294827							0	632	198																																	1075	1229	0	0													
295011	0	0	0	0	0	0	0	12682	5945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	15899	3109	0	0													
295057							0	66	126																																	933	1657	0	0													
295646							0	0	0																																	587	0	0	0													
296456							71110	2279	6385																																	6814	7628	0	0													
296474							5000	6785	947																																	2632	512	1261	0													
296559							0	1533	2816																																	21894	9085	0	0													
296755							0	6620	702																																	4270	13594	0	0													
297051							0	2834	1895																																	1217	8988	0	0													
297761							0	0	5760																																	8182	0	0	0													
298049							0	1397	7708																																	3461	9889	0	0													
298218							0	12743	16411																																	41532	5286	0	0													
298245	0	0	0	0	0	0	0	4622	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	5213	9074	0	0													
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0	0													
300009							0	649	21904																																	525	48526	0	0													
300063							0	31362	1707																																	8106	0	0	0													
300353							32540	21074	13316																																	16906	0	0	0													
300933	0	0	0	0	0	0	0	4320	12726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2604	7394	0	0													
300942	0	0	0	0	0	0	0	3033	4414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3504	4738	0	0													
301574							0	2593	26230																																	16853	2314	0	0													
301800	0	0	0	0	0	0	0	22288	13074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	50775	9149	0	0													
302030							0	110	690																																	2455	0	0	0													
302133							0	0	1091																																	607	1348	0	0													
302553							0	6179	4281																																	9020	23673	0	0													
302656	0	0	0	0	0	0	0	6310	149204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	229701	264996	0	0													
303653							0	4665	9158																																	2054	4163	0	0													
303701							0	826	0																																	4592	172	0	0													
303747							0	0	182																																	2791	1948	0	0													
303952							0	1650	984																																	8889	39400	0	0													
304173							0	11605	0																																	51918	5973	0	0													
304520							0	3701	3084																																	2636	10178	0	0													
304575							0	0	104																																	0	435	0	0													
304762							10550	1147	18219																																	17026	7829	0	0													
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0	0													
305059							0	0	1589																																	3194	6143	0	0													
305077							0	466	2994																																	428	169	0	0													
305237							0	1839	754																																	3200	935	0	0													
305442							0	8332	17073																																	26825	6040	0	0													
306056							0	252	0																																	434	1560	0	0													
306159	0	0	0	0	0	0	3300	12565	5535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11294	3114	0	0													
306337							0	1871	448																																	13384	24625	0	0													
306908							0	7617	10622																																	17551	14163	0	0													
307062							0	4737	8007																																	84867	1044	0	0													
307334							0	11727	14106																																	6975	1907	0	0													
307361							85000	14149	20242																																	30362	3744	0	0													
307679							0	3920	22967																																	66387	23853	0	0													
308256							0	0	970																																	4849	3983	0	0													
308340							0	5493	1054																																	3503	18758	0	0													
308836							3150	0	2423																																	0	4231	0	0													
