"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
280110	326390	148617	414355	0	6895	CONF	CONF	8027	15084	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075						CONF	CONF			
282226						CONF	CONF			
282824						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867						CONF	CONF			
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	7416	1585	5584	0	0	CONF	CONF	0	158	
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457	9192	1802				CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	12984	1151	13442	0	0	CONF	CONF	0	775	
289056						CONF	CONF			
289225						CONF	CONF			
289515	15900	18929				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290249	31024	5325	30905	0	0	CONF	CONF	0	759	
290838	9246	1559				CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467						CONF	CONF			
292850						CONF	CONF			
293053						CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294751						CONF	CONF			
294779	3664	3736	6274	0	0	CONF	CONF	0	129	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
297051						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299868						CONF	CONF			
300009	68889	4054				CONF	CONF			
300063						CONF	CONF			
300353						CONF	CONF			
300933						CONF	CONF			
300942						CONF	CONF			
301574						CONF	CONF			
301800	18526	2835	20772	0	0	CONF	CONF	0	736	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	19906	3207	19066	0	0	CONF	CONF	0	574	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304173	7258	5187				CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306159	0	258	0	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655	8866	2295				CONF	CONF			
309851						CONF	CONF			
310754	1049899	163682				CONF	CONF			
310978	523616	145057	532996	0	184	CONF	CONF	1024	20141	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	430745	127883	446048	0	3981	CONF	CONF	0	21293	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313577						CONF	CONF			
314257	11538	5915				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	66239	7516	58417	0	0	CONF	CONF	1226	1423	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	44784	4800	44180	0	267	CONF	CONF	325	902	
317379						CONF	CONF			
318974	25919	14726				CONF	CONF			
319047						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070						CONF	CONF			
320119						CONF	CONF			
321152						CONF	CONF			
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322449						CONF	CONF			
322551						CONF	CONF			
323204	37469	15178				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	19163	7185	20025	0	98	CONF	CONF	0	525	
324854						CONF	CONF			
324863	5336	1579	5387	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534						CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058						CONF	CONF			
328357						CONF	CONF			
328656						CONF	CONF			
328777	1252	800	2052	0	0	CONF	CONF	0	132	
329149						CONF	CONF			
329345	36455	4702				CONF	CONF			
329550						CONF	CONF			
329952						CONF	CONF			
330239						CONF	CONF			
330248						CONF	CONF			
330855	20048	1371	19516	0	0	CONF	CONF	0	509	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333203	40745	4172	40535	0	0	CONF	CONF	0	1100	
333650						CONF	CONF			
333856						CONF	CONF			
333940						CONF	CONF			
334264						CONF	CONF			
335346						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	23537	1237				CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338945						CONF	CONF			
339072						CONF	CONF			
339353						CONF	CONF			
339456	8270	1385	7919	0	455	CONF	CONF	0	193	
339607						CONF	CONF			
339773	0	0	0	0	0	CONF	CONF	0	-457	
339858	237769	93133	230376	0	149	CONF	CONF	2585	11689	
340135	15442	3314	15754	0	0	CONF	CONF	0	330	
340144	10170	361				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	50501	8640	48134	0	0	CONF	CONF	0	1021	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342410	17028	3125	17057	0	0	CONF	CONF	0	503	
342634	290916	278789	261783	79781	956	CONF	CONF	500	8266	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344852						CONF	CONF			
345309						CONF	CONF			
345345	2703	350	3053	0	0	CONF	CONF	0	125	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	218850	41421	234470	0	0	CONF	CONF	0	5929	
345877						CONF	CONF			
346379	36889	2000				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	24967	4192				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	574	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	104184	42902	103702	0	0	CONF	CONF	0	3618	
353238						CONF	CONF			
353546						CONF	CONF			
353555	72776	12619	68737	0	0	CONF	CONF	116	1582	
353957						CONF	CONF			
354253						CONF	CONF			
354310	52593	13441	61955	0	0	CONF	CONF	372	705	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559						CONF	CONF			
355858	30701	2908	30642	0	0	CONF	CONF	0	850	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
359472						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	4090	1332	4925	0	0	CONF	CONF	43	135	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717						CONF	CONF			
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	80083	31277	87134	0	0	CONF	CONF	1094	1990	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	18330	4603				CONF	CONF			
366238						CONF	CONF			
366247						CONF	CONF			
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	23456	2119				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855						CONF	CONF			
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	37847	5208	41302	0	0	CONF	CONF	0	996	
374774						CONF	CONF			
375043	14024	1814	13808	0	0	CONF	CONF	0	354	
375379						CONF	CONF			
375566	3638	2733				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	14838	1930	13280	0	0	CONF	CONF	100	417	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663						CONF	CONF			
377850						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	423268	431923	507897	179501	1668	CONF	CONF	3169	6164	
380346						CONF	CONF			
380458	29129	0				CONF	CONF			
380533						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	505867	118662	501944	28768	383	CONF	CONF	1164	9319	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
387055						CONF	CONF			
387671						CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575	0	0	0	0	0	CONF	CONF	0	0	
391959						CONF	CONF			
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	122374	36593	118846	0	320	CONF	CONF	46	2225	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	16220	2829	16872	0	0	CONF	CONF	0	343	
397559	10820	494				CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051						CONF	CONF			
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	11487	2517	14107	0	0	CONF	CONF	0	146	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	0	0	0	0	0	CONF	CONF	0	0	
403179	8746	1070				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	29043	1037				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645						CONF	CONF			
408307						CONF	CONF			
408642	26686	11016				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141	47926	0	0	0	0	CONF	CONF	0	3554	
413208	2008420	1958	7540	0	0	CONF	CONF	4041	-11687	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
416245	32114	5752	28393	0	0	CONF	CONF	80	710	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	7794	756				CONF	CONF			
418436						CONF	CONF			
419406	135553	9008	129232	0	704	CONF	CONF	0	3573	
419675						CONF	CONF			
420578						CONF	CONF			
420644	10795	1785				CONF	CONF			
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422116						CONF	CONF			
422433						CONF	CONF			
422657						CONF	CONF			
423159						CONF	CONF			
423449						CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
425050						CONF	CONF			
425108						CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	12956	2588				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	14820	1263	12828	0	175	CONF	CONF	0	1128	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	32752	2334				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	4061	542				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431323						CONF	CONF			
431350						CONF	CONF			
432058						CONF	CONF			
432432						CONF	CONF			
433505	4466	420	4055	0	0	CONF	CONF	0	361	
433608	22218	5412	26756	0	0	CONF	CONF	0	638	
433859						CONF	CONF			
433943						CONF	CONF			
434203						CONF	CONF			
434539						CONF	CONF			
435059						CONF	CONF			
435077						CONF	CONF			
435255						CONF	CONF			
435666						CONF	CONF			
435750	11163	4439	13359	0	0	CONF	CONF	0	307	
436159	333835	201076	367462	0	410	CONF	CONF	696	13505	
436542						CONF	CONF			
436739						CONF	CONF			
436953	6658	90				CONF	CONF			
437044						CONF	CONF			
437914	92963	29644	99633	0	0	CONF	CONF	0	1824	
439132						CONF	CONF			
439338	38277	905	24424	14281	0	CONF	CONF	1475	1514	
439356						CONF	CONF			
439404	1517	0	1184	0	0	CONF	CONF	0	175	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	37970	3518	36595	0	0	CONF	CONF	0	750	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	7684	1163				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832						CONF	CONF			
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450856	42046	14683	47601	0	0	CONF	CONF	10	1286	
450959						CONF	CONF			
451068	9459	2010				CONF	CONF			
451246						CONF	CONF			
451273	0	0	0	0	0	CONF	CONF	0	0	
451965	2128000	1535000	1657000	193000	6000	CONF	CONF	102000	163000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	139175	24764				CONF	CONF			
454546						CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253						CONF	CONF			
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	16584	5484	19981	0	0	CONF	CONF	0	698	
456045	156492	203992	196536	0	0	CONF	CONF	0	4680	
456054						CONF	CONF			
456344						CONF	CONF			
456755	0	0	0	0	0	CONF	CONF	0	0	
457060						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671	42579	0	14948	0	0	CONF	CONF	0	665	
460033	33203	12902	40737	0	0	CONF	CONF	0	845	
460275						CONF	CONF			
460332						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
463605						CONF	CONF			
463650						CONF	CONF			
463735	136262	33158	136259	0	277	CONF	CONF	0	3679	
464853						CONF	CONF			
465038	12655	1420				CONF	CONF			
465243						CONF	CONF			
465524						CONF	CONF			
465618						CONF	CONF			
465672						CONF	CONF			
466044						CONF	CONF			
466240						CONF	CONF			
466754						CONF	CONF			
466932						CONF	CONF			
467144						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806						CONF	CONF			
469250						CONF	CONF			
469559						CONF	CONF			
469737						CONF	CONF			
470032						CONF	CONF			
470050	150361	29992	154287	0	0	CONF	CONF	250	3885	
470434	45283	8610				CONF	CONF			
470452	0	0	0	0	0	CONF	CONF	0	0	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250						CONF	CONF			
472531						CONF	CONF			
472616						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	42078	32286				CONF	CONF			
473257						CONF	CONF			
473266						CONF	CONF			
473930						CONF	CONF			
474058						CONF	CONF			
474245						CONF	CONF			
474254	6630	90	6544	0	0	CONF	CONF	0	159	
474357						CONF	CONF			
474450						CONF	CONF			
474544						CONF	CONF			
474656						CONF	CONF			
474759	370286	100539	382746	0	0	CONF	CONF	341	12104	
474919	148200	16316	144849	0	166	CONF	CONF	944	3609	
475345						CONF	CONF			
475354						CONF	CONF			
475653						CONF	CONF			
475756						CONF	CONF			
476445						CONF	CONF			
476472	31577	18393				CONF	CONF			
476539						CONF	CONF			
476810	2227000	923000	333000	1799000	9000	CONF	CONF	13000	37000	
477321	10356	0				CONF	CONF			
477349						CONF	CONF			
477648						CONF	CONF			
478140						CONF	CONF			
478195						CONF	CONF			
479071						CONF	CONF			
479268	634	0	634	0	0	CONF	CONF	0	89	
479370	6738	1601				CONF	CONF			
479446						CONF	CONF			
479567						CONF	CONF			
479754						CONF	CONF			
479839						CONF	CONF			
480059						CONF	CONF			
480228	1860000	1695000	746000	1515000	8000	CONF	CONF	10000	59000	
480246						CONF	CONF			
480330						CONF	CONF			
480433						CONF	CONF			
480723	30748	3889	32164	0	0	CONF	CONF	0	905	
480853						CONF	CONF			
481159						CONF	CONF			
481177	28261	5141	29824	0	0	CONF	CONF	118	1166	
481579						CONF	CONF			
481627						CONF	CONF			
481748						CONF	CONF			
481944						CONF	CONF			
482053						CONF	CONF			
482156	164549	24967				CONF	CONF			
482370						CONF	CONF			
482446						CONF	CONF			
483274						CONF	CONF			
483537						CONF	CONF			
483751						CONF	CONF			
484057						CONF	CONF			
484776						CONF	CONF			
485054						CONF	CONF			
485139						CONF	CONF			
485214						CONF	CONF			
485456						CONF	CONF			
485559	386013	174079	399951	0	1155	CONF	CONF	9099	9687	
487142						CONF	CONF			
487357						CONF	CONF			
488318	0	0	0	0	0	CONF	CONF	0	0	
488420						CONF	CONF			
488653						CONF	CONF			
488756						CONF	CONF			
489155						CONF	CONF			
489249						CONF	CONF			
489548						CONF	CONF			
489623	58650	4004	59192	0	122	CONF	CONF	0	2081	
490348						CONF	CONF			
490450						CONF	CONF			
490843						CONF	CONF			
490955						CONF	CONF			
491224	374000	781000	267000	24000	4000	CONF	CONF	1000	10000	
491402						CONF	CONF			
491653						CONF	CONF			
491934	68134	69333				CONF	CONF			
492650	11802	265	11331	0	0	CONF	CONF	0	232	
492810						CONF	CONF			
493077						CONF	CONF			
493152						CONF	CONF			
493741						CONF	CONF			
493844						CONF	CONF			
494261	19070	8359	0	0	0	CONF	CONF	281	0	
494654						CONF	CONF			
495419						CONF	CONF			
495558						CONF	CONF			
496434						CONF	CONF			
496845	0	0	0	0	0	CONF	CONF	0	0	
496957						CONF	CONF			
497039						CONF	CONF			
497404	625126	114476	136407	472888	1108	CONF	CONF	1469	7314	
497655						CONF	CONF			
497851						CONF	CONF			
497954						CONF	CONF			
498148	8605	391				CONF	CONF			
498317						CONF	CONF			
498362	69358	18171	66009	0	0	CONF	CONF	1237	1615	
498456						CONF	CONF			
498531						CONF	CONF			
498625						CONF	CONF			
498942						CONF	CONF			
499154						CONF	CONF			
499453						CONF	CONF			
499501						CONF	CONF			
499743						CONF	CONF			
499752						CONF	CONF			
499855						CONF	CONF			
500256						CONF	CONF			
500658						CONF	CONF			
501105	388723	440923	506586	0	2265	CONF	CONF	4375	81397	
501132						CONF	CONF			
501459						CONF	CONF			
501655						CONF	CONF			
501767						CONF	CONF			
502111	19081	60353				CONF	CONF			
502447						CONF	CONF			
502559						CONF	CONF			
502652	11442	3324				CONF	CONF			
502746						CONF	CONF			
502849	7886	0				CONF	CONF			
503547						CONF	CONF			
503640	196578	50494				CONF	CONF			
504142						CONF	CONF			
504311	16210	2536				CONF	CONF			
504535						CONF	CONF			
504647						CONF	CONF			
504713	6456165	2531881	3115110	3440875	11537	CONF	CONF	7445	136029	
505550						CONF	CONF			
505916						CONF	CONF			
507068	0	0	0	0	0	CONF	CONF	0	-5	
507152						CONF	CONF			
507349						CONF	CONF			
507509	60579	548	55288	0	0	CONF	CONF	0	1530	
508270						CONF	CONF			
508346						CONF	CONF			
508355						CONF	CONF			
509811	3853	211	3581	0	0	CONF	CONF	0	391	
509857						CONF	CONF			
509950	525420	255957	558540	0	11747	CONF	CONF	1300	11745	
510330						CONF	CONF			
510648						CONF	CONF			
510871	43991	16697	46848	0	0	CONF	CONF	0	4055	
510938						CONF	CONF			
510947						CONF	CONF			
511832						CONF	CONF			
513256						CONF	CONF			
513322						CONF	CONF			
513340						CONF	CONF			
513546						CONF	CONF			
513854						CONF	CONF			
514048						CONF	CONF			
514057						CONF	CONF			
514066						CONF	CONF			
514132						CONF	CONF			
514356						CONF	CONF			
514655						CONF	CONF			
514936						CONF	CONF			
515979						CONF	CONF			
516154						CONF	CONF			
516855						CONF	CONF			
516873						CONF	CONF			
517049						CONF	CONF			
517357						CONF	CONF			
517441						CONF	CONF			
517674						CONF	CONF			
518037						CONF	CONF			
518176						CONF	CONF			
518354						CONF	CONF			
518877						CONF	CONF			
519146						CONF	CONF			
519360						CONF	CONF			
519445						CONF	CONF			
519874						CONF	CONF			
520003						CONF	CONF			
520423						CONF	CONF			
520777						CONF	CONF			
521158						CONF	CONF			
521970						CONF	CONF			
522034						CONF	CONF			
522454						CONF	CONF			
522605	18788	5185	19571	0	0	CONF	CONF	0	485	
522669						CONF	CONF			
522753						CONF	CONF			
523161						CONF	CONF			
524579	17011	4589				CONF	CONF			
524757						CONF	CONF			
524766						CONF	CONF			
524953						CONF	CONF			
524971	0	0	0	0	0	CONF	CONF	0	0	
525053						CONF	CONF			
525549	19592	565				CONF	CONF			
526452						CONF	CONF			
526519						CONF	CONF			
526854						CONF	CONF			
527057						CONF	CONF			
527178						CONF	CONF			
527600						CONF	CONF			
527749						CONF	CONF			
527954	68717	50537	90187	0	2	CONF	CONF	100	2923	
528102						CONF	CONF			
528241						CONF	CONF			
528849						CONF	CONF			
528960	0	0	0	0	0	CONF	CONF	0	0	
529275	72800	20078				CONF	CONF			
529341	643947	179448				CONF	CONF			
529659						CONF	CONF			
529958	15788	3323	0	16070	0	CONF	CONF	25	287	
530655						CONF	CONF			
530851						CONF	CONF			
531157						CONF	CONF			
531250						CONF	CONF			
532042						CONF	CONF			
532453						CONF	CONF			
532752						CONF	CONF			
533124						CONF	CONF			
533227						CONF	CONF			
533535						CONF	CONF			
534073						CONF	CONF			
534242						CONF	CONF			
534466						CONF	CONF			
534756						CONF	CONF			
534859						CONF	CONF			
534877						CONF	CONF			
535034						CONF	CONF			
535575						CONF	CONF			
535753	41710	6462				CONF	CONF			
535931						CONF	CONF			
535940						CONF	CONF			
536059	0	0	0	0	0	CONF	CONF	0	0	
536349						CONF	CONF			
536527						CONF	CONF			
536554						CONF	CONF			
536853						CONF	CONF			
537243						CONF	CONF			
537449	0	0	0	0	0	CONF	CONF	0	0	
537551						CONF	CONF			
537560	6162	1563	5007	0	0	CONF	CONF	0	205	
538222	0	0	0	0	0	CONF	CONF	0	0	
538473	304368	78801				CONF	CONF			
538754						CONF	CONF			
538802	0	0	0	0	0	CONF	CONF	0	0	
539032	21715	1717	20132	0	0	CONF	CONF	0	350	
539340						CONF	CONF			
539377						CONF	CONF			
539452						CONF	CONF			
539872						CONF	CONF			
540056						CONF	CONF			
540542						CONF	CONF			
540551	18994	5059	18460	0	0	CONF	CONF	0	600	
540739						CONF	CONF			
540775						CONF	CONF			
540850						CONF	CONF			
541101	0	0	0	0	0	CONF	CONF	0	0	
541231						CONF	CONF			
541307						CONF	CONF			
541642						CONF	CONF			
541754						CONF	CONF			
541857						CONF	CONF			
542153						CONF	CONF			
542340						CONF	CONF			
542528	42955	7180	42123	0	0	CONF	CONF	0	2063	
542667						CONF	CONF			
542854						CONF	CONF			
543262	16942	1554	17296	0	0	CONF	CONF	0	446	
543459						CONF	CONF			
543945						CONF	CONF			
544335						CONF	CONF			
544447						CONF	CONF			
544652	21239	420				CONF	CONF			
544951						CONF	CONF			
545604						CONF	CONF			
546003	21861	1456				CONF	CONF			
546320						CONF	CONF			
546535						CONF	CONF			
546544	42322	10181				CONF	CONF			
547251						CONF	CONF			
547550						CONF	CONF			
547840	4590	558	4481	0	0	CONF	CONF	0	278	
548052						CONF	CONF			
548267						CONF	CONF			
