"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
99143																																																																																																		0	0	0							4657	2313	727	844	1010	413	70	13	108	0	0	1906	0	0	0	0	0	0				0	0	0	1010	413	844	0	0	0	50	9	0	0	0	0	0	285	9	607	196	0	0	0	0	462	0				0	20	0	0	0	18	331	3	91	0	1116	272	0	0	0	0	0	1906	148	413	803	133	372	790	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	1906	0	0	1906	0	0	0	44	0	47	178	5	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99376																																																																																																		0	0	0	0	0	0	0	0	0	15107	19969	57241	0	0	0	855	0	0	0	0	0	0	0	10903	0	0	0	0	0	0	165	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	2026	19	18268	57208	4	0	0	0	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122	0	1941	6096	819	1941	6096	1780	17160	57208	0	17160	57208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99442																																																																																																		0	0	0							1255	14134	1763	44	0	22	1568	279	317	2184	225	81	0	0	0	0	0	0				523	0	0	143	22	44	0	0	0	0	0	0	0	0	0	0	721	0	6613	881	94	0	0	0	382	467				472	33	0	14	0	4	1147	434	179	116	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	382	8	28	541	39	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99536																																																																																																		0	0	0							0	598	83	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	82	10	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	86	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99853																																																																																																		0	0	0							61	169	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	103	0	0	0	0	0	38	4				0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100236																																																																																																		0	0	0							12	438	172	0	0	0	24	169	0	0	3	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	100	0	0	0	0	0	2	29				0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	8	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100357																																																																																																		0	0	0							3026	1173	208	0	0	0	130	9	101	0	0	0	0	0	0	0	0	0				0	0	0	91	0	23	0	0	0	0	0	0	0	0	0	0	164	0	874	199	0	0	0	0	2902	0				0	20	0	0	0	31	0	0	0	0	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	26	0	24	32	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100562																																																																																																		0	0	0	0	0	0	0	0	0	64137	12514	82	460	88	0	1620	37	3976	0	0	31615	834	0	435	0	0	0	0	0	0	1466	0	5208	88	45	460	0	0	0	0	0	0	0	0	0	0	6246	266	1858	0	0	0	0	0	16567	0	0	0	0	0	0	0	0	0	650	3177	3327	0	0	7733	7089	0	0	0	0	0	1254	215	0	1923	172	0	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	108	0	0	0	0	0	955	0	0	930	0	0	25	114	0	456	30	0	3	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																																		0	0	0							1265	34	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0				0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	20	0	3	0	0	0	260	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	11	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100843																																																																																																		0	0	0							3779	1644	0	0	0	0	244	0	242	133	0	0	0	0	0	0	0	0				0	0	86	38	0	181	0	0	0	0	0	0	0	0	0	0	1685	20	649	0	0	0	0	0	1489	0				0	36	0	0	0	32	0	129	0	0	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	278	0	70	137	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101037																																																																																																		0	0	0							7569	5363	5	0	0	0	93	0	68	0	0	0	0	0	0	0	0	0				708	0	9	0	0	0	0	0	0	25	5	0	0	0	0	0	3203	0	3655	0	0	0	0	0	4354	0				0	121	0	0	0	98	0	740	0	0	3297	894	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0							0	0	0	0	0	0	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101439																																																																																																		0	0	0							107	6063	189				3539	10	4	357	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	4	1018	81	0	0	0	0	38	0				65	57	0	0	0	0	48	622	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				127	40	0	230	18	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101671																																																																																																		0	0	0	0	0	0	0	0	0	4424	3087	0	0	0	0	23	0	284	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716	0	2159	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	795	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101738																																																																																																		0	0	0							194	2810	770	0	117	0	229	7	32	0	0	0	0	0	0	0	0	0				50	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	729	0	0	0	0	57	0				0	0	0	0	0	103	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	910	4	0	253	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101952																																																																																																		0	0	0							0	47	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102333																																																																																																		0	0	0							46	223	2				11	0	23	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	82	0	86	0	0	0	0	18				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				18	2	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102342																																																																																																		0	0	0							1170	1382	564	0	0	0	785	0	1170	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	1170	1159				0	251	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102557																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102874																																																																																																		0	0	0							1204	663	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	19	634	0	0	0	0	0	290	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				28	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103134																																																																																																		0	0	0							0	446	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0				419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104234																																																																																																		0	0	0							0	1038	354				21	0	0	0	0	0	0	0	0	0	0	0				4	23	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	331	50	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				40	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104542																																																																																																		0	0	0							220	1141	111				68	0	30	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	528	74	65	0	0	0	132	8				0	118	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				175	0	110	99	37	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104971																																																																																																		0	0	0							211	319	30				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	319	30	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	211	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105026																																																																																																		0	0	0							1210	2452	312	0	0	0	60	0	209	106	0	0	0	0	0	0	0	0				0	96	145	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	2065	216	0	0	0	0	1146	0				0	0	0	0	373	0	0	134	0	0	0	0	0	0	107	0	0	196	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	60	0	5	27	0	12	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	
105473																																																																																																		0	0	0							57346	4691	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0				479	0	361	0	0	830	0	0	0	0	0	0	0	0	0	0	3193	0	4068	0	108	0	0	0	54694	0				0	7	0	0	0	1223	0	0	0	0	2052	49410	0	0	75	0	0	3847	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	2052	0	0	890							0	0	830	0	0	0	0	0	0	0	0	23	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105530																																																																																																		0	0	0							151	324	48				0	0	53	0	46	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	207	0	0	0	0	0	53	0				0	14	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	96	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				42	0	1	61	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106359																																																																																																		0	0	0	0	0	0	0	0	0	8973	2255	45	0	0	0	57	0	360	0	0	0	0	0	0	0	0	0	0	0	0	45	0	391	0	0	0	0	0	0	47	1	0	0	0	0	0	1867	125	50	44	0	0	0	0	2364	0	0	0	0	0	0	0	0	0	988	701	0	0	0	4860	0	0	0	1552	0	0	3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	0	382	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106452																																																																																																		0	0	0							1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	0				0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	130	0	0	98	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106676																																																																																																		0	0	0							1474	677	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	664	0	13	0	0	0	274	0				0	0	0	0	0	0	0	0	0	0	244	0	0	0	175	0	0	419	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107244																																																																																																		0	0	0	0	0	0	0	0	0	341223	41738	0	0	0	0	10143	0	2703	10	0	611	0	0	576	0	0	0	0	0	0	315	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	29382	175	11581	0	96	0	0	0	322199	0	0	0	0	1176	3188	0	0	130	40424	3420	741	0	0	2121	256727	390	0	4027	390	0	44359	10760	0	2974	8118	0	2283	0	0	0	0	0	0	0	0	0	0	0	39996	0	0	0	0	0	148	0	0	0	0	0	71	0	0	0	0	0	117	0	0	108	0	0	0	43	0	6	11025	0	7872	0	0	71	0	0	0	0	0	6	0	0	3	0	0	0	
107570																																																																																																		0	0	0							5449	10353	0	0	0	0	910	0	3810	0	0	0	0	0	0	0	0	0				569	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	3442	0	49	0	0	0	2815	0				0	0	0	0	0	0	5297	0	0	0	451	0	0	0	0	0	0	0	116	0	910	116	0	910	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	78	0	78	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107758																																																																																																		0	0	0							43	17	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108072																																																																																																		0	0	0							703	142	314				125	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0				0	0	0	314	0	0	0	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				14	0	35	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108269																																																																																																		0	0	0							0	1315	84	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0				0	0	0	550	84	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0				0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	52	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108652																																																																																																		0	0	0							464	300	0				4	0	17	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	282	0	0	0	0	0	398	0				0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	14	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108746																																																																																																		0	0	0							52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108951																																																																																																		0	0	0							1871	3245	0	0	0	0	139	0	1114	1547	0	206	0	0	0	0	0	0				0	0	0	1178	0	25	0	0	0	0	0	0	0	0	0	0	328	0	379	0	0	0	0	0	800	0				0	0	0	0	0	0	0	0	0	0	198	0	74	0	0	74	0	87	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	
109136																																																																																																		0	0	0							1184	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	73	382	0	0	0	0	0	716	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109154																																																																																																		0	0	0							195	625	0				25	0	18	0	0	0	0	0	0	0	0	0				315	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	133	0	84	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109453																																																																																																		0	0	0							270	894	0	0	0	0	439	0	81	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	28	0	0	0	0	0	0	207	0				0	0	0	0	0	54	0	446	0	0	0	0	0	0	124	0	0	144	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	
109574																																																																																																		0	0	0							764	504	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0				0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	452	0	10	0	0	0	752	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	211	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109659																																																																																																		0	0	0							4474	1590	0	0	0	0	43	0	53	0	0	0	1341	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	142	0	62	0	0	0	0	0				0	0	0	0	0	4092	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110413																																																																																																		0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110936																																																																																																		0	0	0							15166	23347	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	117	1	0	0	0	0	0	12366	0	18475	0	0	0	0	0	8234	0				0	0	0	0	0	0	0	4755	0	0	0	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110945																																																																																																		0	0	0							845	807	0	0	0	0	25	0	51	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	647	0	0	0	0	0	143	0				0	0	0	0	0	0	32	0	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	35	0	18	68	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110972																																																																																																		0	0	0							1631	1223	27				28	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616	15	1118	27	53	0	0	0	605	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111157																																																																																																		0	0	0							0	95	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																		0	0	0							1696	2263	45	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0				0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	1263	65	2007	45	0	0	0	0	526	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	115	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
