"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
333940																														0	0	0	0	0	0	true	0	0	0	0	0	1711	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0	0	0			0	0	0	0	0	0			0																		www.fnbokaw.com	
334264																														471	0	0	471	0	0	true	0	0	0	0	0	4968	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		http://www.fcbtx.com	
335346																														0	0	10000	0	0	10000	true	0	0	0	0	0	6692	2	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.mypartners.bank	
336147																														0	0	5000	0	0	5000	true	0	0	0	0	0	854	0	0	false	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.unitedcitizensbank.com	
336361																														0	0	0	0	0	0	true	0	0	0	0	0	197	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			3																		http://www.sangerbank.com	
336576																														0	0	14500	0	0	14500	true	0	0	0	0	0	2550	2	0	true	0	0	14500	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0	0	0	58	0																	equitablebank.net	
337340																														8106	0	0	8106	0	0	true	0	0	0	0	0	1697	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.hbschaumburg.com	
338646																														2868	785	6500	2500	308	18140	true	0	0	0	0	785	7262	3	308	false	0	0	6640	11500	0	0	0	0	0	0	0	0	0	true	false	6	60		0	0			0	0	0	0	0	0			37		www.tbaz.com																https://trustbank.net	
338945																														0	0	0	0	0	0	true	0	0	0	0	0	2115	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	2	0		0	0			0	0	0	0	0	0			0																		http://www.1stcommunitybanks.com	
339072																														0	54	0	0	0	0	true	0	0	54	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	1	true	0	0	0	0	0	0			159		www.servicehomeloan.com																www.gocolonial.com	
339353																														1531	0	0	1531	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.firstsecuritybanks.com	
339456																														0	709	0	0	0	0	true	0	0	709	0	0	6072	7	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0	0	0			0	0	0	0	0	0			0		www.raisin.com																www.fcbot.com	
339607																														4587	0	72352	4587	0	267823	true	0	0	0	0	0	3558	2	0	true	0	0	72352	162803	32668	0	17500	0	0	0	0	0	0	false	false	4344	0		0	0			0	0	0	0	0	0			0																		www.sbsavings.bank	
339773																														39654	0	168977	18512	1839	196235	true	0	0	0	0	0	6300	3	2316	false	0	0	168977	20560	618	6080	20000	0	0	0	0	0	0	false	false		19303	0	0	0			3	6	0	0	0	0			458	0																	www.needhambank.com	
339858																														1363843	169	2700000	1019875	322724	2790415	true	0	0	169	0	0	640883	4	322724	true	5940623	86100	2700000	0	0	0	0	86100	0	0	4315	0	38529	true	true	17052	21244	0	0	0			12	222	0	0	0	0	0	0	3590	72529	www.bankofalbuquerque.com	Bank of Albuquerque	www.bankoftexas.com	Bank of Oklahoma	www.bankofoklahoma.com	Bank of Texas		BOK Financial									www.bokfinancial.com	
340135																														0	598	0	0	0	100	true	272	0	146	0	180	36364	3	0	true	0	100	0	0	0	0	0	100	0	0	0	0	0	false	false		0	0	0	0			1	1	0	0	0	0			71		www.cartercountybank.com	Carter County Bank	www.mountaincomunitybank.com	Mountain Community Bank	advice.bankoftennessee.com		drivethru.plus		botwealthmgmt.com								www.bankoftennessee.com	
340144																														5471	0	47600	3495	1689	112950	true	0	0	0	0	0	23158	2	1689	true	0	0	47600	45500	19850	0	0	0	0	0	0	0	0	true	true		287		0	0			0	0	0	0	0	0			0																		www.bankpeoples.com	
340256																														0	447	117000	0	0	122000	true	0	0	0	0	447	3316	2	0	false	0	0	117000	5000	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0	0	0	580	6416																	www.21stcenturybank.com	
340443																														562	0	900	412	150	1900	true	0	0	0	0	0	2136	1	150	false	0	0	900	1000	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.fnbpville.com	
340742																														365	0	43500	64	301	43500	true	0	0	0	0	0	0	0	547	false	0	0	43500	0	0	0	0	0	0	0	0	0	0	false	false	2500	0	0	0	0			0	0	0	0	0	0			12																		www.cibmbank.com	
340751																														0	90	0	0	0	0	true	0	0	90	0	0	358	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.clearfork.bank	
341310																														337	370	36625	0	337	50473	true	0	0	370	0	0	1539	1	1727	true	0	0	36625	0	13848	0	0	0	0	0	0	0	0	true	false	0	0		0	0	1	true	0	0	0	0	0	0			0																		www.waldensavings.bank	
342054																														0	0	0	0	0	0	true	0	0	0	0	0	7934	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			92																		www.mypcb.com	
342410																														111041	0	214400	69751	3299	274701	true	0	0	0	0	0	13844	1	5510	true	0	0	214400	60000	0	0	0	0	0	301	0	0	301	true	true		37991	0	0	0			13	454	0	0	0	0			217		www.qwickrate.com																www.orrstown.com	
342634																														465894	6957	225000	334605	131289	364762	true	63	1750	3871	0	1273	95268	3	131289	true	0	136304	225000	0	0	0	0	136304	0	0	3458	0	139762	true	true		0	0	0	0			0	0	0	0	0	0	93	0	689	8991																	www.trustmark.com	
343051																														0	355	0	0	0	0	true	0	0	355	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		WWW.BANKOFEUFAULA.COM	
343248																														0	0	2800	0	0	2825	true	0	0	0	0	0	165	0	0	false	0	0	2800	0	0	0	0	0	25	0	0	0	25	true	true		0	0	0	0			0	0	0	0	0	0			0																		www.fnbprimghar.com	
343770																														0	0	0	0	0	0	true	0	0	0	0	0	337	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0	0	0	0	0																	www.nashvillesavingsbk.com	
343903																														8010	0	62000	8010	0	85500	true	0	0	0	0	0	2202	0	0	true	0	0	62000	23500	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			201																		www.adamscommunity.com	
343958																														0	0	0	0	0	443	true	0	0	0	0	0	17	0	0	false	0	7	0	0	0	0	0	7	155	16	265	0	0	true	false		0		0	0			0	0	0	0	0	0			2																		www.curriestatebank.com	
344647																														2717	2279	10000	2717	0	25000	true	0	0	0	0	2279	5369	3	0	true	0	0	10000	15000	0	0	0	0	0	0	0	0	0	true	false		0	0	0	0			0	0	0	0	0	0			0																		www.firstbankers.com	
344852																														0	0	0	0	0	0	true	0	0	0	0	0	340	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			45																		www.perennialbank.com	
345309																														411	0	265000	0	411	285066	true	0	0	0	0	0	951	1	746	true	0	20000	265000	0	0	0	0	20000	0	66	0	0	20000	true	false	27197	0	0	0	0			0	0	0	0	0	0			191	0																	www.chelseagroton.com	
345345																														1730	0	37500	632	1098	37500	true	0	0	0	0	0	7989	3	1098	true	0	0	37500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0			0	0	0	0	0	0			0																		www.am-bank.com	
345747																														1951	0	0	1762	149	85000	true	0	0	0	0	0	725	1	149	false	0	0	0	0	85000	0	0	0	0	0	0	0	0	true	true		40	0	0	0			0	0	0	0	0	0			0																		www.statebank1910.bank	
345756																														6490	236	15000	0	6490	45000	true	0	0	236	0	0	100	0	8376	true	0	0	15000	30000	0	0	0	0	0	0	0	0	0	false	false		0	0	0	0			0	0	0	0	0	0			0																		www.fsbfinancial.com	
345877																														2924	3089	0	2227	0	199	true	0	0	379	0	2710	9925	2	0	false	0	0	0	0	0	0	0	0	0	199	0	0	0	true	false		697		0	0			0	0	0	0	0	0			102																		www.cnext.bank	
346379																														1171	620	27124	400	754	43292	true	0	0	0	0	620	1407	0	1266	false	0	0	27124	16168	0	0	0	0	0	0	0	0	0	false	false	0	17		0	0	1	true	0	0	0	0	0	0			0																		www.ffcb.com	
346566																														0	0	0	0	0	0	true	0	0	0	0	0	483	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		http://www.fnbspi.com	
346771																														944	0	0	485	459	0	true	0	0	0	0	0	239	0	1002	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	2	true	0	0	0	0	0	0			27																		www.356bank.com	
347022																														0	284	0	0	0	0	false	0	0	0	0	284	2141	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		http://www.fnbsc.com	
347639																														8000	0	0	0	8000	127175	true	0	0	0	0	0	0	0	13599	false	0	0	0	30000	10000	87175	125000	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0	0	0	1250	44952																	www.DevonBank.com	
347956																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0	0	0			0	0	0	0	0	0			0																		http://www.vast.bank	
348159																														1144	0	16563	271	866	26563	true	0	0	0	0	0	3220	2	866	false	0	0	16563	10000	0	0	5000	0	0	0	0	0	0	true	false	2	7		0	0			0	0	0	0	0	0			0																		www.i3.bank	
348720																														212	1225	0	212	0	0	true	1225	0	0	0	0	3935	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			1	1	0	0	0	0			43			F&M Bank															www.fmbnc.com	
349129																														0	0	0	0	0	0	true	0	0	0	0	0	6681	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.thecommercialbanksc.com	
349343																														0	2280	0	0	0	0	true	0	0	0	0	2280	2633	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.tcbankmidwest.com	
350657																														0	34	0	0	0	0	true	0	0	34	0	0	78	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			5																		http://www.1stbankhominy.com	
350750																														0	2996	7000	0	0	10000	true	0	0	0	0	2996	0	0	0	false	0	0	7000	3000	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.nvbank.bank	
351131																														0	0	0	0	0	0	false	0	0	0	0	0	2054	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0			0	0	0	0	0	0			0																		www.bankofbrewton.com	
351560																														0	0	0	0	0	0	true	0	0	0	0	0	3734	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		www.summitbanking.com	
351878																														0	448	3000	0	0	4521	true	0	0	448	0	0	56	0	0	false	0	0	3000	0	0	1521	0	0	0	0	0	0	0	true	false	0	0		0	0	1	true	0	0	0	0	0	0			0																		www.yourhomebank.com	
352370																														0	388	0	0	0	0	true	80	0	86	0	222	337	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	9	0		0	0	1	true	0	0	0	0	0	0			0		www.refersouthernhillscommunitybank.com		www.southernhillschecking.com														www.southernhillscommunitybank.bank	
352651																														0	0	0	0	0	0	true	0	0	0	0	0	105	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0	0	0	0	0																	http://www.bocbanking.com	
352745																														264	0	9270	145	0	9270	true	0	0	0	0	0	1609	1	0	false	0	0	9270	0	0	0	0	0	0	0	0	0	0	true	false	0	119		0	0			0	0	0	0	0	0			0																		www.statestreetbank.com	
352772																														387214	5578	150000	373121	11498	150000	true	653	0	2301	0	2624	658	1	34862	true	0	0	150000	0	0	0	0	0	0	0	0	0	0	true	true	0	2595	0	0	0			19	122	0	0	0	0	0	0	1405	34001																	www.bannerbank.com	
353238																														0	352	0	0	0	0	true	24	0	118	0	210	1136	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0	0	0	207	7652																	http://www.centralstatebank.com	
353546																														659	0	0	659	0	1903	true	0	0	0	0	0	2475	1	0	true	0	0	0	0	700	1203	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0			New Holland Banking Center		Hopedale Community Banking center		Lincoln Banking Center											www.tremontbank.com	
353555																														47119	25	0	33871	8260	0	true	0	0	0	0	25	1106	1	24356	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		4988	0	0	2149			2	12	0	0	0	0	0	636	636	7407	www.lubbocknational.com	Lubbock National Bank		ANB													www.anb.com	
353957																														0	0	0	0	0	0	true	0	0	0	0	0	358	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		https://www.ffnbank.com	
354253																														0	0	0	0	0	0	true	0	0	0	0	0	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			0																		http://www.mysunrisebank.com	
354310																														182838	23926	100000	175510	5409	200000	true	0	0	3981	0	19945	1630	1	9156	true	0	0	100000	65000	35000	0	0	0	0	0	0	0	0	true	true	2014	1919	0	0	0			4	208	0	0	0	0			416																		http://www.univest.net	
354552																														13676	0	0	11739	1583	0	true	0	0	0	0	0	4135	1	1611	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	354		0	0			0	0	0	0	0	0			0		www.bankoncnb.com		www.cnbcustody.com														www.communitynationalbank.net	
354851																														0	0	0	0	0	1000	true	0	0	0	0	0	2451	2	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.stateexchangebank.com	
355120																														0	0	0	0	0	0	true	0	0	0	0	0	2252	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			270																		www.carolinabank.net	
355559																														6361	0	0	1772	4589	13000	true	0	0	0	0	0	21436	5	4589	false	0	0	0	11000	2000	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			0																		www.rangebank.com	
355858																														54254	674	5000	46925	0	19794	true	0	0	674	0	0	25274	1	0	false	0	0	5000	14794	0	0	0	0	0	0	0	0	0	true	true		7329	0	0	0			1	1	0	0	0	0			276																		www.firstnationalbanks.com	
356239																														5764	100	0	4146	410	1312	true	80	0	20	0	0	5729	1	410	true	0	0	0	0	1312	0	0	0	0	0	0	0	0	true	true		1208		0	0			0	0	0	0	0	0			0																		http://www.csbnow.com	
356659																														0	98	0	0	0	1000	false	0	0	98	0	0	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			6																			
356752																														0	0	0	0	0	0	true	0	0	0	0	0	8144	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		www.micsb.com	
357526																														0	723	0	0	0	39615	true	716	0	7	0	0	319	0	0	false	0	0	0	0	25709	13906	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.davistrust.com	
357553																														0	0	2000	0	0	5000	true	0	0	0	0	0	164	0	0	false	0	0	2000	0	3000	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0	0	0	0	0																	www.fpnb.bank	
357777																														0	251	21308	0	0	45659	true	0	0	51	0	200	77	0	0	false	0	0	21308	24351	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.greenvillesavings.com	
357937																														0	982	0	0	0	0	true	179	0	15	183	605	1045	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		0		0	0			0	0	0	0	0	0			0																		www.citizensbankandtrust.com	
358112																														3268	6	0	3268	0	0	true	0	0	6	0	0	3189	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			16																		http://www.commercialbankky.bank	
358448																														0	0	0	0	0	0	false	0	0	0	0	0	1782	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			1	1	0	0	0	0			0																		www.mayvillestatebank.com	
359472																														0	0	0	0	0	0	true	0	0	0	0	0	731	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	237	0		0	0	1	true	0	0	0	0	0	0			0																		www.homewoodfsb.com	
359744																														945	0	0	945	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.whitestatebank.com	
360777																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0			0	0	0	0	0	0			0																		www.jacksonsavingsbank.com	
361055																														91	18	60826	0	91	60826	true	0	0	18	0	0	26182	2	91	true	0	0	60826	0	0	0	0	0	0	0	0	0	0	true	true		0		0	0			0	0	0	0	0	0			183																		www.cbtks.com	
361167																														201294	248	210098	198931	1350	321136	true	120	0	128	0	0	7928	6	1350	true	0	110000	210098	1038	0	0	0	110000	0	0	0	0	110000	true	true	6000	1013	0	0	0			1	4	0	0	0	0	887	887	887	14529																	www.southside.com	
361279																														435	0	9000	435	0	14000	true	0	0	0	0	0	104	0	0	false	0	0	9000	0	0	5000	5000	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		www.community-bank.net	
361354																														8	0	0	8	0	0	true	0	0	0	0	0	42	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		https://www.grantcobank.com	
361439																														0	0	0	0	0	0	true	0	0	0	0	0	544	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		0	0	0	0			0	0	0	0	0	0			0																		www.andrewjohnsonbank.com	
362043																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0		www.theexchangestatebank.com																www.exchangestatebank.net	
362155																														0	0	0	0	0	0	true	0	0	0	0	0	2979	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			133																		http://www.fnbanderson.com	
362717																														23390	0	125000	22416	974	145000	true	0	0	0	0	0	22522	3	974	true	0	0	125000	20000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0			0	0	0	0	0	0			25																		https://www.croghan.com	
362856																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0		www.firstpresidio.com	The Marfa National Bank		1st Presidio Bank													www.marfanb.com	
362940																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		http://www.statebankofstjacob.com	
363442																														0	0	0	0	0	0	false	0	0	0	0	0	589	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																			
363648																														1481	0	0	1374	0	0	true	0	0	0	0	0	391	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	2	107		0	0			0	0	0	0	0	0			0		www.securitybankstormlake.com																www.securitybanksl.com	
363657																														933	1800	0	0	933	0	true	1800	0	0	0	0	3510	3	1661	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	500	0	0	0	0			0	0	0	0	0	0			197																		www.fnbbemidji.com	
363778																														227	0	8500	0	227	8741	true	0	0	0	0	0	357	0	227	false	0	0	8500	241	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			3																		www.peoplesfirstohio.com	
364131																														0	150	0	0	0	0	true	0	0	0	0	150	4130	6	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.greatoaks.bank	
364270	593	0	0	0	593	0	true	2438	2	963	false	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0		0	0	0	0	0																0		false	false								0	0	0	0	0	0			0																		www.bankpacific.com	
364430																														0	166	0	0	0	10000	false	0	0	166	0	0	3247	2	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		http://www.bsf.net	
364850																														0	101	0	0	0	2132	false	0	0	45	0	56	243	0	0	false	0	0	0	468	1664	0	0	0	0	0	0	0	0	false	false		0	0	0	0			0	0	0	0	0	0			0																		www.fsbbigfork.com	
365325																														2067581	8857	250000	2035314	0	250000	true	700	0	5961	0	2196	64633	7	0	true	0	0	250000	0	0	0	0	0	0	0	0	0	0	true	true	5826	32267	0	0	0			27	12729	0	0	0	0	0	0	2457	65710																	www.bankwithunited.com	
365745																														5037	0	0	5037	0	0	true	0	0	0	0	0	58	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.bankpinnacle.us	
365848																														0	0	0	0	0	0	true	0	0	0	0	0	188	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.wsbt.net	
365950																														2302	0	2000	0	0	2000	true	0	0	0	0	0	732	0	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	2302		0	0			0	0	0	0	0	0			0																		www.grandmissouri.bank	
366078																														8889	804	15680	5834	3055	15680	true	0	0	804	0	0	7101	2	4566	true	0	0	15680	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			160		www.sturgisbank.com																www.sturgis.bank	
366238																														33885	1992	0	32956	53	0	true	0	0	125	0	1867	25274	3	53	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	876	0	0	0			0	0	0	0	0	0			0																		www.pinnaclebank.com	
366247																														2098	0	0	2098	0	0	true	0	0	0	0	0	2616	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.templetonsavingsbank.com	
366359																														0	0	0	0	0	0	true	0	0	0	0	0	1891	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0	0	0	0	0																	www.fnbanson.com	
366658																														0	0	0	0	0	0	true	0	0	0	0	0	47	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			83																		https://www.fibaurora.com	
366854																														1663	0	0	645	0	0	true	0	0	0	0	0	2300	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	1018		0	0			0	0	0	0	0	0			19		www.sbsh-ks.com	State Bank of Spring Hill, a proud division of Kendall Bank															www.kendallbank.com	
367150																														0	97	954	0	0	8107	true	0	0	97	0	0	1769	1	0	false	0	0	954	1798	1777	3578	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.commbankonline.com	
367178																														277	0	0	0	277	109	true	0	0	0	0	0	0	0	277	false	0	0	0	0	0	0	0	0	0	0	109	0	109	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.miamisavings.bank	
367431																														0	0	5000	0	0	5000	true	0	0	0	0	0	448	0	0	false	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		www.cbots.com	
367543																														0	457	0	0	0	45000	true	457	0	0	0	0	3392	1	0	false	0	0	0	10000	25000	10000	35000	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			16																		www.kentlandbank.com	
368054																														0	321	0	0	0	0	true	0	0	321	0	0	177	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.masonbank.com	
368344																														0	0	0	0	0	0	true	0	0	0	0	0	1529	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0			0	0	0	0	0	0			0																		http://www.fsb-traer.com	
368522																														0	0	40000	0	0	40000	true	0	0	0	0	0	1131	1	0	false	0	0	40000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			0																		http://www.apollotrust.com	
368951																														0	0	15030	0	0	15697	true	0	0	0	0	0	1429	1	0	false	0	0	15030	0	0	667	0	0	0	0	0	0	0	true	false	40	0		0	0			0	0	0	0	0	0			0																		kvsb.com	
369453																														0	0	0	0	0	0	true	0	0	0	0	0	308	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.impact-bank.com	
369659																														1043	0	0	1043	0	0	true	0	0	0	0	0	86873	10	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.fnbct.com	
370020																														5797	0	15000	5117	0	30547	true	0	0	0	0	0	4929	2	0	false	0	0	15000	13250	2297	0	0	0	0	0	0	0	0	false	false		680		0	0			2	17	0	0	0	0			0																		https://yourbank.bank	
370347																														0	0	2000	0	0	2000	true	0	0	0	0	0	5358	1	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.fnbl.com	
370721																														5235	0	3000	3664	582	3000	true	0	0	0	0	0	24	0	582	false	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false		989	0	0	0			1	8	0	0	0	0			0																		WWW.MYFSB.BANK	
370833																														0	395	0	0	0	0	true	0	0	95	0	300	1377	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.carverstatebank.com	
370954																														0	992	1500	0	0	1500	true	448	0	544	0	0	639	0	0	false	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.cowboybank.com	
371223																														1881	0	0	0	1881	0	true	0	0	0	0	0	1	0	2127	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.rhb24.com	
