"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
256058																																																											
256076																																																											
256179																																																											
256553																																						131	0	0	0	0	0	0	0	0	0	0	0	568577	Foreclosed Assets								
257233																																																											
257345																																																											
257578																																																											
257653																																																											
257756																																																											
258306																																																											
258379																																																											
258539																																																											
258874																																																											
259059																																																											
259330													46			46																						0	46	0	0	46	0	0	0	0	0	0	0	168075									
259442																																																											
259956																																																											
260055													18			18																						0	18	0	0	18	0	5407	0	0	5390	0	0	737958									
260831																																																											
261146																																																											
261360																																																											
261940																																																											
262059																																																											
262237																																																											
262358																																																											
262741																																																											
262844																																																											
262956																																																											
263243																																																											
263627																																																											
264455																																																											
264772	0	0	0	0	0	0	0	0	0	0	0	0	5245	0	0	3918	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51739	5245	0	0	3918	1327	0	0	2234697	0	0	2290238	3696626	Loan Servicing Asset								
265340																																																											
265407																																																											
265452																																																											
265676																																																											
266244																																																											
266253																																																											
266655																																																											
266851																																																											
266945																																																											
267652																																																											
268006													1139			1139																						3089	1139	0	0	1139	0	0	0	0	0	0	0	344399									
268136																																																											
268677																																						0	0	0	0	0	0	0	0	0	0	0	0	42881									
268828																																																											
268976																																																											
269049																																																											
269058																																																											
269571																																																											
269759																																																											
270148																																																											
270353																																																											
270504																																																											
270531																																																											
270652																																																											
271136																																																											
271275																																																											
271341																																																											
271529																																																											
272030																																																											
272058																																																											
272151																																																											
272272																																																											
272302																																						0	0	0	0	0	0	0	0	0	0	0	0	537498									
273336	2629		4534				4534											2629			2629																	4534	2629	0	0	2629	0	0	0	0	0	0	0	520384		Gross Positive Fair Value of Back to Back SWAPs	Net FV of LLP fund assets		Gross Negative Fair Value of Back to Back SWAPs				
273550																																																											
273653																																																											
273662																																																											
273840																																																											
273859																																																											
274025																																																											
274052																																																											
274829																																																											
274856																																																											
275255																																																											
275358																																																											
275479																																																											
275657																																																											
276074																																																											
276159																																																											
276551																																																											
276579													260291			260291		134973		134973																		175557	395264	0	134973	260291	0	0	71304	0	0	71600	0	9320881	Bank owned life insurance				Securities sold short				
276645																																																											
276654																																																											
276850																																																											
276953																																																											
277240																																																											
277277																																																											
277736																																																											
277820																																																											
278256																																																											
278555																																						348	25	0	0	25	0	309899	0	0	309007	0	0	70012									
278733																																																											
278751																																																											
278818													329			329																						0	329	0	0	329	0	0	0	0	0	0	0	512635									
279105																																						0	0	0	0	0	0	0	0	0	0	0	0	324133									
279842																																																											
279954																																						0	70	0	0	70	0	0	0	0	0	0	0	299153									
280110																																																			Equity securities that do not have readily determinable fair values								
280138																																																											
280352																																																											
280558																																																											
282075																																																											
282226																																																											
282824																																																											
283438																																						0	0	0	0	0	0	0	0	0	0	0	0	321669									
283652																																																											
283737																																																											
283867																																																											
284154																																																											
284239																																																											
284556																																																											
284752																																																											
284958																																																											
285151																																																											
285348																																																											
285544																																						0	0	0	0	0	0	0	0	0	0	0	0	3374									
285553																																																											
285740																																						0	0	0	0	0	0	0	0	0	0	0	0	165585									
285852																																																											
285928																																																											
286251																																																											
286457																																																											
287007																																																											
287342																																																											
287922																																																											
287959																																																											
288152																																																											
288376																																																											
288853													1036			1036																						11835	1045	0	0	1036	9	0	0	0	0	0	0	5631468									
289056																																																											
289225																																																											
289515																																																											
289702																																																											
289739																																																											
289757																																																											
290249																																																											
290838																																																											
290922																																																											
291059																																																											
291611																																																											
291732																																																											
292234																																																											
292467																																																											
292850																																																											
293053																																																											
293352																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294751																																																											
294779																																						0	0	0	0	0	0	0	0	0	0	0	0	76110									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
297051																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868																																																											
300009																																																											
300063																																																											
300353																																																											
300933																																																											
300942																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	167854									
302030																																																											
302133																																																											
302553																																																											
302656													1833			1833																						0	1833	0	0	1833	0	0	0	0	0	0	0	370632									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																																											
308256																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310978													7911			7660	251																					650	7911	0	0	7660	251	145057	0	0	142300	0	0	231139									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		43831				43831																370595	47622	718	0	4503	43837	190814	0	0	194565	0	0	4911044					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840													2704			2704		29			29																	0	2733	0	0	2733	0	7516	0	10968	7367	0	11045	881577	Rate Lock Loan Commitments				Mandatory Forward Contracts				
316859																																																											
316934																																																											
317258																																																											
317342													10726			10726																						0	10726	0	0	10726	0	6247	0	0	6111	0	0	722111									
317379																																																											
318974																																																											
319047																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													941			941																						0	941	0	0	941	0	0	0	0	0	0	0	1625594									
321152																																																											
321255																																																											
321273																																																											
321330																																																											
321947																																																											
322449																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340													1826			1826																						0	1826	0	0	1826	0	0	0	0	0	0	0	560857									
324854																																																											
324863																																						0	0	0	0	0	0	0	0	0	0	0	0	168064									
324975																																																											
325141																																																											
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																																											
327435																																																											
327556																																																											
327855																																																											
328058																																																											
328357																																						0	0	0	0	0	0	0	911	0	0	934	0	20553									
328656																																																											
328777													958			958																						0	958	0	0	958	0	0	0	0	0	0	0	560961	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	270482									
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332671																																																											
332756																																																											
333203																																						0	0	0	0	0	0	0	0	0	0	0	0	328132									
333650																																																											
333856																																																											
333940																																																											
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
337340																																																											
338646																																																											
338945																																																											
339072																																						0	0	0	0	0	0	361	0	0	361	0	0	6597									
339353																																																											
339456																																																											
339607																																																											
339773													22295			22295																						0	22295	0	0	22295	0	0	0	0	0	0	0	268959									
339858	0	0	0	0	0	0	0	0	0	0	0	0	1621	0	0	1621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322724	1621	0	0	1621	0	93133	0	0	93110	0	0	13622526									
340135																																																											
340144																																																											
340256																																																											
340443																																																											
340742	106							5			5							572			572							25			25		36			36		0	633	0	0	633	0	0	0	0	0	0	0	123319	Interest rate swap	Mortgage interest rate lock commitments		TBAs related to mortgage banking	Interest Rate Swap		Mortgage written options	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342410													429			418	11																					38	429	0	0	418	11	3125	2965	0	3051	2911	0	952497									
342634													1112			1070	42																					132329	1112	0	0	1070	42	142485	0	0	143832	0	0	1876830	Loans held for sale								
343051																																																											
343248																																																											
343770																																																											
343903																																																											
343958																																																											
344647													985			985																						0	985	0	0	985	0	0	0	0	0	0	0	305880									
344852																																																											
345309																																						0	0	0	0	0	0	0	0	0	0	0	0	304168									
345345																																																											
345747																																																											
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	32444									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956																		5024			5024																	0	5024	0	0	5024	0	0	0	0	0	0	0	37660	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													19363			19295	68																					12005	19363	0	0	19295	68	34586	0	0	33600	0	0	2016667	Investments in limited partnerships at fair value								
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	386771									
353957																																																											
354253																																																											
354310													140				140	82			82																	0	222	0	0	82	140	0	0	0	0	0	0	368265	Interest Rate Locks				Forward Contracts				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	196357									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													13212	10902		24114																						1350	13212	10902	0	24114	0	0	0	0	0	0	0	1461645									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	63	0	0	63	0	0	0	0	0	0	0	383526									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657													1132			1132																						0	1132	0	0	1132	0	0	0	0	0	0	0	513040									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850																																																											
365325													70				70																					473	70	0	0	0	70	31277	0	0	30567	0	0	3056493									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	384841									
366247																																																											
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344																																																											
368522																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855																																																											
373272																																																											
373553																																																											
373601													565			565																						0	565	0	0	565	0	0	0	0	0	0	0	1051400									
374130																																																											
374653													2100			2100																						0	2100	0	0	2100	0	0	0	0	0	0	0	456503									
374774																																																											
375043																																						0	0	0	0	0	0	0	0	0	0	0	0	84569									
375379																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4595									
376442																																																											
376947																																																											
377663																																																											
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649																																																											
379920													1483			1410	73																					6724	1483	0	0	1410	73	511389	86691	0	518030	87262	0	3726589									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	295541									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													10177			10177																						0	10185	0	0	10185	0	118660	0	0	116871	0	0	2388885									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959																																																											
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355																																																											
393953																																																											
394156																																																											
394259																																																											
395238																		59345		59345																		9517	59484	0	59345	139	0	36593	0	0	35531	0	0	7426719	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456																																																											
397531																																																											
397540																		101		101																		0	101	0	101	0	0	0	0	0	0	0	0	258210	positive int rate swap				Negative Int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051																																																											
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	298255									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
408307																																																											
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411549																																																											
411576																																																											
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													470			470																						0	470	0	0	470	0	0	0	0	0	0	0	652183									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	78162									
413208																																																			Equity Securities FV on basis of NAV								
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													42220			42155	65																					30	42220	0	0	42155	65	0	0	0	0	0	0	2162703									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
419406	298												18511			18511		49			49		1824			1824												0	20384	0	0	20384	0	0	0	0	0	0	0	1478273	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419675																																																											
420578																																																											
420644																																																											
420877																																																											
421445																																																											
421539																																																											
422116																																																											
422433																																						272	0	0	0	0	0	0	0	0	0	0	0	677044									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534													3000			3000																						16944	3000	0	0	3000	0	0	0	0	0	0	0	815789									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													181			181																						0	181	0	0	181	0	0	0	0	0	0	0	492492									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431323																																																											
431350																																																											
432058																																																											
432432																																																											
