"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
172251																																																																																																																									false	false	false																																																																																																																		0				
172457																																																																																																																									false	false	false																																																																																																																		0				
172475																																																																																																																									false	false	false																																																																																																																		0				
172859																																																																																																																									false	false	false																																																																																																																		0				
173306																																																																																																																									true	false	false																																																																																																																		0				
173557																																																																																																																									true	false	false																																																																																																																		0				
173575																																																																																																																									false	false	false																																																																																																																		0				
173641																																																																																																																									false	false	false																																																																																																																		0				
173959																																																																																																																									false	false	false																																																																																																																		0				
174321																																																																																																																									false	false	false																																																																																																																		0				
174367																																																																																																																									false	false	false																																																																																																																		0				
174572																																																																																																																									false	false	false																																																																																																																		0				
175056																																																																																																																									false	false	false																																																																																																																		0				
175140																																																																																																																									false	false	false																																																																																																																		0				
175458																																																																																																																									false	false	false																																																																																																																		0				
175609																																																																																																																									true	true	true	51530	0	36	0	0	0	0	0	0	0	0	0	25929	9183	73	14	0	0	127784	155	5	0	1	5	205248	9183	265	19	58171	66																		0	0	0	0	0	0	0	0	0	0	25929	9183	73	14																																																					484	0	0		
176101																																																																																																																									true	true	true	424997	5	526	2	743	0	4	0	0	0	0	0	8461	0	38	0	0	0	200091	103	0	0	0	0	634292	5	671	2	47425	54																		0	0	0	0	0	0	0	0	0	0	8461	4626	38	21																																																					1461	0	0		
176325																																																																																																																									false	false	false																																																																																																																		0				
176464																																																																																																																									true	false	false																																																																																																																		0				
176642																																																																																																																									false	false	false																																																																																																																		0				
177135																																																																																																																									false	false	false																																																																																																																		0				
177443																																																																																																																									true	false	false																																																																																																																		0				
177500																																																																																																																									false	false	false																																																																																																																		0				
177555																																																																																																																									false	false	false																																																																																																																		0				
177751																																																																																																																									true	true	false																																																																																																																		0				
178150																																																																																																																									false	false	false																																																																																																																		0				
178244																																																																																																																									true	false	false																																																																																																																		0				
178356																																																																																																																									false	false	false																																																																																																																		0				
178851																																																																																																																									false	false	false																																																																																																																		0				
179148																																																																																																																									true	true	true																																																																																																																		0				
179335																																																																																																																									false	false	false																																																																																																																		0				
179700																																																																																																																									false	false	false																																																																																																																		0				
180144																																																																																																																									false	false	false																																																																																																																		0				
180845																																																																																																																									false	false	false																																																																																																																		0				
181963																																																																																																																									false	false	false																																																																																																																		0				
182951																																																																																																																									true	false	false																																																																																																																		0				
183668																																																																																																																									false	false	false																																																																																																																		0				
183770																																																																																																																									false	false	false																																																																																																																		0				
183958																																																																																																																									true	true	true																																																																																																																		377				
184656																																																																																																																									false	false	false																																																																																																																		0				
184759																																																																																																																									false	false	false																																																																																																																		0				
185251																																																																																																																									false	false	false																																																																																																																		0				
185448																																																																																																																									true	true	true																																																																																																																		0				
185859																																																																																																																									true	true	true																																																																																																																		0				
186717																																																																																																																									true	true	true																																																																																																																		0				
186744																																																																																																																									true	true	true	375884	34633	208	17	21550	129628	2	16	0	0	0	0	151801	3179	583	10	0	0	219037	276	28	239	1	2	851926	190893	1096	67	265487	619																		0	0	0	0	22401	17	83626	813	26	5	151801	3179	583	10																																																					1418	0	1		
187648																																																																																																																									false	false	false																																																																																																																		0				
187947																																																																																																																									true	true	true																																																																																																																		451				
188056																																																																																																																									false	false	false																																																																																																																		0				
188177																																																																																																																									false	false	false																																																																																																																		0				
188430																																																																																																																									false	false	false																																																																																																																		0				
188449																																																																																																																									true	true	true																																																																																																																		2				
188720																																																																																																																									false	false	false																																																																																																																		0				
188739																																																																																																																									false	false	false																																																																																																																		0				
188917																																																																																																																									true	false	false																																																																																																																		0				
189129																																																																																																																									true	true	true																																																																																																																		267				
189950																																																																																																																									false	false	false																																																																																																																		0				
190563																																																																																																																									false	false	false																																																																																																																		0				
190648																																																																																																																									true	true	true																																																																																																																		169				
190947																																																																																																																									true	false	false																																																																																																																		0				
190956																																																																																																																									false	false	false																																																																																																																		0				
191355																																																																																																																									true	true	true																																																																																																																		271				
191935																																																																																																																									false	false	false																																																																																																																		0				
192147																																																																																																																									true	true	true																																																																																																																		91				
192558																																																																																																																									true	true	true	329947	6818	253	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451188	313	0	0	0	0	825306	6818	599	7	313387	673																		0	0	0	0	0	0	44171	0	33	0	0	123193	0	517																																																					1133	0	0		
192651																																																																																																																									false	false	false																																																																																																																		0				
192857																																																																																																																									false	false	false																																																																																																																		0				
193162																																																																																																																									false	false	false																																																																																																																		0				
193537																																																																																																																									false	false	false																																																																																																																		0				
193649																																																																																																																									true	true	true																																																																																																																		84				
193809																																																																																																																									true	false	false																																																																																																																		0				
194440																																																																																																																									true	true	true																																																																																																																		0				
194570																																																																																																																									false	false	false																																																																																																																		0				
194936																																																																																																																									false	false	false																																																																																																																		0				
195111																																																																																																																									false	false	false																																																																																																																		0				
195157																																																																																																																									false	false	false																																																																																																																		0				
195456																																																																																																																									false	false	false																																																																																																																		0				
196752																																																																																																																									false	false	false																																																																																																																		0				
196800																																																																																																																									true	true	true	82499	0	66	0	0	0	0	0	0	0	0	0	61035	0	261	0	105620	0	130139	215	375	0	2	0	387066	0	623	0	0	0																		0	0	72	0	0	0	7398	0	7	0	61035	0	261	0																																																					810	325	14		
197142																																																																																																																									true	false	false																																																																																																																		0				
197254																																																																																																																									false	false	false																																																																																																																		0				
197302																																																																																																																									false	false	false																																																																																																																		0				
197478	true	false	false																																																																																																																																																																																																																																										0				
197759																																																																																																																									false	false	false																																																																																																																		0				
198073																																																																																																																									false	false	false																																																																																																																		0				
198149																																																																																																																									false	false	false																																																																																																																		0				
198251																																																																																																																									false	false	false																																																																																																																		0				
198961																																																																																																																									false	false	false																																																																																																																		0				
199137																																																																																																																									false	false	false																																																																																																																		0				
199351																																																																																																																									false	false	false																																																																																																																		0				
199436																																																																																																																									false	false	false																																																																																																																		0				
199463																																																																																																																									true	false	false																																																																																																																		0				
200435																																																																																																																									true	true	true	114172	0	108	0	0	0	0	0	0	0	0	0	263580	0	704	0	29611	0	414229	482	54	0	8	0	844481	0	1341	0	4656	5																		0	0	25	0	0	0	22835	0	14	0	263580	1003	704	3																																																					1786	0	0		
201254																																																																																																																									false	false	false																																																																																																																		0				
201834																																																																																																																									true	true	false																																																																																																																		0				
202514																																																																																																																									true	true	true																																																																																																																		90				
202541																																																																																																																									true	true	true																																																																																																																		0				
202907																																																																																																																									true	true	true	396513	0	521	0	9761	0	1	0	844	1214150	2	29	260726	57520	740	355	0	0	918124	706	47232	33441	6	1	1931054	1305111	2220	385	909728	223																		0	0	0	0	0	0	297854	0	244	0	245205	52480	736	332																																																					4272	0	47		
203043																																																																																																																									false	false	false																																																																																																																		0				
203052																																																																																																																									false	false	false																																																																																																																		0				
203575																																																																																																																									false	false	false																																																																																																																		0				
204004																																																																																																																									true	true	true	255061	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255061	0	189	0	0	0																		0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					653	0	0		
204237																																																																																																																									false	false	false																																																																																																																		0				
204826																																																																																																																									false	false	false																																																																																																																		0				
205243																																																																																																																									false	false	false																																																																																																																		0				
205346																																																																																																																									false	false	false																																																																																																																		0				
205458																																																																																																																									false	false	false																																																																																																																		0				
205542																																																																																																																									true	true	true																																																																																																																		56				
206156																																																																																																																									false	false	false																																																																																																																		0				
206174																																																																																																																									false	false	false																																																																																																																		0				
206473																																																																																																																									false	false	false																																																																																																																		0				
206772																																																																																																																									false	false	false																																																																																																																		0				
206950																																																																																																																									false	false	false																																																																																																																		0				
207041																																																																																																																									false	false	false																																																																																																																		0				
207050																																																																																																																									false	false	false																																																																																																																		0				
207452																																																																																																																									true	true	true																																																																																																																		344				
207470																																																																																																																									false	false	false																																																																																																																		0				
207555																																																																																																																									false	false	false																																																																																																																		0				
207872																																																																																																																									false	false	false																																																																																																																		0				
208057																																																																																																																									false	false	false																																																																																																																		0				
208244	true	true	true	3772611	418291	2623	65	168981	29612	48	19	140018	426681	25	21	1625325	69397	3089	102	33675	631064	6183869	2946	0	0	0	0	13842278	3001975	9319	1097	8597808	289																		0	0	3	876	12956	10	1917799	1413974	585	4	1625325	69397	3089	102																																																					0	0	0	0																																																																																																																					22674	78	0		
208347																																																																																																																									false	false	false																																																																																																																		0				
208440																																																																																																																									true	true	true																																																																																																																		0				
208459																																																																																																																									false	false	false																																																																																																																		0				
208570																																																																																																																									false	false	false																																																																																																																		0				
208655																																																																																																																									true	false	false																																																																																																																		0				
208972																																																																																																																									false	false	false																																																																																																																		0				
209148																																																																																																																									true	true	false																																																																																																																		0				
209362																																																																																																																									false	false	false																																																																																																																		0				
209559																																																																																																																									true	false	false																																																																																																																		0				
209858																																																																																																																									false	false	false																																																																																																																		0				
210238																																																																																																																									false	false	false																																																																																																																		0				
210256																																																																																																																									false	false	false																																																																																																																		0				
210434	true	true	true	83904705	55624053	19636	1653	143231	676903674	18	2932	782552	758872824	58	7165	17151823	155113180	18302	2903	0	0	196718065	62340	3394274	328622248	9	2725	333674658	2029580110	103114	17769	12499263853	79473																		0	0	0	0	0	0	31580008	54444131	2751	391	16307915	924516	17757	490																																																					0	6206111089	0	28950																																																																																																																					1313251	0	28127		
211114																																																																																																																									false	false	false																																																																																																																		0				
211271																																																																																																																									false	false	false																																																																																																																		0				
211338																																																																																																																									true	true	true																																																																																																																		0				
211851																																																																																																																									false	false	false																																																																																																																		0				
212018																																																																																																																									true	true	true																																																																																																																		180				
212344																																																																																																																									true	true	true																																																																																																																		2				
212522																																																																																																																									true	true	true	511013	25300	568	21	1912	172	5	1	363	0	4	0	167110	23267	461	73	27839	37244	95670	110	5089	24868	20	6	855714	119023	1207	193	62259	71																		0	0	18	6	8172	86	46718	0	21	0	166843	23267	459	73																																																					1413	49	39		
212577																																																																																																																									false	false	false																																																																																																																		0				
213471																																																																																																																									false	false	false																																																																																																																		0				
213538																																																																																																																									true	false	false																																																																																																																		0				
213912																																																																																																																									false	false	false																																																																																																																		0				
214106																																																																																																																									false	false	false																																																																																																																		0				
214414																																																																																																																									false	false	false																																																																																																																		0				
214722																																																																																																																									true	true	true																																																																																																																		0				
214807																																																																																																																									true	true	true	1000	12000	3	4	8000	0	1	0	4000	0	4	0	125000	0	105	0	0	68029000	13152000	2424	0	0	0	0	13890000	68041000	2566	16813	29450000	3106				3	379000	1	179000	0	0	1	106000	1	174000	0	0	0	0	6	838000	0	16806	0	3	600000	0	29	0	121000	401000	105	446																																																					70000	60000	0		
215345																																																																																																																									true	true	true																																																																																																																		0				
215653																																																																																																																									false	false	false																																																																																																																		0				
215662																																																																																																																									false	false	false																																																																																																																		0				
215710																																																																																																																									true	true	true																																																																																																																		126				
216164																																																																																																																									false	false	false																																																																																																																		0				
216922																																																																																																																									false	false	false																																																																																																																		0				
217059																																																																																																																									false	false	false																																																																																																																		0				
218131																																																																																																																									true	false	false																																																																																																																		0				
218261																																																																																																																									false	false	false																																																																																																																		0				
218878																																																																																																																									false	false	false																																																																																																																		0				
219044																																																																																																																									false	false	false																																																																																																																		0				
219651																																																																																																																									true	true	true																																																																																																																		466				
219679																																																																																																																									false	false	false																																																																																																																		0				
220059																																																																																																																									true	true	true																																																																																																																		499				
220527																																																																																																																									false	false	false																																																																																																																		0				
220844																																																																																																																									true	true	true																																																																																																																		0				
