"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
267652																																																											
268006													360			360																						3551	360	0	0	360	0	0	0	0	0	0	0	368078									
268136																																																											
268677																																						0	0	0	0	0	0	0	0	0	0	0	0	42221									
268828																																																											
268976																																																											
269049																																																											
269058																																																											
269571																																																											
269759																																																											
270148																																																											
270353																																																											
270504																																																											
270531																																																											
270652																																																											
271136																																																											
271275																																																											
271341																																																											
271529																																																											
272030																																																											
272058																																																											
272151																																																											
272272																																																											
272302																																						0	0	0	0	0	0	0	0	0	0	0	0	492107									
273336	2751		7443				7443											2751			2751																	7443	2751	0	0	2751	0	0	0	0	0	0	0	503034		Gross Positive Fair Value of Back to Back SWAPs	Net FV of LLP fund assets		Gross Negative Fair Value of Back to Back SWAPs				
273550																																																											
273653																																																											
273662																																																											
273840																																																											
273859																																																											
274025																																																											
274052																																																											
274829																																																											
274856																																																											
275255																																																											
275358																																																											
275479																																																											
275657																																																											
276074																																																											
276159																																																											
276551																																																											
276579													198268	194274		392542																						178395	207720	194274	9452	392542	0	0	57264	0	0	58200	0	9228517	Bank owned life insurance								
276645																																																											
276654																																																											
276850																																																											
276953																																																											
277240																																																											
277277																																																											
277736																																																											
277820																																																											
278256																																																											
278555																																						216	74	0	0	74	0	292428	0	0	291413	0	0	65863									
278733																																																											
278751																																																											
278818													158			158																						0	158	0	0	158	0	0	0	0	0	0	0	469324									
279105																																						0	0	0	0	0	0	0	0	0	0	0	0	322790									
279842																																																											
279954																																						0	0	0	0	0	0	0	0	0	0	0	0	296100									
280110																																																											
280138																																																											
280352																																																											
280558																																																											
282075																																																											
282226																																																											
282824																																																											
283438																																						0	0	0	0	0	0	0	0	0	0	0	0	323566									
283652																																																											
283737																																																											
283867																																																											
284154																																																											
284239																																																											
284556																																																											
284752																																																											
284958																																																											
285151																																																											
285348																																																											
285544																																						0	0	0	0	0	0	0	0	0	0	0	0	2868									
285553																																																											
285740																																						0	0	0	0	0	0	0	0	0	0	0	0	160151									
285852																																																											
285928																																																											
286251																																																											
286457																																																											
287007																																																											
287342																																																											
287922																																																											
287959																																																											
288152																																																											
288376																																																											
288853													835			835																						9862	886	0	0	835	51	0	0	0	0	0	0	3084790									
289056																																																											
289225																																																											
289515																																																											
289702																																																											
289739																																																											
289757																																																											
290249																																																											
290838																																																											
290922																																																											
291059																																																											
291611																																																											
291732																																																											
292234																																																											
292467																																																											
292850																																																											
293053																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294751																																																											
294779																																						0	0	0	0	0	0	0	0	0	0	0	0	92731									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
297051																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868																																																											
300009																																																											
300063																																																											
300353																																																											
300933																																																											
300942																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	156051									
302030																																																											
302133																																																											
302553																																																											
302656													1650			1650																						0	1650	0	0	1650	0	0	0	0	0	0	0	351155									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310978													8235			7865	370																					1691	8235	0	0	7865	370	144350	0	0	142472	0	0	237320									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		45481				45481																389335	51625	952	0	6699	45878	192017	0	0	197181	0	0	5104627					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840													1895			1895																						0	1895	0	0	1895	0	12953	0	9430	12862	0	9486	877794	Rate Lock Loan Commitments								
316859																																																											
316934																																																											
317258																																																											
317342													8604			8604																						0	8604	0	0	8604	0	5758	0	0	5703	0	0	692797									
317379																																																											
318974																																																											
319047																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													702			702																						0	702	0	0	702	0	0	0	0	0	0	0	1625090									
321152																																																											
321255																																																											
321273																																																											
321330																																																											
321947																																																											
322449																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340													1127			1127																						0	1127	0	0	1127	0	0	0	0	0	0	0	579935									
324854																																																											
324863																																						0	0	0	0	0	0	0	0	0	0	0	0	163555									
324975																																																											
325141																																																											
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																																											
327435																																																											
327556																																																											
327855																																																											
328058																																																											
328357																																						0	0	0	0	0	0	0	895	0	0	921	0	13711									
328656																																																											
328777													572			572																						0	572	0	0	572	0	0	0	0	0	0	0	547034	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	280288									
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332671																																																											
332756																																																											
333203																																						0	0	0	0	0	0	0	0	0	0	0	0	315432									
333650																																																											
333856																																																											
333940																																																											
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
337340																																																											
338646																																																											
338945																																																											
339072																																						0	0	0	0	0	0	593	0	0	593	0	0	6520									
339353																																																											
339456																																																											
339607																																																											
339773													20538			20538																						0	20538	0	0	20538	0	0	0	0	0	0	0	277241									
339858	0	0	0	0	0	0	0	0	0	0	0	0	4510	0	3250	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333381	4510	0	3250	1260	0	101249	0	0	102250	0	0	13555374									
340135																																																											
340144																																																											
340256																																																											
340443																																																											
340742	64		81			81		73			73							325			325		12			12							20			20		0	357	0	0	357	0	0	0	0	0	0	0	120629	Interest rate swap	Mortgage interest rate lock commitments	Mortgage Written Options and Forwards	TBAs related to mortgage banking	Interest Rate Swap	Mortgage Interest Rate Lock Commitments		TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342410																																						73	76	0	0	76	0	1141	2225	0	1126	2201	0	946778									
342634													3142			2851	291																					137974	3142	0	0	2851	291	151930	0	0	151576	0	0	1913835	Loans held for sale								
343051																																																											
343248																																																											
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	312361									
344852																																																											
345309																																						0	0	0	0	0	0	0	0	0	0	0	0	295854									
345345																																																											
345747																																																											
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	35491									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956																		5062			5062																	0	5062	0	0	5062	0	0	0	0	0	0	0	36115	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													19600			19515	85																					10784	19600	0	0	19515	85	25215	0	0	24890	0	0	2035531	Investments in limited partnerships at fair value								
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	398302									
353957																																																											
354253																																																											
354310													104				104																					0	104	0	0	0	104	0	0	0	0	0	0	376926	Forward Contracts								
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	217842									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													13722	5468		19190																						1408	13722	5468	0	19190	0	0	0	0	0	0	0	1652771									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	0	0	0	0	0	0	0	0	0	0	0	373198									
362856																																																											
363442																																																											
363648																																																											
363657													510			510																						0	510	0	0	510	0	0	0	0	0	0	0	499994									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850																																																											
365325													19				19																					1034	19	0	0	0	19	29235	0	0	29000	0	0	3209178									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	377700									
366247																																																											
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344																																																											
368522																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855																																																											
373272																																																											
373553																																																											
373601													181			181																						0	181	0	0	181	0	0	0	0	0	0	0	1045044									
374130																																																											
374653													1399			1399																						0	1399	0	0	1399	0	0	0	0	0	0	0	555635									
374774																																																											
375043																																						0	0	0	0	0	0	0	0	0	0	0	0	88140									
375379																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4616									
376442																																																											
376947																																																											
377663																																																											
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649																																																											
379920													832			254	578																					4211	832	0	0	254	578	306176	102394	0	315941	103071	0	3774950									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	330120									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													7632			7632																						0	8118	0	0	8118	0	128670	0	0	127805	0	0	2508696									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959																																																											
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355																																																											
393953																																																											
394156																																																											
394259																																																											
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456																																																											
397531																																																											
397540																		61		61																		0	61	0	61	0	0	0	0	0	0	0	0	296539	positive int rate swap				Negative Int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051																																																											
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	299832									
403179																																																											
403254																																																											
403656																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411549																																																											
411576																																																											
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751																																						0	0	0	0	0	0	0	0	0	0	0	0	949078									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	80768									
413208																																																			Equity Securities FV on basis of NAV								
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													39964			39916	48																					22	39964	0	0	39916	48	0	0	0	0	0	0	2215398									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
419406	1429												17990			17990		495			495		612			612												0	19097	0	0	19097	0	0	0	0	0	0	0	1560707	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419675																																																											
420578																																																											
420644																																																											
421445																																																											
421539																																																											
422116																																																											
422433																																						238	0	0	0	0	0	0	0	0	0	0	0	854362									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534													3042			3042																						20090	3042	0	0	3042	0	0	0	0	0	0	0	1028664									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													440			440																						0	440	0	0	440	0	0	0	0	0	0	0	560816									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431323																																																											
431350																																																											
432058																																																											
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	508197									
433608													4095			4095																						0	4206	0	0	4206	0	0	0	0	0	0	0	1389705									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	132070									
434539																																																											
435059																																																											
435077																																						0	0	0	0	0	0	0	0	0	0	0	0	1278622									
435255																																																											
435666																																																											
435750																																						0	0	0	0	0	0	0	0	0	0	0	0	629704									
436159													22584			22584																						147344	22584	0	0	22584	0	198769	0	0	196177	0	0	1498547									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													118285			114390	3895																					70	118285	0	0	114390	3895	0	0	0	0	0	0	3581894									
439132																																																											
439338													2724			2724																						0	2724	0	0	2724	0	0	0	0	0	0	0	589823									
439356																																																											
439404													502			502																						0	502	0	0	502	0	0	0	0	0	0	0	256788	Impaired Loans								
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256																																						18359	0	0	0	0	0	0	0	0	0	0	0	303290									
441359																																																											
441470																																																											
441630																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
447070																																																											
447100													3311			3311																						0	3311	0	0	3311	0	0	0	0	0	0	0	252176									
447557																																																											
448040																																																											
448554																																																											
